run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
0,xair,1,0.0,0.0,concurrent,1,0,0,1,0,1122,1121,after_check,0,after_middleware,1.404786016792059,2.3785619996488094,10.100529994815588,7.721967995166779,8.695743978023529,11.072644032537937,12.454627081751823,,,EXECUTE,published_after_gate_recheck,4.9749440513551235,4.984802100807428,0.00985804945230484,5.125436000525951,5.26073994114995,14.548454899340868,5.3962841629981995,10.100380051881075,10.11023810133338
1,xair,0,,0.0,control,1,0,0,0,0,,1123,control,0,,0.9309272281825542,2.0049619488418102,8.6722900159657,6.66732806712389,7.741362787783146,,,,,EXECUTE,published_after_gate_recheck,4.051601979881525,4.059486091136932,0.007884111255407333,4.620558116585016,,,4.642399027943611,8.672160096466541,8.680044207721949
2,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1125,1125,before_check,0,,,,,11.706613004207611,12.656243983656168,9.10832779482007,10.233909823000431,,,REVOKE,read_set_version_changed_at_gate,8.948728907853365,,,4.635445773601532,4.740583710372448,12.691190000623465,4.916694015264511,13.584174681454897,
3,xair,0,,0.0,control,1,0,0,0,0,,1126,control,0,,1.1923667043447495,2.2475766018033028,9.43564297631383,7.188066374510527,8.24327627196908,,,,,EXECUTE,published_after_gate_recheck,4.726928658783436,4.734692629426718,0.007763970643281937,4.708584398031235,,,4.765702411532402,9.43551305681467,9.443277027457952
4,xair,1,0.0,0.0,concurrent,1,0,0,1,0,1128,1127,after_check,0,after_middleware,0.9954269044101238,2.2866399958729744,9.500774089246988,7.214134093374014,8.505347184836864,11.138527188450098,12.326345313340425,,,EXECUTE,published_after_gate_recheck,4.754830151796341,4.760892130434513,0.00606197863817215,4.745854064822197,4.827677272260189,14.373236335814,4.92886733263731,9.500684216618538,9.50674619525671
5,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1130,1130,before_check,0,,,,,12.124346103519201,13.143467716872692,10.037180967628956,11.04178512468934,,,REVOKE,read_set_version_changed_at_gate,9.750372264534235,,,4.514138679951429,4.702150821685791,13.125463854521513,5.009077023714781,14.264510944485664,
6,xair,0,,0.0,control,1,0,0,0,0,,1131,control,0,,0.9123911149799824,2.074400894343853,8.933729957789183,6.85932906344533,8.0213388428092,,,,,EXECUTE,published_after_gate_recheck,4.270382225513458,4.280842375010252,0.010460149496793747,4.6632178127765656,,,4.700208082795143,8.933600038290024,8.944060187786818
7,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1133,1133,before_check,0,,,,,10.718528646975756,12.0660369284451,9.453585837036371,10.695535689592361,,,REVOKE,read_set_version_changed_at_gate,9.154013823717833,,,4.041771870106459,4.1590118780732155,14.171266928315163,4.262496717274189,13.195785693824291,
8,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1135,1135,before_check,0,,,,,11.426166165620089,12.394743040204048,9.266434237360954,10.18108008429408,,,REVOKE,read_set_version_changed_at_gate,8.542115800082684,,,4.582727327942848,4.689968191087246,12.24821899086237,4.794835112988949,13.124843128025532,
9,xair,1,0.0,0.0,concurrent,1,0,0,1,0,1137,1136,after_check,0,after_middleware,0.988595187664032,2.211539074778557,8.993573021143675,6.782033946365118,8.004977833479643,10.388048831373453,11.483264155685902,,,EXECUTE,published_after_gate_recheck,4.569243174046278,4.576215986162424,0.006972812116146088,4.424219951033592,4.526461940258741,13.394119217991829,4.626600071787834,8.99346312507987,9.000435937196016
10,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1139,1139,before_check,0,,,,,11.502699926495552,12.711167801171541,9.446933399885893,10.580179747194052,,,REVOKE,read_set_version_changed_at_gate,8.572332095354795,,,5.0086467526853085,5.108023062348366,12.2916498221457,5.2198730409145355,13.580978848040104,
11,xair,1,0.0,0.0,concurrent,1,0,0,1,0,1141,1140,after_check,0,after_middleware,0.9275497868657112,1.6472809948027134,8.609062060713768,6.961781065911055,7.681512273848057,11.411570012569427,12.883089948445559,,,EXECUTE,published_after_gate_recheck,3.9742463268339634,3.98311298340559,0.008866656571626663,4.63449489325285,4.729392938315868,15.175451058894396,4.838347900658846,8.608741220086813,8.61760787665844
12,xair,0,,0.0,control,1,0,0,0,0,,1142,control,0,,0.940223690122366,2.2384999319911003,13.298879843205214,11.060379911214113,12.358656153082848,,,,,EXECUTE,published_after_gate_recheck,7.813308387994766,7.828657049685717,0.015348661690950394,5.485370755195618,,,5.516639910638332,13.298679143190384,13.314027804881334
13,xair,0,,0.0,control,1,0,0,0,0,,1143,control,0,,0.9514451958239079,2.182214055210352,10.09608106687665,7.913867011666298,9.144635871052742,,,,,EXECUTE,published_after_gate_recheck,4.81112627312541,4.8228781670331955,0.011751893907785416,5.284824874252081,,,5.341201089322567,10.095951147377491,10.107703041285276
