run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
235,xair_atomic,0,,50.0,control,1,0,0,0,0,,974,control,0,,1.219789031893015,2.580741886049509,61.34828692302108,58.76754503697157,60.12849789112806,,,committed,62.22705078125,EXECUTE,authorization_committed,55.71650108322501,55.73232099413872,0.015819910913705826,5.628068931400776,,,55.707924999296665,61.34457001462579,61.360389925539494
236,xair_atomic,1,55.0,50.0,concurrent,1,0,0,0,1,976,975,after_check,0,after_middleware,1.4830920845270157,2.98195518553257,61.719383113086224,58.737427927553654,60.23629102855921,67.04085692763329,68.2125948369503,committed,62.450927734375,EXECUTE,authorization_committed,56.35127192363143,56.37292331084609,0.021651387214660645,5.363722797483206,60.67000376060605,70.66766079515219,55.69492978975177,61.714994721114635,61.736646108329296
237,xair_atomic,0,,50.0,control,1,0,0,0,0,,977,control,0,,1.1021969839930534,2.6230206713080406,63.81119694560766,61.18817627429962,62.70899996161461,,,committed,64.632080078125,EXECUTE,authorization_committed,55.95987709239125,55.97372306510806,0.013845972716808319,7.847914006561041,,,57.936075143516064,63.80779109895229,63.8216370716691
238,xair_atomic,1,55.0,50.0,concurrent,1,0,0,0,1,979,978,after_check,0,after_middleware,1.0542976669967175,2.619885839521885,61.552600003778934,58.93271416425705,60.49830233678222,65.99282007664442,67.34039820730686,committed,63.075927734375,EXECUTE,authorization_committed,56.24164501205087,56.26250524073839,0.020860228687524796,5.306065082550049,60.59431238099933,69.25995042547584,55.60587299987674,61.547710094600916,61.56857032328844
239,xair_atomic,0,,50.0,control,1,0,0,0,0,,980,control,0,,0.9840270504355431,2.346503082662821,60.23762281984091,57.89111973717809,59.253595769405365,,,committed,61.552978515625,EXECUTE,authorization_committed,55.46258436515927,55.47833302989602,0.01574866473674774,4.770830739289522,,,54.853330831974745,60.233415104448795,60.24916376918554
240,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,982,981,after_check,0,after_middleware,0.9504128247499466,2.4718078784644604,60.22361712530255,57.75180924683809,59.27320430055261,69.95051633566618,71.32939342409372,committed,61.06689453125,EXECUTE,authorization_committed,55.7430200278759,55.76054332777858,0.017523299902677536,4.476739093661308,64.68808325007558,73.6698741093278,54.706907365471125,60.21975912153721,60.237282421439886
241,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,984,983,after_check,0,after_middleware,1.212684903293848,2.855817787349224,60.856152791529894,58.00033500418067,59.643467888236046,69.61223110556602,70.8821527659893,committed,61.696044921875,EXECUTE,authorization_committed,55.98655715584755,56.00479105487466,0.018233899027109146,4.865447990596294,65.04108384251595,72.84066686406732,55.06435688585043,60.852005146443844,60.87023904547095
242,xair_atomic,0,,50.0,control,1,0,0,0,0,,985,control,0,,1.0496387258172035,2.5806808844208717,62.3003919608891,59.71971107646823,61.2507532350719,,,committed,64.02587890625,EXECUTE,authorization_committed,56.819218676537275,56.838384829461575,0.01916615292429924,5.476164165884256,,,55.57078681886196,62.29538284242153,62.31454899534583
243,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,987,986,after_check,0,after_middleware,0.9946860373020172,2.613713964819908,61.73189636319876,59.11818239837885,60.73721032589674,70.6365923397243,71.8216453678906,committed,63.072998046875,EXECUTE,authorization_committed,56.18501966819167,56.20308266952634,0.018063001334667206,5.542488303035498,65.8592190593481,73.60596302896738,55.89414434507489,61.72750797122717,61.745570972561836
244,xair_atomic,0,,50.0,control,1,0,0,0,0,,988,control,0,,0.9970297105610371,2.537038642913103,60.61699381098151,58.07995516806841,59.619964100420475,,,committed,62.10400390625,EXECUTE,authorization_committed,55.922537576407194,55.936803575605154,0.0142659991979599,4.6913111582398415,,,54.77592581883073,60.613848734647036,60.628114733844995
