run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
0,xair,0,,50.0,control,1,0,0,0,0,,1,control,0,,1.32790207862854,3.0815517529845238,61.77250295877457,58.69095120579004,60.44460088014603,,,,,EXECUTE,published_after_gate_recheck,55.89794088155031,55.90882198885083,0.010881107300519943,5.874411202967167,,,55.98973389714956,61.77235208451748,61.783233191818
1,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,3,3,before_check,0,,,,,60.384738724678755,61.48471310734749,9.828700218349695,11.088353116065264,,,REVOKE,read_set_version_changed_at_gate,57.56015982478857,,,5.155613180249929,5.392968188971281,13.291867915540934,55.7088372297585,62.7157730050385,
2,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,5,5,before_check,0,,,,,58.45614988356829,59.83739206567407,9.860489051789045,11.140289716422558,,,REVOKE,read_set_version_changed_at_gate,55.61270611360669,,,5.237866193056107,5.380454007536173,13.219932094216347,55.676654912531376,60.8505723066628,
3,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,7,7,before_check,0,,,,,57.755115907639265,58.93090087920427,9.56884166225791,10.903146117925644,,,REVOKE,read_set_version_changed_at_gate,55.51727721467614,,,4.600160755217075,4.7049568966031075,13.071693945676088,54.9918208271265,60.11743796989322,
4,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,9,9,before_check,0,,,,,57.94436112046242,59.31505188345909,8.99389386177063,10.096111800521612,,,REVOKE,read_set_version_changed_at_gate,56.02076184004545,,,4.409532994031906,4.589590709656477,12.250893749296665,54.8914629034698,60.43029483407736,
5,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,11,11,before_check,0,,,,,57.34906392171979,58.599148876965046,9.27149411290884,10.241554118692875,,,REVOKE,read_set_version_changed_at_gate,55.01892231404781,,,4.549184814095497,4.685420077294111,12.194609269499779,54.89540984854102,59.56810712814331,
6,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,13,13,before_check,0,,,,,57.75888217613101,58.831995353102684,10.059533175081015,11.00898440927267,,,REVOKE,read_set_version_changed_at_gate,54.75512705743313,,,5.004127975553274,5.191299133002758,13.014436233788729,55.47356512397528,59.7592550329864,
7,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,15,15,before_check,0,,,,,57.26123880594969,58.63470584154129,8.626936003565788,10.09460911154747,,,REVOKE,read_set_version_changed_at_gate,55.037567391991615,,,4.379736725240946,4.474464803934097,11.832490097731352,54.66367583721876,59.41730411723256,
8,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,17,17,before_check,0,,,,,57.40157188847661,58.68087196722627,8.853449951857328,9.927614592015743,,,REVOKE,read_set_version_changed_at_gate,55.217353627085686,,,4.567909985780716,4.671643953770399,11.911206878721714,54.85431291162968,59.7852636128664,
9,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,19,19,before_check,0,,,,,58.33261879161,59.445647057145834,10.15166612342,11.20762713253498,,,REVOKE,read_set_version_changed_at_gate,55.324094370007515,,,5.0867837853729725,5.285356193780899,13.612087815999985,55.55971711874008,60.41087815538049,
10,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,21,21,before_check,0,,,,,57.15501867234707,58.417667634785175,9.388653561472893,10.597571730613708,,,REVOKE,read_set_version_changed_at_gate,54.91791199892759,,,4.574872553348541,4.664059728384018,12.607742566615343,54.847138933837414,59.492784552276134,
11,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,23,23,before_check,0,,,,,56.4941898919642,57.51081695780158,8.407343178987503,9.615831077098846,,,REVOKE,read_set_version_changed_at_gate,54.42324513569474,,,4.121962934732437,4.199940245598555,11.844963300973177,54.3782701715827,58.54520807042718,
12,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,25,25,before_check,0,,,,,57.321741711348295,58.75080265104771,9.461871813982725,10.387908667325974,,,REVOKE,read_set_version_changed_at_gate,55.06581999361515,,,4.908999893814325,4.985933657735586,12.089001014828682,55.161839816719294,59.974819887429476,
13,xair,0,,50.0,control,1,0,0,0,0,,26,control,0,,1.1629112996160984,2.4480223655700684,60.00378401950002,57.55576165392995,58.84087271988392,,,,,EXECUTE,published_after_gate_recheck,55.23976590484381,55.2539830096066,0.014217104762792587,4.763817880302668,,,54.86516375094652,60.003583785146475,60.01780088990927
14,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,28,28,before_check,0,,,,,58.27150400727987,59.52239083126187,10.161294136196375,11.447296012192965,,,REVOKE,read_set_version_changed_at_gate,55.61618320643902,,,4.989339970052242,5.156213883310556,13.736251275986433,55.44013204053044,60.60552317649126,
15,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,30,30,before_check,0,,,,,56.98730517178774,57.99797084182501,9.156298823654652,10.240742936730385,,,REVOKE,read_set_version_changed_at_gate,54.14673499763012,,,4.740184172987938,4.830502904951572,12.167798820883036,55.01776980236173,58.88691917061806,
16,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,32,32,before_check,0,,,,,56.88933003693819,58.33923118188977,8.92203813418746,9.974443353712559,,,REVOKE,read_set_version_changed_at_gate,55.063895881175995,,,4.183188080787659,4.27407817915082,11.80865429341793,54.546684958040714,59.247083961963654,
17,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,34,34,before_check,0,,,,,60.92719594016671,62.31476925313473,9.70859406515956,10.768262203782797,,,REVOKE,read_set_version_changed_at_gate,58.68743406608701,,,4.9103619530797005,5.095620173960924,13.238946907222271,55.36480015143752,63.59779601916671,
18,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,36,36,before_check,0,,,,,59.57485921680927,61.16744736209512,10.315763298422098,11.709418147802353,,,REVOKE,read_set_version_changed_at_gate,56.03374633938074,,,6.411158014088869,6.509642116725445,13.907141052186489,56.72358023002744,62.44490435346961,
19,xair,0,,50.0,control,1,0,0,0,0,,37,control,0,,1.0474352166056633,2.2529172711074352,60.12130528688431,57.86838801577687,59.073870070278645,,,,,EXECUTE,published_after_gate_recheck,55.052956100553274,55.06398621946573,0.01103011891245842,5.068209022283554,,,55.16917398199439,60.12116512283683,60.13219524174929
20,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,39,39,before_check,0,,,,,58.37889574468136,59.732344932854176,9.390567895025015,10.521890129894018,,,REVOKE,read_set_version_changed_at_gate,55.98672712221742,,,4.943614825606346,5.119293928146362,12.358505744487047,55.447966791689396,60.93034194782376,
21,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,41,41,before_check,0,,,,,57.7785293571651,58.62228199839592,9.692143183201551,10.881134308874607,,,REVOKE,read_set_version_changed_at_gate,54.93889097124338,,,4.735344089567661,4.907797090709209,13.252242933958769,55.17875123769045,59.67423506081104,
22,xair,0,,50.0,control,1,0,0,0,0,,42,control,0,,1.0864287614822388,2.0639728754758835,59.487294871360064,57.42332199588418,58.400866109877825,,,,,EXECUTE,published_after_gate_recheck,54.58465684205294,54.59711095318198,0.012454111129045486,4.902467131614685,,,55.01719797030091,59.48712397366762,59.49957808479667
23,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,44,44,before_check,0,,,,,57.88025027140975,59.277992229908705,9.524489287286997,10.785695165395737,,,REVOKE,read_set_version_changed_at_gate,55.62563007697463,,,4.8202029429376125,4.985603969544172,12.79953308403492,55.30457803979516,60.44583301991224,
