version_scope,pattern,target_rate_hz,run,gateway_released,outcome,reason,e2e_latency_ms,validation_to_gate_ms,achieved_rate_hz,goodput_ips
global,unrelated,0,0,1,EXECUTE,published_after_gate_recheck,16.0003867931664,4.420896992087364,0.0,66.82819441729929
global,unrelated,0,1,1,EXECUTE,published_after_gate_recheck,14.894902240484953,4.2155710980296135,0.0,66.82819441729929
global,unrelated,0,2,1,EXECUTE,published_after_gate_recheck,14.413919299840927,4.14367625489831,0.0,66.82819441729929
global,unrelated,0,3,1,EXECUTE,published_after_gate_recheck,14.277252834290266,4.329745192080736,0.0,66.82819441729929
global,unrelated,0,4,1,EXECUTE,published_after_gate_recheck,15.510517172515392,4.116555210202932,0.0,66.82819441729929
global,unrelated,0,5,1,EXECUTE,published_after_gate_recheck,15.285125002264977,4.1069770231842995,0.0,66.82819441729929
global,unrelated,0,6,1,EXECUTE,published_after_gate_recheck,15.2788320556283,4.61798720061779,0.0,66.82819441729929
global,unrelated,0,7,1,EXECUTE,published_after_gate_recheck,14.818958938121796,4.1709472425282,0.0,66.82819441729929
global,unrelated,0,8,1,EXECUTE,published_after_gate_recheck,14.208863954991102,3.900779876857996,0.0,66.82819441729929
global,unrelated,0,9,1,EXECUTE,published_after_gate_recheck,14.761912636458874,3.862769342958927,0.0,66.82819441729929
global,unrelated,0,10,1,EXECUTE,published_after_gate_recheck,15.576319769024849,4.455201327800751,0.0,66.82819441729929
global,unrelated,0,11,1,EXECUTE,published_after_gate_recheck,14.440638944506645,4.184643272310495,0.0,66.82819441729929
global,unrelated,0,12,1,EXECUTE,published_after_gate_recheck,14.750640839338303,3.9404937997460365,0.0,66.82819441729929
global,unrelated,0,13,1,EXECUTE,published_after_gate_recheck,14.821202959865332,4.264443181455135,0.0,66.82819441729929
global,unrelated,0,14,1,EXECUTE,published_after_gate_recheck,14.642158057540655,4.050241317600012,0.0,66.82819441729929
global,unrelated,0,15,1,EXECUTE,published_after_gate_recheck,14.973668847233057,3.7867859937250614,0.0,66.82819441729929
global,unrelated,0,16,1,EXECUTE,published_after_gate_recheck,14.078650157898664,4.114190116524696,0.0,66.82819441729929
global,unrelated,0,17,1,EXECUTE,published_after_gate_recheck,13.822057750076056,3.5281809978187084,0.0,66.82819441729929
global,unrelated,0,18,1,EXECUTE,published_after_gate_recheck,14.501723926514387,4.263239912688732,0.0,66.82819441729929
global,unrelated,0,19,1,EXECUTE,published_after_gate_recheck,16.120311804115772,3.9652311243116856,0.0,66.82819441729929
global,unrelated,0,20,1,EXECUTE,published_after_gate_recheck,14.788252301514149,4.158804193139076,0.0,66.82819441729929
global,unrelated,0,21,1,EXECUTE,published_after_gate_recheck,14.606901910156012,4.106906708329916,0.0,66.82819441729929
global,unrelated,0,22,1,EXECUTE,published_after_gate_recheck,14.772292226552963,4.086859989911318,0.0,66.82819441729929
global,unrelated,0,23,1,EXECUTE,published_after_gate_recheck,13.663672376424074,3.7629613652825356,0.0,66.82819441729929
global,unrelated,0,24,1,EXECUTE,published_after_gate_recheck,14.760650228708982,3.9739273488521576,0.0,66.82819441729929
global,unrelated,0,25,1,EXECUTE,published_after_gate_recheck,16.25182945281267,4.190023057162762,0.0,66.82819441729929
global,unrelated,0,26,1,EXECUTE,published_after_gate_recheck,14.789714943617582,4.104433115571737,0.0,66.82819441729929
global,unrelated,0,27,1,EXECUTE,published_after_gate_recheck,14.59597097709775,4.159696400165558,0.0,66.82819441729929
global,unrelated,0,28,1,EXECUTE,published_after_gate_recheck,14.69926442950964,4.128909204155207,0.0,66.82819441729929
global,unrelated,0,29,1,EXECUTE,published_after_gate_recheck,16.52906881645322,4.383014980703592,0.0,66.82819441729929
global,unrelated,0,30,1,EXECUTE,published_after_gate_recheck,14.958431012928486,4.20816708356142,0.0,66.82819441729929
global,unrelated,0,31,1,EXECUTE,published_after_gate_recheck,13.915133196860552,3.661592025309801,0.0,66.82819441729929
global,unrelated,0,32,1,EXECUTE,published_after_gate_recheck,14.800143893808126,4.041645210236311,0.0,66.82819441729929
global,unrelated,0,33,1,EXECUTE,published_after_gate_recheck,14.907545410096645,4.429802764207125,0.0,66.82819441729929
global,unrelated,0,34,1,EXECUTE,published_after_gate_recheck,15.974437817931175,4.172651097178459,0.0,66.82819441729929
global,unrelated,0,35,1,EXECUTE,published_after_gate_recheck,16.042885836213827,4.514072090387344,0.0,66.82819441729929
global,unrelated,0,36,1,EXECUTE,published_after_gate_recheck,14.909279067069292,3.9652311243116856,0.0,66.82819441729929
global,unrelated,0,37,1,EXECUTE,published_after_gate_recheck,14.519998338073492,4.0667313151061535,0.0,66.82819441729929
global,unrelated,0,38,1,EXECUTE,published_after_gate_recheck,15.522880014032125,4.647661931812763,0.0,66.82819441729929
global,unrelated,0,39,1,EXECUTE,published_after_gate_recheck,14.626036863774061,4.3002101592719555,0.0,66.82819441729929
global,unrelated,0,40,1,EXECUTE,published_after_gate_recheck,15.795783139765263,4.722150973975658,0.0,66.82819441729929
global,unrelated,0,41,1,EXECUTE,published_after_gate_recheck,14.844978228211403,4.06257389113307,0.0,66.82819441729929
global,unrelated,0,42,1,EXECUTE,published_after_gate_recheck,14.748107176274061,4.166539758443832,0.0,66.82819441729929
global,unrelated,0,43,1,EXECUTE,published_after_gate_recheck,14.39878111705184,4.350204020738602,0.0,66.82819441729929
global,unrelated,0,44,1,EXECUTE,published_after_gate_recheck,14.571214094758034,4.160487093031406,0.0,66.82819441729929
global,unrelated,0,45,1,EXECUTE,published_after_gate_recheck,14.431973919272423,3.7704259157180786,0.0,66.82819441729929
global,unrelated,0,46,1,EXECUTE,published_after_gate_recheck,13.64106871187687,3.8909511640667915,0.0,66.82819441729929
global,unrelated,0,47,1,EXECUTE,published_after_gate_recheck,14.472870156168938,3.8722059689462185,0.0,66.82819441729929
global,unrelated,0,48,1,EXECUTE,published_after_gate_recheck,15.1433190330863,4.119060002267361,0.0,66.82819441729929
global,unrelated,0,49,1,EXECUTE,published_after_gate_recheck,16.209037974476814,4.72054909914732,0.0,66.82819441729929
global,unrelated,0,50,1,EXECUTE,published_after_gate_recheck,16.342889051884413,5.083288997411728,0.0,66.82819441729929
global,unrelated,0,51,1,EXECUTE,published_after_gate_recheck,15.429765917360783,4.321761429309845,0.0,66.82819441729929
global,unrelated,0,52,1,EXECUTE,published_after_gate_recheck,14.88000387325883,3.9115911349654198,0.0,66.82819441729929
global,unrelated,0,53,1,EXECUTE,published_after_gate_recheck,14.310254249721766,4.133547190576792,0.0,66.82819441729929
global,unrelated,0,54,1,EXECUTE,published_after_gate_recheck,14.413728844374418,4.061813000589609,0.0,66.82819441729929
global,unrelated,0,55,1,EXECUTE,published_after_gate_recheck,13.839931692928076,3.7242090329527855,0.0,66.82819441729929
global,unrelated,0,56,1,EXECUTE,published_after_gate_recheck,14.611631166189909,3.8789291866123676,0.0,66.82819441729929
global,unrelated,0,57,1,EXECUTE,published_after_gate_recheck,14.705265872180462,3.78004414960742,0.0,66.82819441729929
global,unrelated,0,58,1,EXECUTE,published_after_gate_recheck,14.786368235945702,4.280312918126583,0.0,66.82819441729929
global,unrelated,0,59,1,EXECUTE,published_after_gate_recheck,14.98203631490469,4.228304605931044,0.0,66.82819441729929
global,unrelated,0,60,1,EXECUTE,published_after_gate_recheck,13.805237133055925,3.5766521468758583,0.0,66.82819441729929
global,unrelated,0,61,1,EXECUTE,published_after_gate_recheck,14.753357041627169,3.9646001532673836,0.0,66.82819441729929
global,unrelated,0,62,1,EXECUTE,published_after_gate_recheck,14.108597300946712,3.9085447788238525,0.0,66.82819441729929
