publishing_interval_ms,version_scope,intent_kind,run,trace_time_s,gateway_released,reason,e2e_latency_ms,validation_to_gate_ms,achieved_update_rate_hz
1000,global,discrete,26,13.195,1,published_after_gate_recheck,17.979690805077553,4.801810719072819,1.0
1000,global,discrete,27,13.748,1,published_after_gate_recheck,18.26518587768078,4.378477111458778,1.0
1000,predicate,discrete,28,14.125,1,published_after_gate_recheck,18.15741416066885,4.792232997715473,1.0
1000,global,continuous,29,14.772,1,published_after_gate_recheck,18.950803205370903,4.473564680665731,1.0
1000,global,discrete,30,15.384,1,published_after_gate_recheck,16.743911895900965,4.12406912073493,1.0
1000,global,continuous,31,15.735,1,published_after_gate_recheck,19.623456057161093,4.62070107460022,1.0
1000,readset,continuous,32,16.18,1,published_after_gate_recheck,21.285724826157093,4.768479149788618,1.0
1000,predicate,discrete,33,16.911,1,published_after_gate_recheck,18.39889818802476,5.048494320362806,1.0
1000,readset,continuous,34,17.313,1,published_after_gate_recheck,18.12864001840353,4.729114938527346,1.0
1000,global,discrete,35,17.749,1,published_after_gate_recheck,17.875344958156347,5.119537003338337,1.0
1000,readset,continuous,36,18.155,1,published_after_gate_recheck,17.27417716756463,4.302504006773233,1.0
1000,readset,continuous,37,18.978,1,published_after_gate_recheck,17.87131791934371,4.517646972090006,1.0
1000,readset,continuous,38,19.058,1,published_after_gate_recheck,17.57453102618456,4.61365794762969,1.0
1000,readset,continuous,39,19.962,1,published_after_gate_recheck,23.534926120191813,5.037634167820215,1.0
1000,readset,discrete,40,20.153,1,published_after_gate_recheck,17.284186091274023,4.58659790456295,1.0
1000,predicate,continuous,41,20.959,1,published_after_gate_recheck,18.128199968487024,4.522066097706556,1.0
1000,global,continuous,42,21.023,1,published_after_gate_recheck,16.509481705725193,4.545449744910002,1.0
1000,predicate,continuous,43,21.847,1,published_after_gate_recheck,19.66439187526703,5.136860068887472,1.0
1000,readset,continuous,44,22.239,1,published_after_gate_recheck,20.36305284127593,5.311757791787386,1.0
1000,global,continuous,45,22.807,1,published_after_gate_recheck,17.77819264680147,4.335565958172083,1.0
1000,readset,continuous,46,23.044,1,published_after_gate_recheck,17.673236317932606,4.535140004009008,1.0
1000,global,continuous,47,23.688,1,published_after_gate_recheck,19.874567165970802,4.839991685003042,1.0
1000,global,continuous,48,24.182,1,published_after_gate_recheck,23.24342867359519,4.656969103962183,1.0
1000,predicate,discrete,49,24.78,1,published_after_gate_recheck,18.077192828059196,4.404665902256966,1.0
1000,global,continuous,50,25.36,1,published_after_gate_recheck,17.24075386300683,4.592027049511671,1.0
1000,predicate,discrete,51,25.975,1,published_after_gate_recheck,18.10472598299384,4.5668212696909904,1.0
1000,readset,continuous,52,26.146,1,published_after_gate_recheck,17.760330345481634,4.429772961884737,1.0
1000,readset,continuous,53,26.523,1,published_after_gate_recheck,17.449796199798584,4.370140843093395,1.0
1000,predicate,continuous,54,27.092,1,published_after_gate_recheck,18.036778084933758,4.253182094544172,1.0
1000,global,continuous,55,27.958,1,published_after_gate_recheck,18.988293129950762,5.10394899174571,1.0
1000,global,discrete,56,28.275,1,published_after_gate_recheck,17.211198806762695,4.41829115152359,1.0
1000,global,discrete,57,28.834,1,published_after_gate_recheck,18.65464821457863,4.793875850737095,1.0
1000,readset,continuous,58,29.499,1,published_after_gate_recheck,18.236373085528612,4.753459710627794,1.0
1000,global,continuous,59,29.898,1,published_after_gate_recheck,18.026448786258698,4.384739324450493,1.0
1000,predicate,continuous,60,30.295,1,published_after_gate_recheck,17.11683114990592,4.239416215568781,1.0
1000,readset,discrete,61,30.889,1,published_after_gate_recheck,16.721870750188828,4.5440783724188805,1.0
1000,predicate,continuous,62,31.084,1,published_after_gate_recheck,18.723036162555218,4.7957501374185085,1.0
1000,readset,continuous,63,31.91,1,published_after_gate_recheck,16.7019828222692,4.547283053398132,1.0
1000,global,discrete,64,32.087,1,published_after_gate_recheck,17.307389061897993,4.39641997218132,1.0
1000,predicate,discrete,65,32.941,1,published_after_gate_recheck,17.742005176842213,4.859830252826214,1.0
1000,global,continuous,66,33.426,1,published_after_gate_recheck,18.530784640461206,4.642853047698736,1.0
1000,predicate,continuous,67,33.785,1,published_after_gate_recheck,19.27411975339055,4.822799935936928,1.0
1000,global,discrete,68,34.14,1,published_after_gate_recheck,19.266456365585327,4.674623254686594,1.0
1000,global,discrete,69,34.563,1,published_after_gate_recheck,18.14163476228714,4.690872970968485,1.0
1000,predicate,discrete,70,35.244,1,published_after_gate_recheck,19.509412348270416,4.849339835345745,1.0
1000,readset,discrete,71,35.606,1,published_after_gate_recheck,17.695076763629913,4.181426949799061,1.0
1000,readset,continuous,72,36.184,1,published_after_gate_recheck,19.011016935110092,5.425631999969482,1.0
1000,predicate,continuous,73,36.575,1,published_after_gate_recheck,17.887117341160774,4.72687091678381,1.0
1000,global,continuous,74,37.042,1,published_after_gate_recheck,16.821268014609814,4.537795204669237,1.0
1000,readset,continuous,75,37.896,1,published_after_gate_recheck,20.291588734835386,5.568489897996187,1.0
1000,global,discrete,76,38.392,1,published_after_gate_recheck,18.431689124554396,4.7167520970106125,1.0
1000,predicate,discrete,77,38.797,1,published_after_gate_recheck,18.008003942668438,4.784177988767624,1.0
1000,predicate,continuous,78,39.312,1,published_after_gate_recheck,18.414425663650036,4.809936974197626,1.0
1000,predicate,continuous,79,39.909,1,published_after_gate_recheck,17.371089197695255,4.044370260089636,1.0
1000,global,discrete,80,40.298,1,published_after_gate_recheck,18.794911447912455,4.169895779341459,1.0
1000,predicate,continuous,81,40.817,1,published_after_gate_recheck,20.271441899240017,6.6779921762645245,1.0
1000,global,discrete,82,41.028,1,published_after_gate_recheck,17.161274794489145,4.731830209493637,1.0
1000,predicate,discrete,83,41.539,1,published_after_gate_recheck,19.1533537581563,5.05776097998023,1.0
1000,global,discrete,84,42.346,1,published_after_gate_recheck,17.771880608052015,4.695661831647158,1.0
1000,global,discrete,85,42.771,1,published_after_gate_recheck,19.008942879736423,4.563814029097557,1.0
1000,readset,discrete,86,43.142,1,published_after_gate_recheck,19.101926125586033,5.041581112891436,1.0
1000,global,discrete,87,43.905,1,published_after_gate_recheck,17.52387499436736,4.44054277613759,1.0
1000,global,continuous,88,44.231,1,published_after_gate_recheck,20.831151865422726,4.740186035633087,1.0
1000,readset,discrete,89,44.791,1,published_after_gate_recheck,17.11671194061637,4.242250695824623,1.0
1000,predicate,continuous,90,45.479,1,published_after_gate_recheck,17.40142609924078,4.3620457872748375,1.0
1000,predicate,discrete,91,45.723,1,published_after_gate_recheck,19.025604240596294,4.6793208457529545,1.0
1000,readset,discrete,92,46.446,1,published_after_gate_recheck,17.871749121695757,4.766273777931929,1.0
1000,global,continuous,93,46.748,1,published_after_gate_recheck,19.51509201899171,4.82195895165205,1.0
1000,global,continuous,94,47.333,1,published_after_gate_recheck,18.863158766180277,4.97242109850049,1.0
1000,global,discrete,95,47.872,1,published_after_gate_recheck,19.14124097675085,4.662558902055025,1.0
1000,readset,discrete,96,48.255,1,published_after_gate_recheck,19.054809119552374,4.638995975255966,1.0
1000,predicate,discrete,97,48.767,1,published_after_gate_recheck,18.141604959964752,5.031222011893988,1.0
1000,readset,continuous,98,49.432,1,published_after_gate_recheck,23.363324347883463,4.4723330065608025,1.0
1000,global,discrete,99,49.882,1,published_after_gate_recheck,17.997574992477894,4.966270178556442,1.0
1000,global,continuous,100,50.306,1,published_after_gate_recheck,17.80049502849579,4.617755766957998,1.0
1000,global,discrete,101,50.856,1,published_after_gate_recheck,17.547870986163616,4.120062105357647,1.0
1000,readset,discrete,102,51.13,1,published_after_gate_recheck,18.406190909445286,4.493623040616512,1.0
1000,global,discrete,103,51.778,1,published_after_gate_recheck,20.49800707027316,4.75370092317462,1.0
1000,readset,continuous,104,52.419,1,published_after_gate_recheck,19.822739996016026,4.592678975313902,1.0
1000,global,discrete,105,52.861,1,published_after_gate_recheck,19.394916016608477,5.1291449926793575,1.0
1000,global,continuous,106,53.465,1,published_after_gate_recheck,19.73138889297843,4.626161884516478,1.0
1000,global,continuous,107,53.527,1,published_after_gate_recheck,18.484727945178747,4.367685876786709,1.0
1000,readset,discrete,108,54.084,1,published_after_gate_recheck,18.270787317305803,4.505365155637264,1.0
1000,global,continuous,109,54.612,1,published_after_gate_recheck,19.102167803794146,5.20355487242341,1.0
1000,readset,continuous,110,55.476,1,published_after_gate_recheck,20.94200998544693,5.183397326618433,1.0
1000,predicate,discrete,111,55.95,1,published_after_gate_recheck,19.175285007804632,4.682517144829035,1.0
1000,readset,continuous,112,56.136,1,published_after_gate_recheck,18.712335731834173,5.011464934796095,1.0
1000,predicate,continuous,113,56.534,1,published_after_gate_recheck,18.63180473446846,4.98440396040678,1.0
1000,global,continuous,114,57.167,1,published_after_gate_recheck,19.763297867029905,5.2498821169137955,1.0
1000,readset,discrete,115,57.915,1,published_after_gate_recheck,17.959473188966513,4.661798942834139,1.0
1000,predicate,continuous,116,58.418,1,published_after_gate_recheck,22.018850781023502,7.296753115952015,1.0
1000,readset,continuous,117,58.812,1,published_after_gate_recheck,18.10887409374118,4.390108864754438,1.0
1000,global,continuous,118,59.47,1,published_after_gate_recheck,20.06181888282299,5.293995141983032,1.0
1000,readset,discrete,119,59.885,1,published_after_gate_recheck,17.508686985820532,4.814574960619211,1.0
1000,predicate,discrete,120,60.006,1,published_after_gate_recheck,15.817614272236824,4.465860780328512,1.0
1000,readset,discrete,121,60.587,1,published_after_gate_recheck,19.1116351634264,5.03861578181386,1.0
1000,global,discrete,122,61.414,1,published_after_gate_recheck,18.095338251441717,4.440913908183575,1.0
1000,predicate,discrete,123,61.883,1,published_after_gate_recheck,17.30253966525197,4.389978013932705,1.0
1000,readset,continuous,124,62.435,1,published_after_gate_recheck,20.300296135246754,4.9437168054282665,1.0
1000,predicate,continuous,125,62.796,1,published_after_gate_recheck,20.305614918470383,5.057681351900101,1.0
1000,readset,continuous,126,63.458,1,published_after_gate_recheck,19.10083508118987,5.461608991026878,1.0
1000,readset,discrete,127,63.5,1,published_after_gate_recheck,17.492717131972313,4.840352572500706,1.0
1000,readset,continuous,128,64.19,1,published_after_gate_recheck,18.579285591840744,4.660816863179207,1.0
1000,global,continuous,129,64.519,1,published_after_gate_recheck,18.09452660381794,4.783906973898411,1.0
1000,global,continuous,130,65.492,1,published_after_gate_recheck,18.08686228469014,4.3030050583183765,1.0
1000,global,continuous,131,65.934,1,published_after_gate_recheck,18.502090591937304,4.8464760184288025,1.0
1000,readset,discrete,132,66.327,1,published_after_gate_recheck,18.17099004983902,4.3582492507994175,1.0
1000,global,discrete,133,66.774,1,published_after_gate_recheck,18.34441628307104,4.895537160336971,1.0
1000,predicate,continuous,134,67.262,1,published_after_gate_recheck,17.906233202666044,4.70181368291378,1.0
1000,predicate,discrete,135,67.792,1,published_after_gate_recheck,18.958366941660643,4.565897863358259,1.0
1000,readset,discrete,136,68.142,1,published_after_gate_recheck,18.043670803308487,4.6973759308457375,1.0
1000,readset,continuous,137,68.556,1,published_after_gate_recheck,18.669856246560812,4.862365312874317,1.0
1000,predicate,continuous,138,69.424,1,published_after_gate_recheck,17.08434009924531,4.763829987496138,1.0
1000,global,continuous,139,69.915,1,published_after_gate_recheck,20.282152108848095,4.87459683790803,1.0
1000,global,continuous,140,70.133,1,published_after_gate_recheck,18.67303205654025,4.804384894669056,1.0
1000,global,continuous,141,70.715,1,published_after_gate_recheck,18.8808417879045,4.390548914670944,1.0
1000,predicate,discrete,142,71.207,1,published_after_gate_recheck,17.306006979197264,4.600964952260256,1.0
1000,global,continuous,143,71.88,1,published_after_gate_recheck,19.23305308446288,4.9147033132612705,1.0
1000,predicate,discrete,144,72.17,1,published_after_gate_recheck,18.25234293937683,4.633775912225246,1.0
1000,global,continuous,145,72.838,1,published_after_gate_recheck,19.77555127814412,5.106683820486069,1.0
1000,global,discrete,146,73.061,1,published_after_gate_recheck,18.24357593432069,4.746978171169758,1.0
1000,global,discrete,147,73.961,1,published_after_gate_recheck,18.02553702145815,4.2628999799489975,1.0
1000,predicate,continuous,148,74.333,1,published_after_gate_recheck,19.154786132276058,4.952123388648033,1.0
1000,global,discrete,149,74.689,1,published_after_gate_recheck,20.091283600777388,4.454188980162144,1.0
1000,predicate,continuous,150,75.255,1,published_after_gate_recheck,18.587231170386076,4.921464715152979,1.0
1000,predicate,continuous,151,75.844,1,published_after_gate_recheck,17.91062206029892,4.4495901092886925,1.0
1000,predicate,continuous,152,76.279,1,published_after_gate_recheck,17.99567136913538,4.94987890124321,1.0
1000,predicate,discrete,153,76.566,1,published_after_gate_recheck,17.414990812540054,4.236440174281597,1.0
1000,readset,discrete,154,77.078,1,published_after_gate_recheck,19.161768723279238,4.859047941863537,1.0
1000,readset,continuous,155,77.552,1,published_after_gate_recheck,17.879542894661427,5.18240500241518,1.0
1000,global,continuous,156,78.316,1,published_after_gate_recheck,19.486548844724894,5.566034931689501,1.0
1000,global,continuous,157,79.0,1,published_after_gate_recheck,22.31196081265807,6.6306027583777905,1.0
1000,global,continuous,158,79.059,1,published_after_gate_recheck,17.87249930202961,4.1167051531374454,1.0
1000,global,continuous,159,79.93,1,published_after_gate_recheck,19.266535993665457,5.23493392392993,1.0
1000,predicate,discrete,160,80.384,1,published_after_gate_recheck,18.3125757612288,4.693396855145693,1.0
1000,readset,discrete,161,80.629,1,published_after_gate_recheck,17.364908009767532,4.476401023566723,1.0
1000,global,discrete,162,81.235,1,published_after_gate_recheck,19.27328808233142,4.7518666833639145,1.0
1000,readset,discrete,163,81.542,1,published_after_gate_recheck,18.969408236443996,4.791191313415766,1.0
1000,predicate,continuous,164,82.407,1,published_after_gate_recheck,19.220379181206226,5.018888972699642,1.0
1000,readset,discrete,165,82.734,1,published_after_gate_recheck,18.83028820157051,5.076475907117128,1.0
1000,predicate,continuous,166,83.418,1,published_after_gate_recheck,21.735719870775938,5.035027861595154,1.0
1000,global,discrete,167,83.713,1,published_after_gate_recheck,22.995582781732082,7.659173104912043,1.0
1000,readset,discrete,168,84.219,1,published_after_gate_recheck,17.65447109937668,4.3759518302977085,1.0
1000,readset,continuous,169,84.773,1,published_after_gate_recheck,16.653642058372498,3.933071158826351,1.0
1000,readset,continuous,170,85.394,1,published_after_gate_recheck,18.391354009509087,4.901617765426636,1.0
1000,predicate,discrete,171,85.786,1,published_after_gate_recheck,20.253948867321014,5.1408568397164345,1.0
1000,global,continuous,172,86.325,1,published_after_gate_recheck,17.513616010546684,3.995719365775585,1.0
1000,global,discrete,173,86.704,1,published_after_gate_recheck,17.769656144082546,4.7641899436712265,1.0
1000,global,discrete,174,87.096,1,published_after_gate_recheck,19.57702822983265,5.15150697901845,1.0
1000,readset,continuous,175,87.62,1,published_after_gate_recheck,18.84924340993166,4.921074956655502,1.0
1000,readset,continuous,176,88.411,1,published_after_gate_recheck,18.562845420092344,4.409284796565771,1.0
1000,global,discrete,177,88.509,1,published_after_gate_recheck,17.908848356455564,4.671927075833082,1.0
1000,global,discrete,178,89.405,1,published_after_gate_recheck,18.568416126072407,5.160854663699865,1.0
1000,global,discrete,179,89.769,1,published_after_gate_recheck,17.38618826493621,4.360693972557783,1.0
1000,readset,continuous,180,90.176,1,published_after_gate_recheck,22.667889017611742,8.857372216880322,1.0
1000,predicate,continuous,181,90.728,1,published_after_gate_recheck,18.587120808660984,4.794657696038485,1.0
1000,readset,discrete,182,91.205,1,published_after_gate_recheck,18.860374111682177,5.380196962505579,1.0
1000,readset,discrete,183,91.863,1,published_after_gate_recheck,18.757230136543512,5.2171507850289345,1.0
1000,global,discrete,184,92.367,1,published_after_gate_recheck,17.9312601685524,4.521815571933985,1.0
1000,global,discrete,185,92.962,1,published_after_gate_recheck,16.15178119391203,4.393093753606081,1.0
1000,readset,discrete,186,93.241,1,published_after_gate_recheck,18.921277951449156,5.248749163001776,1.0
1000,global,discrete,187,93.819,1,published_after_gate_recheck,18.579156138002872,4.949719179421663,1.0
1000,global,continuous,188,94.097,1,published_after_gate_recheck,17.371128778904676,4.85038198530674,1.0
1000,global,discrete,189,94.849,1,published_after_gate_recheck,20.116740837693214,4.828071221709251,1.0
1000,predicate,discrete,190,95.009,1,published_after_gate_recheck,16.61204406991601,4.832278937101364,1.0
1000,global,continuous,191,95.923,1,published_after_gate_recheck,17.0809137634933,4.30504884570837,1.0
1000,readset,discrete,192,96.46,1,published_after_gate_recheck,20.61950508505106,4.630189388990402,1.0
1000,global,discrete,193,96.722,1,published_after_gate_recheck,18.563617020845413,5.103406962007284,1.0
1000,predicate,continuous,194,97.062,1,published_after_gate_recheck,20.106702111661434,6.021949928253889,1.0
1000,global,discrete,195,97.59,1,published_after_gate_recheck,21.194104105234146,4.400517791509628,1.0
1000,global,continuous,196,98.302,1,published_after_gate_recheck,20.004149992018938,5.169410724192858,1.0
1000,predicate,discrete,197,98.505,1,published_after_gate_recheck,20.752374082803726,4.904052708297968,1.0
1000,global,continuous,198,99.157,1,published_after_gate_recheck,18.588323146104813,5.105310119688511,1.0
1000,predicate,continuous,199,99.502,1,published_after_gate_recheck,18.523652106523514,4.77645406499505,1.0
1000,predicate,discrete,200,100.034,1,published_after_gate_recheck,18.20161798968911,4.960157908499241,1.0
1000,readset,continuous,201,100.552,1,published_after_gate_recheck,18.358421977609396,4.873245023190975,1.0
1000,predicate,discrete,202,101.465,1,published_after_gate_recheck,18.74237321317196,4.817559849470854,1.0
1000,global,discrete,203,101.884,1,published_after_gate_recheck,19.27010202780366,5.098246969282627,1.0
1000,predicate,discrete,204,102.23,1,published_after_gate_recheck,20.132801961153746,5.093007814139128,1.0
1000,predicate,continuous,205,102.849,1,published_after_gate_recheck,21.430847235023975,4.9679032526910305,1.0
1000,predicate,continuous,206,103.058,1,published_after_gate_recheck,19.200151320546865,5.146998912096024,1.0
1000,predicate,continuous,207,103.86,1,published_after_gate_recheck,17.849897034466267,4.362255800515413,1.0
1000,global,discrete,208,104.12,1,published_after_gate_recheck,19.380750134587288,4.607656970620155,1.0
1000,predicate,discrete,209,104.851,1,published_after_gate_recheck,24.140362162142992,5.387960933148861,1.0
1000,global,discrete,210,105.188,1,published_after_gate_recheck,18.27921299263835,4.896629136055708,1.0
1000,readset,continuous,211,105.93,1,published_after_gate_recheck,18.210192676633596,4.447535611689091,1.0
1000,readset,continuous,212,106.032,1,published_after_gate_recheck,18.360815942287445,4.974193871021271,1.0
1000,predicate,continuous,213,106.532,1,published_after_gate_recheck,18.78236699849367,4.55796392634511,1.0
1000,predicate,continuous,214,107.439,1,published_after_gate_recheck,18.51169904693961,5.08560286834836,1.0
1000,predicate,discrete,215,107.915,1,published_after_gate_recheck,20.200769882649183,5.053823813796043,1.0
1000,readset,discrete,216,108.171,1,published_after_gate_recheck,17.820321023464203,4.271515179425478,1.0
1000,predicate,discrete,217,108.563,1,published_after_gate_recheck,19.071639981120825,5.144825205206871,1.0
1000,global,continuous,218,109.269,1,published_after_gate_recheck,19.225277937948704,4.835053347051144,1.0
1000,readset,discrete,219,109.753,1,published_after_gate_recheck,19.078923854976892,4.776173271238804,1.0
1000,readset,continuous,220,110.203,1,published_after_gate_recheck,18.449211958795786,5.09010162204504,1.0
1000,global,continuous,221,110.916,1,published_after_gate_recheck,18.178443890064955,4.758419934660196,1.0
1000,readset,continuous,222,111.043,1,published_after_gate_recheck,19.35959095135331,5.119066219776869,1.0
1000,global,discrete,223,111.694,1,published_after_gate_recheck,18.12012493610382,4.268169868737459,1.0
1000,global,discrete,224,112.321,1,published_after_gate_recheck,18.072886392474174,4.524309653788805,1.0
1000,readset,continuous,225,112.752,1,published_after_gate_recheck,18.131966702640057,4.8713115975260735,1.0
1000,predicate,continuous,226,113.214,1,published_after_gate_recheck,19.448667764663696,5.053413100540638,1.0
1000,readset,discrete,227,113.805,1,published_after_gate_recheck,17.521711066365242,4.465590696781874,1.0
1000,global,discrete,228,114.087,1,published_after_gate_recheck,18.939030822366476,5.213102791458368,1.0
1000,readset,discrete,229,114.754,1,published_after_gate_recheck,16.579924151301384,4.0674530901014805,1.0
1000,predicate,discrete,230,115.027,1,published_after_gate_recheck,18.19213991984725,4.602046217769384,1.0
1000,global,discrete,231,115.633,1,published_after_gate_recheck,15.923593193292618,4.1229380294680595,1.0
1000,predicate,continuous,232,116.02,1,published_after_gate_recheck,16.655927058309317,4.362818319350481,1.0
1000,readset,discrete,233,116.642,1,published_after_gate_recheck,17.66067184507847,4.647099878638983,1.0
1000,predicate,discrete,234,117.02,1,published_after_gate_recheck,19.954886753112078,4.9341288395226,1.0
1000,readset,discrete,235,117.998,1,published_after_gate_recheck,24.772909004241228,5.276371259242296,1.0
1000,predicate,discrete,236,118.471,1,published_after_gate_recheck,20.73163539171219,5.2540497854352,1.0
1000,global,continuous,237,118.519,1,published_after_gate_recheck,15.907883178442717,4.344331566244364,1.0
1000,predicate,discrete,238,119.067,1,published_after_gate_recheck,17.257776111364365,4.563463851809502,1.0
1000,predicate,discrete,239,119.964,1,published_after_gate_recheck,17.674348317086697,4.532205872237682,1.0
1000,predicate,discrete,240,120.476,1,published_after_gate_recheck,19.414593931287527,4.9360026605427265,1.0
1000,readset,discrete,241,120.966,1,published_after_gate_recheck,18.188743852078915,4.743911791592836,1.0
1000,predicate,discrete,242,121.497,1,published_after_gate_recheck,18.357601016759872,6.3368817791342735,1.0
1000,predicate,discrete,243,121.762,1,published_after_gate_recheck,19.717190880328417,5.024077836424112,1.0
1000,predicate,discrete,244,122.497,1,published_after_gate_recheck,18.810390029102564,4.510373808443546,1.0
1000,predicate,discrete,245,122.987,1,published_after_gate_recheck,19.43468162789941,5.203304346650839,1.0
1000,predicate,discrete,246,123.15,1,published_after_gate_recheck,16.325056087225676,4.29953821003437,1.0
1000,global,discrete,247,123.749,1,published_after_gate_recheck,18.177442252635956,4.783296026289463,1.0
1000,predicate,continuous,248,124.246,1,published_after_gate_recheck,18.12890125438571,4.832197912037373,1.0
1000,global,discrete,249,124.982,1,published_after_gate_recheck,18.232835922390223,4.587518982589245,1.0
1000,global,discrete,250,125.314,1,published_after_gate_recheck,18.4720647521317,4.939268808811903,1.0
1000,readset,discrete,251,125.666,1,published_after_gate_recheck,18.4294949285686,4.948155954480171,1.0
1000,readset,continuous,252,126.391,1,published_after_gate_recheck,18.29669578000903,4.532224964350462,1.0
1000,predicate,discrete,253,126.671,1,published_after_gate_recheck,17.548441886901855,4.799796734005213,1.0
1000,predicate,continuous,254,127.304,1,published_after_gate_recheck,17.52408593893051,4.522527102380991,1.0
1000,readset,discrete,255,127.654,1,published_after_gate_recheck,16.593829728662968,4.38864529132843,1.0
1000,readset,continuous,256,128.218,1,published_after_gate_recheck,18.66974588483572,4.861213266849518,1.0
1000,global,continuous,257,128.761,1,published_after_gate_recheck,16.980825923383236,4.733182955533266,1.0
1000,global,continuous,258,129.035,1,published_after_gate_recheck,18.1400622241199,4.844792187213898,1.0
1000,predicate,continuous,259,129.84,1,published_after_gate_recheck,19.64934403076768,5.314433015882969,1.0
1000,global,continuous,260,130.424,1,published_after_gate_recheck,17.84255402162671,3.996129147708416,1.0
1000,global,discrete,261,130.527,1,published_after_gate_recheck,17.687402199953794,4.185463767498732,1.0
1000,global,discrete,262,131.106,1,published_after_gate_recheck,19.56000691279769,4.994852934032679,1.0
1000,readset,discrete,263,131.812,1,published_after_gate_recheck,18.375033047050238,4.805918782949448,1.0
1000,predicate,discrete,264,132.175,1,published_after_gate_recheck,18.881664145737886,4.676335956901312,1.0
1000,predicate,continuous,265,132.52,1,published_after_gate_recheck,18.22388917207718,4.817259963601828,1.0
1000,predicate,continuous,266,133.148,1,published_after_gate_recheck,17.188865691423416,4.205471836030483,1.0
1000,readset,discrete,267,133.603,1,published_after_gate_recheck,17.88876997306943,4.441175144165754,1.0
1000,global,discrete,268,134.478,1,published_after_gate_recheck,17.029537819325924,4.135581199079752,1.0
1000,readset,discrete,269,134.887,1,published_after_gate_recheck,17.891446128487587,4.352308344095945,1.0
1000,predicate,continuous,270,135.046,1,published_after_gate_recheck,20.449114963412285,5.491235293447971,1.0
1000,predicate,continuous,271,135.732,1,published_after_gate_recheck,22.233193274587393,7.459809072315693,1.0
1000,global,discrete,272,136.437,1,published_after_gate_recheck,20.23968193680048,5.3766402415931225,1.0
1000,global,discrete,273,136.695,1,published_after_gate_recheck,17.229332122951746,5.042924080044031,1.0
1000,readset,continuous,274,137.129,1,published_after_gate_recheck,18.100918736308813,4.8437900841236115,1.0
1000,global,continuous,275,137.617,1,published_after_gate_recheck,18.131485674530268,4.588319920003414,1.0
1000,predicate,continuous,276,138.194,1,published_after_gate_recheck,18.659306690096855,5.0591640174388885,1.0
1000,predicate,continuous,277,138.91,1,published_after_gate_recheck,18.039512913674116,4.5683132484555244,1.0
1000,predicate,discrete,278,139.492,1,published_after_gate_recheck,17.50465901568532,4.302504938095808,1.0
1000,global,continuous,279,139.99,1,published_after_gate_recheck,18.380494322627783,4.772807005792856,1.0
1000,global,continuous,280,140.44,1,published_after_gate_recheck,18.859732896089554,4.9649071879684925,1.0
1000,global,discrete,281,140.521,1,published_after_gate_recheck,17.556317150592804,4.582358989864588,1.0
