run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
0,xair_atomic,0,,0.0,control,1,0,0,0,0,,1331,control,0,,0.7732510566711426,2.350070048123598,9.003667160868645,6.653597112745047,8.230416104197502,,,committed,10.009033203125,EXECUTE,authorization_committed,4.573051817715168,4.582639783620834,0.009587965905666351,4.427850246429443,,,4.432999063283205,9.000902064144611,9.010490030050278
1,xair_atomic,1,0.0,0.0,concurrent,1,0,0,0,1,1333,1332,after_check,0,after_middleware,1.0102959349751472,2.2486201487481594,8.87856213375926,6.629941985011101,7.868266198784113,10.288817808032036,11.360079050064087,committed,9.945068359375,EXECUTE,authorization_committed,4.279941786080599,4.287244752049446,0.007302965968847275,4.596276208758354,4.673120100051165,13.326749205589294,4.777476191520691,8.876217994838953,8.8835209608078
2,xair_atomic,1,0.0,0.0,concurrent,1,0,0,0,1,1335,1334,after_check,0,after_middleware,0.8003921248018742,1.8901173025369644,8.78981500864029,6.899697706103325,7.989422883838415,10.61737397685647,11.557147838175297,committed,10.35400390625,EXECUTE,authorization_committed,4.293546546250582,4.299848806113005,0.006302259862422943,4.494254011660814,4.56759100779891,13.375499751418829,4.651818890124559,8.787800557911396,8.794102817773819
3,xair_atomic,1,0.0,0.0,concurrent,0,1,0,0,0,1337,1337,before_check,0,,,,,11.542581021785736,12.866565026342869,8.939575869590044,10.201103053987026,changed,14.549072265625,REVOKE,read_set_version_changed_at_commit,8.998838253319263,,,4.722090903669596,4.788726102560759,12.410730123519897,4.883924964815378,13.72092915698886,
4,xair_atomic,1,0.0,0.0,concurrent,1,0,0,0,1,1339,1338,after_check,0,after_middleware,0.9006098844110966,2.2475081495940685,8.718520868569613,6.471012718975544,7.817910984158516,10.56221080943942,11.313511058688164,committed,9.297119140625,EXECUTE,authorization_committed,4.426667001098394,4.432938992977142,0.00627199187874794,4.289779812097549,4.362557083368301,13.3325201459229,4.446234088391066,8.716446813195944,8.722718805074692
5,xair_atomic,1,0.0,0.0,concurrent,1,0,0,0,1,1341,1340,after_check,0,after_middleware,0.8480623364448547,2.1183150820434093,8.873412385582924,6.7550973035395145,8.02535004913807,10.58820029720664,11.659150011837482,committed,10.39599609375,EXECUTE,authorization_committed,4.549386911094189,4.555528983473778,0.006142072379589081,4.322041291743517,4.389928188174963,13.520393054932356,4.4731441885232925,8.871428202837706,8.877570275217295
6,xair_atomic,1,0.0,0.0,concurrent,1,0,0,0,1,1343,1342,after_check,0,after_middleware,0.8677090518176556,2.2109588608145714,9.015708696097136,6.804749835282564,8.14799964427948,10.37325570359826,11.564190965145826,committed,9.337890625,EXECUTE,authorization_committed,4.5660692267119884,4.572040401399136,0.0059711746871471405,4.447685554623604,4.519941750913858,13.216761872172356,4.610000643879175,9.013754781335592,9.01972595602274
7,xair_atomic,1,0.0,0.0,concurrent,0,1,0,0,0,1345,1345,before_check,0,,,,,11.663428042083979,12.830667663365602,8.940627798438072,10.174593888223171,changed,14.904052734375,REVOKE,read_set_version_changed_at_commit,9.234680328518152,,,4.514180589467287,4.583881702274084,12.48704269528389,4.66912193223834,13.74886091798544,
8,xair_atomic,1,0.0,0.0,concurrent,1,0,0,0,1,1347,1346,after_check,0,after_middleware,1.0027713142335415,2.5334348902106285,8.913046680390835,6.379611790180206,7.910275366157293,9.75036807358265,11.00996183231473,committed,9.62890625,EXECUTE,authorization_committed,4.6800426207482815,4.686163738369942,0.0061211176216602325,4.230950027704239,4.29880665615201,13.0499298684299,4.381932783871889,8.91099264845252,8.91711376607418
9,xair_atomic,1,0.0,0.0,concurrent,0,1,0,0,0,1349,1349,before_check,0,,,,,11.452031787484884,12.682421132922173,9.3559380620718,10.50067599862814,changed,14.803955078125,REVOKE,read_set_version_changed_at_commit,9.08753415569663,,,4.534369800239801,4.680323880165815,12.445104774087667,4.863015841692686,13.621903955936432,
10,xair_atomic,1,0.0,0.0,concurrent,0,1,0,0,0,1351,1351,before_check,0,,,,,11.186421848833561,12.382707092911005,8.846189826726913,9.899707045406103,changed,14.35498046875,REVOKE,read_set_version_changed_at_commit,8.586043026298285,,,4.618365783244371,4.697113763540983,12.016340158879757,4.785139113664627,13.204408809542656,
11,xair_atomic,1,0.0,0.0,concurrent,0,1,0,0,0,1353,1353,before_check,0,,,,,11.039476376026869,11.957790702581406,8.798402268439531,10.041214060038328,changed,13.97412109375,REVOKE,read_set_version_changed_at_commit,8.823678828775883,,,4.126363899558783,4.20204596593976,11.907957028597593,4.302363842725754,12.950042728334665,
12,xair_atomic,1,0.0,0.0,concurrent,1,0,0,0,1,1355,1354,after_check,0,after_middleware,0.8833468891680241,2.0159631967544556,8.354928810149431,6.338965613394976,7.471581920981407,9.911329951137304,11.17768557742238,committed,9.073974609375,EXECUTE,authorization_committed,3.9771837182343006,3.983756061643362,0.006572343409061432,4.375841934233904,4.448828753083944,12.95931963250041,4.5323059894144535,8.353025652468204,8.359597995877266
13,xair_atomic,0,,0.0,control,1,0,0,0,0,,1356,control,0,,0.7200920954346657,1.8607722595334053,8.415974210947752,6.555201951414347,7.695882115513086,,,committed,9.989013671875,EXECUTE,authorization_committed,4.164535086601973,4.170485772192478,0.0059506855905056,4.249445162713528,,,4.2528812773525715,8.4139802493155,8.419930934906006
