mode,deadline_ms,induced_delay_ms,gateway_released,reason,age_at_check_ms,age_at_middleware_ms,late_at_check,late_at_middleware
xair,100,88.5,0,deadline exceeded: elapsed 101.4ms > 100ms at release_at_publish,101.387451171875,,0,0
xair,100,101.0,0,deadline exceeded: elapsed 114.4ms > 100ms at release_at_publish,114.3974609375,,0,0
xair_atomic,100,103.5,0,age_bound_exceeded_at_commit,115.0390625,,0,0
xair_atomic,100,88.0,0,age_bound_exceeded_at_commit,101.40185546875,,0,0
xair,100,100.0,0,deadline exceeded: elapsed 113.4ms > 100ms at release_at_publish,113.358642578125,,0,0
xair_atomic,100,87.5,1,authorization_committed,98.0830078125,99.86376953125,0,0
xair,100,85.5,1,published_after_gate_recheck,98.086669921875,98.120849609375,0,0
xair_atomic,100,102.5,0,age_bound_exceeded_at_commit,114.15087890625,,0,0
xair_atomic,100,96.5,0,age_bound_exceeded_at_commit,108.51806640625,,0,0
xair,100,94.5,0,deadline exceeded: elapsed 108.6ms > 100ms at release_at_publish,108.56103515625,,0,0
xair,100,90.0,0,deadline exceeded: elapsed 105.0ms > 100ms at release_at_publish,104.983154296875,,0,0
xair_atomic,100,95.0,0,age_bound_exceeded_at_commit,106.57299804688,,0,0
xair,100,100.5,0,deadline exceeded: elapsed 113.3ms > 100ms at release_at_publish,113.278564453125,,0,0
xair,100,85.0,1,published_after_gate_recheck,97.276611328125,97.310302734375,0,0
xair_atomic,100,92.0,0,age_bound_exceeded_at_commit,102.82788085938,,0,0
xair_atomic,100,93.5,0,age_bound_exceeded_at_commit,105.14086914062,,0,0
xair,100,97.5,0,deadline exceeded: elapsed 112.4ms > 100ms at release_at_publish,112.35107421875,,0,0
xair,100,92.0,0,deadline exceeded: elapsed 105.1ms > 100ms at release_at_publish,105.101806640625,,0,0
xair_atomic,100,97.5,0,age_bound_exceeded_at_commit,109.30981445312,,0,0
xair,100,93.0,0,deadline exceeded: elapsed 105.5ms > 100ms at release_at_publish,105.54052734375,,0,0
xair,100,99.0,0,deadline exceeded: elapsed 112.7ms > 100ms at release_at_publish,112.6650390625,,0,0
xair_atomic,100,92.0,0,age_bound_exceeded_at_commit,101.7421875,,0,0
xair_atomic,100,86.0,1,authorization_committed,98.806884765625,100.50390625,0,1
xair,100,96.0,0,deadline exceeded: elapsed 110.6ms > 100ms at release_at_publish,110.54931640625,,0,0
xair,100,89.5,0,deadline exceeded: elapsed 103.3ms > 100ms at release_at_publish,103.3095703125,,0,0
xair,100,89.5,0,deadline exceeded: elapsed 103.2ms > 100ms at release_at_publish,103.237548828125,,0,0
xair,100,91.0,0,deadline exceeded: elapsed 102.3ms > 100ms at release_at_publish,102.28564453125,,0,0
xair,100,85.0,1,published_after_gate_recheck,97.539306640625,97.571533203125,0,0
xair,100,88.5,0,deadline exceeded: elapsed 100.5ms > 100ms at release_at_publish,100.525146484375,,0,0
xair,100,90.5,0,deadline exceeded: elapsed 103.2ms > 100ms at release_at_publish,103.20068359375,,0,0
xair_atomic,100,90.0,0,age_bound_exceeded_at_commit,100.17822265625,,0,0
xair_atomic,100,93.5,0,age_bound_exceeded_at_commit,103.88598632812,,0,0
xair_atomic,100,102.5,0,age_bound_exceeded_at_commit,112.73901367188,,0,0
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,115.57275390625,,0,0
xair,100,99.5,0,deadline exceeded: elapsed 113.4ms > 100ms at release_at_publish,113.349365234375,,0,0
xair_atomic,100,86.0,1,authorization_committed,98.087890625,100.095458984375,0,1
xair,100,99.0,0,deadline exceeded: elapsed 113.9ms > 100ms at release_at_publish,113.8779296875,,0,0
xair,100,90.5,0,deadline exceeded: elapsed 111.4ms > 100ms at release_at_publish,111.42626953125,,0,0
xair_atomic,100,103.5,0,age_bound_exceeded_at_commit,115.64819335938,,0,0
xair_atomic,100,89.5,0,age_bound_exceeded_at_commit,100.48608398438,,0,0
xair_atomic,100,103.0,0,age_bound_exceeded_at_commit,114.75805664062,,0,0
xair_atomic,100,98.5,0,age_bound_exceeded_at_commit,110.44091796875,,0,0
xair,100,96.5,0,deadline exceeded: elapsed 109.2ms > 100ms at release_at_publish,109.14208984375,,0,0
xair_atomic,100,94.0,0,age_bound_exceeded_at_commit,105.47192382812,,0,0
xair,100,94.0,0,deadline exceeded: elapsed 106.7ms > 100ms at release_at_publish,106.7080078125,,0,0
xair,100,99.5,0,deadline exceeded: elapsed 112.1ms > 100ms at release_at_publish,112.129638671875,,0,0
xair,100,101.0,0,deadline exceeded: elapsed 114.0ms > 100ms at release_at_publish,113.953125,,0,0
xair,100,87.0,1,published_after_gate_recheck,99.27392578125,99.30322265625,0,0
xair,100,97.5,0,deadline exceeded: elapsed 109.8ms > 100ms at release_at_publish,109.81396484375,,0,0
xair_atomic,100,100.5,0,age_bound_exceeded_at_commit,112.90698242188,,0,0
xair,100,88.0,0,deadline exceeded: elapsed 100.7ms > 100ms at release_at_publish,100.702880859375,,0,0
xair,100,103.0,0,deadline exceeded: elapsed 115.9ms > 100ms at release_at_publish,115.85498046875,,0,0
xair,100,94.0,0,deadline exceeded: elapsed 106.8ms > 100ms at release_at_publish,106.7685546875,,0,0
xair_atomic,100,102.5,0,age_bound_exceeded_at_commit,115.5068359375,,0,0
xair_atomic,100,99.0,0,age_bound_exceeded_at_commit,110.51220703125,,0,0
xair,100,87.0,1,published_after_gate_recheck,98.984619140625,99.025146484375,0,0
xair,100,86.0,1,published_after_gate_recheck,97.674560546875,97.7158203125,0,0
xair,100,92.5,0,deadline exceeded: elapsed 104.7ms > 100ms at release_at_publish,104.71142578125,,0,0
xair_atomic,100,100.0,0,age_bound_exceeded_at_commit,110.11010742188,,0,0
xair,100,91.0,0,deadline exceeded: elapsed 105.4ms > 100ms at release_at_publish,105.369873046875,,0,0
xair,100,91.5,0,deadline exceeded: elapsed 105.9ms > 100ms at release_at_publish,105.9375,,0,0
xair_atomic,100,88.0,1,authorization_committed,99.640869140625,101.447998046875,0,1
xair_atomic,100,99.0,0,age_bound_exceeded_at_commit,111.20703125,,0,0
xair,100,104.0,0,deadline exceeded: elapsed 116.7ms > 100ms at release_at_publish,116.6513671875,,0,0
xair_atomic,100,91.0,0,age_bound_exceeded_at_commit,101.98486328125,,0,0
xair_atomic,100,102.0,0,age_bound_exceeded_at_commit,113.71508789062,,0,0
xair_atomic,100,85.0,1,authorization_committed,98.36083984375,100.403076171875,0,1
xair,100,96.0,0,deadline exceeded: elapsed 110.6ms > 100ms at release_at_publish,110.607666015625,,0,0
xair,100,91.5,0,deadline exceeded: elapsed 103.3ms > 100ms at release_at_publish,103.2705078125,,0,0
xair_atomic,100,104.0,0,age_bound_exceeded_at_commit,114.42602539062,,0,0
xair_atomic,100,103.0,0,age_bound_exceeded_at_commit,114.22607421875,,0,0
xair_atomic,100,87.0,1,authorization_committed,97.927978515625,99.61962890625,0,0
xair_atomic,100,101.5,0,age_bound_exceeded_at_commit,112.6240234375,,0,0
xair,100,85.5,1,published_after_gate_recheck,98.478515625,98.51806640625,0,0
xair,100,103.0,0,deadline exceeded: elapsed 116.5ms > 100ms at release_at_publish,116.477783203125,,0,0
xair,100,99.5,0,deadline exceeded: elapsed 113.2ms > 100ms at release_at_publish,113.208251953125,,0,0
xair,100,104.5,0,deadline exceeded: elapsed 118.5ms > 100ms at release_at_publish,118.495849609375,,0,0
xair,100,87.0,0,deadline exceeded: elapsed 100.9ms > 100ms at release_at_publish,100.85888671875,,0,0
xair,100,89.0,0,deadline exceeded: elapsed 101.4ms > 100ms at release_at_publish,101.40283203125,,0,0
xair,100,92.0,0,deadline exceeded: elapsed 109.3ms > 100ms at release_at_publish,109.2744140625,,0,0
xair,100,90.0,0,deadline exceeded: elapsed 103.4ms > 100ms at release_at_publish,103.419921875,,0,0
xair,100,91.5,0,deadline exceeded: elapsed 105.1ms > 100ms at release_at_publish,105.06640625,,0,0
xair,100,93.5,0,deadline exceeded: elapsed 106.9ms > 100ms at release_at_publish,106.928955078125,,0,0
xair_atomic,100,94.5,0,age_bound_exceeded_at_commit,106.40698242188,,0,0
xair_atomic,100,94.5,0,age_bound_exceeded_at_commit,107.35400390625,,0,0
xair_atomic,100,104.0,0,age_bound_exceeded_at_commit,116.76879882812,,0,0
xair,100,99.0,0,deadline exceeded: elapsed 113.2ms > 100ms at release_at_publish,113.216064453125,,0,0
xair_atomic,100,92.5,0,age_bound_exceeded_at_commit,105.29321289062,,0,0
xair_atomic,100,94.5,0,age_bound_exceeded_at_commit,106.06420898438,,0,0
xair,100,95.0,0,deadline exceeded: elapsed 107.5ms > 100ms at release_at_publish,107.477783203125,,0,0
xair_atomic,100,97.0,0,age_bound_exceeded_at_commit,109.94384765625,,0,0
xair_atomic,100,103.5,0,age_bound_exceeded_at_commit,115.9990234375,,0,0
xair_atomic,100,101.0,0,age_bound_exceeded_at_commit,113.833984375,,0,0
xair,100,98.0,0,deadline exceeded: elapsed 112.1ms > 100ms at release_at_publish,112.098876953125,,0,0
xair,100,88.5,0,deadline exceeded: elapsed 101.3ms > 100ms at release_at_publish,101.3095703125,,0,0
xair_atomic,100,102.0,0,age_bound_exceeded_at_commit,114.73999023438,,0,0
xair,100,89.5,0,deadline exceeded: elapsed 101.9ms > 100ms at release_at_publish,101.901123046875,,0,0
xair_atomic,100,88.5,1,authorization_committed,99.73486328125,101.702880859375,0,1
xair_atomic,100,92.0,0,age_bound_exceeded_at_commit,104.18701171875,,0,0
xair_atomic,100,93.0,0,age_bound_exceeded_at_commit,104.9208984375,,0,0
xair_atomic,100,87.0,1,authorization_committed,99.97412109375,101.904296875,0,1
xair,100,97.0,0,deadline exceeded: elapsed 113.9ms > 100ms at release_at_publish,113.903076171875,,0,0
xair,100,99.5,0,deadline exceeded: elapsed 113.0ms > 100ms at release_at_publish,112.964111328125,,0,0
xair_atomic,100,94.0,0,age_bound_exceeded_at_commit,106.1279296875,,0,0
xair_atomic,100,96.0,0,age_bound_exceeded_at_commit,107.85400390625,,0,0
xair,100,91.0,0,deadline exceeded: elapsed 105.5ms > 100ms at release_at_publish,105.5341796875,,0,0
xair_atomic,100,85.5,1,authorization_committed,98.425048828125,100.225341796875,0,1
xair,100,102.5,0,deadline exceeded: elapsed 118.9ms > 100ms at release_at_publish,118.896484375,,0,0
xair_atomic,100,89.0,0,age_bound_exceeded_at_commit,101.34399414062,,0,0
xair_atomic,100,99.5,0,age_bound_exceeded_at_commit,110.98681640625,,0,0
xair,100,100.0,0,deadline exceeded: elapsed 115.3ms > 100ms at release_at_publish,115.318115234375,,0,0
xair_atomic,100,97.0,0,age_bound_exceeded_at_commit,107.78491210938,,0,0
xair,100,94.5,0,deadline exceeded: elapsed 106.7ms > 100ms at release_at_publish,106.730224609375,,0,0
xair_atomic,100,101.0,0,age_bound_exceeded_at_commit,114.4169921875,,0,0
xair_atomic,100,92.5,0,age_bound_exceeded_at_commit,104.2099609375,,0,0
xair,100,102.0,0,deadline exceeded: elapsed 116.6ms > 100ms at release_at_publish,116.593505859375,,0,0
xair_atomic,100,93.5,0,age_bound_exceeded_at_commit,105.31591796875,,0,0
xair_atomic,100,91.0,0,age_bound_exceeded_at_commit,102.84301757812,,0,0
xair,100,98.0,0,deadline exceeded: elapsed 112.4ms > 100ms at release_at_publish,112.39013671875,,0,0
xair,100,90.5,0,deadline exceeded: elapsed 104.0ms > 100ms at release_at_publish,104.02001953125,,0,0
xair,100,98.0,0,deadline exceeded: elapsed 110.8ms > 100ms at release_at_publish,110.752197265625,,0,0
xair,100,103.0,0,deadline exceeded: elapsed 116.0ms > 100ms at release_at_publish,115.969970703125,,0,0
xair_atomic,100,85.0,1,authorization_committed,96.008056640625,97.955810546875,0,0
xair_atomic,100,100.5,0,age_bound_exceeded_at_commit,115.74682617188,,0,0
xair,100,98.0,0,deadline exceeded: elapsed 111.8ms > 100ms at release_at_publish,111.8193359375,,0,0
xair,100,100.0,0,deadline exceeded: elapsed 113.3ms > 100ms at release_at_publish,113.2587890625,,0,0
xair_atomic,100,98.0,0,age_bound_exceeded_at_commit,110.70581054688,,0,0
xair,100,94.5,0,deadline exceeded: elapsed 107.8ms > 100ms at release_at_publish,107.826904296875,,0,0
xair_atomic,100,99.0,0,age_bound_exceeded_at_commit,109.65795898438,,0,0
xair_atomic,100,105.0,0,age_bound_exceeded_at_commit,115.27587890625,,0,0
xair_atomic,100,87.0,1,authorization_committed,97.589111328125,99.357666015625,0,0
xair,100,104.5,0,deadline exceeded: elapsed 117.4ms > 100ms at release_at_publish,117.35498046875,,0,0
xair,100,92.0,0,deadline exceeded: elapsed 104.5ms > 100ms at release_at_publish,104.502685546875,,0,0
xair_atomic,100,88.0,1,authorization_committed,99.31494140625,101.414794921875,0,1
xair,100,89.5,0,deadline exceeded: elapsed 103.3ms > 100ms at release_at_publish,103.274658203125,,0,0
xair,100,90.5,0,deadline exceeded: elapsed 106.0ms > 100ms at release_at_publish,105.9716796875,,0,0
xair,100,86.5,0,deadline exceeded: elapsed 101.4ms > 100ms at release_at_publish,101.431884765625,,0,0
xair,100,92.0,0,deadline exceeded: elapsed 104.4ms > 100ms at release_at_publish,104.401611328125,,0,0
xair,100,102.0,0,deadline exceeded: elapsed 115.4ms > 100ms at release_at_publish,115.345458984375,,0,0
xair,100,96.0,0,deadline exceeded: elapsed 107.6ms > 100ms at release_at_publish,107.56005859375,,0,0
xair_atomic,100,91.5,0,age_bound_exceeded_at_commit,105.54614257812,,0,0
xair_atomic,100,100.0,0,age_bound_exceeded_at_commit,111.96411132812,,0,0
xair,100,87.0,0,deadline exceeded: elapsed 100.5ms > 100ms at release_at_publish,100.466064453125,,0,0
xair_atomic,100,93.5,0,age_bound_exceeded_at_commit,104.505859375,,0,0
xair_atomic,100,95.5,0,age_bound_exceeded_at_commit,108.22583007812,,0,0
xair,100,91.0,0,deadline exceeded: elapsed 104.1ms > 100ms at release_at_publish,104.103271484375,,0,0
xair,100,87.5,0,deadline exceeded: elapsed 100.0ms > 100ms at release_at_publish,100.010986328125,,0,0
xair,100,98.0,0,deadline exceeded: elapsed 110.7ms > 100ms at release_at_publish,110.687744140625,,0,0
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,116.92407226562,,0,0
xair_atomic,100,105.0,0,age_bound_exceeded_at_commit,117.55517578125,,0,0
xair,100,93.0,0,deadline exceeded: elapsed 105.6ms > 100ms at release_at_publish,105.61181640625,,0,0
xair_atomic,100,102.0,0,age_bound_exceeded_at_commit,112.4453125,,0,0
xair_atomic,100,96.5,0,age_bound_exceeded_at_commit,110.66088867188,,0,0
xair_atomic,100,95.0,0,age_bound_exceeded_at_commit,107.32202148438,,0,0
xair,100,93.5,0,deadline exceeded: elapsed 105.9ms > 100ms at release_at_publish,105.859619140625,,0,0
xair_atomic,100,95.0,0,age_bound_exceeded_at_commit,106.53295898438,,0,0
xair_atomic,100,105.0,0,age_bound_exceeded_at_commit,120.60180664062,,0,0
xair_atomic,100,89.5,0,age_bound_exceeded_at_commit,100.8837890625,,0,0
xair,100,93.5,0,deadline exceeded: elapsed 106.1ms > 100ms at release_at_publish,106.124267578125,,0,0
xair,100,105.0,0,deadline exceeded: elapsed 118.3ms > 100ms at release_at_publish,118.2451171875,,0,0
xair,100,93.0,0,deadline exceeded: elapsed 106.8ms > 100ms at release_at_publish,106.82470703125,,0,0
xair,100,90.0,0,deadline exceeded: elapsed 104.6ms > 100ms at release_at_publish,104.55078125,,0,0
xair_atomic,100,90.5,0,age_bound_exceeded_at_commit,102.7509765625,,0,0
xair,100,100.0,0,deadline exceeded: elapsed 112.9ms > 100ms at release_at_publish,112.8662109375,,0,0
xair,100,104.5,0,deadline exceeded: elapsed 118.7ms > 100ms at release_at_publish,118.740966796875,,0,0
xair,100,105.0,0,deadline exceeded: elapsed 117.8ms > 100ms at release_at_publish,117.7685546875,,0,0
xair_atomic,100,103.0,0,age_bound_exceeded_at_commit,114.37377929688,,0,0
