run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
224,xair,0,,50.0,control,1,0,0,0,0,,392,control,0,,1.3485001400113106,2.502074930816889,60.1196913048625,57.61761637404561,58.77119116485119,,,,,EXECUTE,published_after_gate_recheck,54.958815686404705,54.96725160628557,0.008435919880867004,5.16071543097496,,,55.250163190066814,60.119531117379665,60.12796703726053
225,xair,1,55.0,50.0,after_release,1,0,0,0,1,394,393,after_check,0,after_middleware,1.0860282927751541,2.037934958934784,59.38636604696512,57.34843108803034,58.30033775418997,64.61573904380202,66.1906749010086,,,EXECUTE,published_after_gate_recheck,54.52009290456772,54.52862894162536,0.008536037057638168,4.866161849349737,60.0556917488575,68.51161969825625,55.07279094308615,59.386254753917456,59.394790790975094
226,xair,1,55.0,50.0,after_release,1,0,0,0,1,396,395,after_check,0,after_middleware,1.245758030563593,2.3495089262723923,59.84053807333112,57.491029147058725,58.594780042767525,64.93704207241535,66.33291207253933,,,EXECUTE,published_after_gate_recheck,55.20689208060503,55.228162091225386,0.021270010620355606,4.633516073226929,59.99850435182452,68.52430431172252,54.873927030712366,59.84040815383196,59.861678164452314
227,xair,1,55.0,50.0,after_release,1,0,0,0,1,398,397,after_check,0,after_middleware,1.1322950012981892,2.4860547855496407,60.42827991768718,57.94222513213754,59.29598491638899,65.511389169842,66.41418300569057,,,EXECUTE,published_after_gate_recheck,55.408500134944916,55.4220350459218,0.01353491097688675,5.019669886678457,60.67935097962618,68.43023700639606,55.305727291852236,60.42817002162337,60.44170493260026
228,xair,1,55.0,50.0,after_release,1,0,0,0,1,400,399,after_check,0,after_middleware,1.1772392317652702,2.383373212069273,59.638108126819134,57.25473491474986,58.46086889505386,64.97007422149181,66.40115985646844,,,EXECUTE,published_after_gate_recheck,55.208626203238964,55.22240186110139,0.01377565786242485,4.429372027516365,59.83910523355007,68.62664595246315,54.76870993152261,59.63799823075533,59.651773888617754
229,xair,1,55.0,50.0,concurrent,1,0,0,1,0,402,401,after_check,0,after_middleware,1.4426568523049355,2.56976205855608,60.67401170730591,58.10424964874983,59.23135485500097,66.02021493017673,67.23418273031712,,,EXECUTE,published_after_gate_recheck,55.73017382994294,55.74511177837849,0.014937948435544968,4.943707957863808,60.269752983003855,68.96942900493741,55.23192882537842,60.67388178780675,60.688819736242294
230,xair,1,55.0,50.0,after_release,1,0,0,0,1,404,403,after_check,0,after_middleware,1.2388848699629307,2.49831797555089,60.20190566778183,57.70358769223094,58.9630207978189,65.62646571546793,66.6252700611949,,,EXECUTE,published_after_gate_recheck,55.17748696729541,55.190271232277155,0.012784264981746674,5.0242687575519085,60.45133387669921,68.67393478751183,55.272284895181656,60.20175572484732,60.21453998982906
231,xair,0,,50.0,control,1,0,0,0,0,,405,control,0,,0.9924829937517643,2.451500855386257,61.73545401543379,59.28395316004753,60.742971021682024,,,,,EXECUTE,published_after_gate_recheck,55.15291076153517,55.168178863823414,0.015268102288246155,6.582413334399462,,,56.70916195958853,61.73532409593463,61.750592198222876
232,xair,1,55.0,50.0,after_release,1,0,0,0,1,407,406,after_check,0,after_middleware,0.9827152825891972,2.092747949063778,60.15835516154766,58.06560721248388,59.175639878958464,65.17285527661443,66.45731488242745,,,EXECUTE,published_after_gate_recheck,55.10899797081947,55.12036010622978,0.011362135410308838,5.049245897680521,60.396021232008934,68.54204786941409,55.27256615459919,60.158243868499994,60.1696060039103
233,xair,1,55.0,50.0,concurrent,1,0,0,1,0,409,408,after_check,0,after_middleware,1.389737706631422,2.9869149439036846,61.36995693668723,58.38304199278355,59.98021923005581,66.01308099925518,67.17636389657855,,,EXECUTE,published_after_gate_recheck,55.98943121731281,56.001944933086634,0.012513715773820877,5.38040604442358,60.617534909397364,69.12336684763432,55.695808958262205,61.36983726173639,61.382350977510214
234,xair,0,,50.0,control,1,0,0,0,0,,410,control,0,,1.1125179007649422,2.3245629854500294,60.026466846466064,57.701903861016035,58.91394894570112,,,,,EXECUTE,published_after_gate_recheck,55.36032002419233,55.37089006975293,0.010570045560598373,4.666015971451998,,,54.77413022890687,60.02633599564433,60.03690604120493
235,xair,1,55.0,50.0,concurrent,1,0,0,1,0,412,411,after_check,0,after_middleware,1.4679948799312115,3.089707810431719,64.21551760286093,61.12580979242921,62.747522722929716,66.18744879961014,67.64176767319441,,,EXECUTE,published_after_gate_recheck,58.4793328307569,58.49556298926473,0.016230158507823944,5.7360948994755745,61.011865735054016,69.97701991349459,56.07721582055092,64.21542773023248,64.2316578887403
236,xair,1,55.0,50.0,concurrent,1,0,0,1,0,414,413,after_check,0,after_middleware,1.313595101237297,2.4145711213350296,60.50460413098335,58.09003300964832,59.191009029746056,65.66100101917982,66.66709901764989,,,EXECUTE,published_after_gate_recheck,55.69698195904493,55.71215087547898,0.015168916434049606,4.807452205568552,60.036436188966036,68.87520337477326,55.08030531927943,60.504434164613485,60.519603081047535
237,xair,1,55.0,50.0,concurrent,1,0,0,1,0,416,415,after_check,0,after_middleware,1.1698952876031399,2.733499277383089,60.78581139445305,58.05231211706996,59.61591610684991,65.02889422699809,66.1760070361197,,,EXECUTE,published_after_gate_recheck,55.77102117240429,55.782992858439684,0.011971686035394669,5.014600232243538,60.229357331991196,68.52285098284483,55.26646412909031,60.78562140464783,60.79759309068322
238,xair,1,55.0,50.0,after_release,1,0,0,0,1,418,417,after_check,0,after_middleware,1.1868481524288654,2.492147032171488,60.2373331785202,57.745186146348715,59.05048502609134,65.26681082323194,66.47032918408513,,,EXECUTE,published_after_gate_recheck,55.376220028847456,55.38582801818848,0.009607989341020584,4.860992077738047,60.3961911983788,68.48481018096209,55.16292015090585,60.2372121065855,60.24682009592652
239,xair,1,55.0,50.0,concurrent,1,0,0,1,0,420,419,after_check,0,after_middleware,1.45617313683033,2.6814122684299946,60.391332022845745,57.70991975441575,58.935158886015415,65.50413696095347,66.94618286564946,,,EXECUTE,published_after_gate_recheck,55.83949899300933,55.85030000656843,0.010801013559103012,4.55172173678875,59.76989585906267,69.25276108086109,54.795780684798956,60.39122072979808,60.40202174335718
240,xair,1,60.0,50.0,after_release,1,0,0,0,1,422,421,after_check,0,after_middleware,0.9661326184868813,2.1446947939693928,60.2419706992805,58.09727590531111,59.27583808079362,70.37637894973159,71.62149576470256,,,EXECUTE,published_after_gate_recheck,55.434590205550194,55.44760404154658,0.013013835996389389,4.807240795344114,65.1100859977305,73.90335807576776,55.15966285020113,60.24183100089431,60.2548448368907
241,xair,1,60.0,50.0,after_release,1,0,0,0,1,424,423,after_check,0,after_middleware,1.3720239512622356,2.9134671203792095,61.20276404544711,58.2892969250679,59.830740094184875,70.29167097061872,71.53737917542458,,,EXECUTE,published_after_gate_recheck,56.29099626094103,56.30699638277292,0.01600012183189392,4.911637865006924,65.25671202689409,73.73996218666434,55.27446884661913,61.20263412594795,61.218634247779846
242,xair,1,60.0,50.0,after_release,1,0,0,0,1,426,425,after_check,0,after_middleware,1.1826399713754654,2.490133047103882,60.655678156763315,58.16554510965943,59.47303818538785,69.69262706115842,70.69505797699094,,,EXECUTE,published_after_gate_recheck,55.537252221256495,55.5510981939733,0.013845972716808319,5.118315108120441,65.30628493055701,72.66603596508503,55.36375707015395,60.655567329376936,60.669413302093744
243,xair,0,,50.0,control,1,0,0,0,0,,427,control,0,,0.9482698515057564,2.0099119283258915,59.54980291426182,57.539890985935926,58.60153306275606,,,,,EXECUTE,published_after_gate_recheck,54.752749390900135,54.765002336353064,0.012252945452928543,4.796942695975304,,,54.90558687597513,59.54969208687544,59.56194503232837
244,xair,1,60.0,50.0,after_release,1,0,0,0,1,429,428,after_check,0,after_middleware,1.0986621491611004,2.123534679412842,59.42087061703205,57.29733593761921,58.32220846787095,69.62344702333212,70.7120499573648,,,EXECUTE,published_after_gate_recheck,54.649696219712496,54.6590038575232,0.009307637810707092,4.771013744175434,64.96145762503147,72.74951273575425,54.99808071181178,59.42070996388793,59.43001760169864
245,xair,0,,50.0,control,1,0,0,0,0,,430,control,0,,0.8476609364151955,2.2541400976479053,59.46139572188258,57.207255624234676,58.613734785467386,,,,,EXECUTE,published_after_gate_recheck,55.082148406654596,55.09062437340617,0.00847596675157547,4.379127640277147,,,54.47206273674965,59.461276046931744,59.46975201368332
246,xair,1,60.0,50.0,after_release,1,0,0,0,1,432,431,after_check,0,after_middleware,0.8370210416615009,2.1121841855347157,59.45517495274544,57.34299076721072,58.61815391108394,69.85692493617535,70.99237618967891,,,EXECUTE,published_after_gate_recheck,54.624699987471104,54.633616004139185,0.008916016668081284,4.830334801226854,65.1040761731565,73.12987698242068,55.14811212196946,59.45503478869796,59.46395080536604
