run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
0,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,2,2,before_check,0,,,,,58.74152621254325,59.85901225358248,11.187589261680841,12.265621218830347,,,REVOKE,read_set_version_changed_at_gate,55.407170206308365,,,5.448061041533947,5.776347126811743,14.601843897253275,56.26811599358916,60.85523124784231,
1,xair,0,,50.0,control,1,0,0,0,0,,3,control,0,,1.0440289042890072,2.0598149858415127,58.80853161215782,56.74871662631631,57.764502707868814,,,,,EXECUTE,published_after_gate_recheck,54.51649893075228,54.53267879784107,0.016179867088794708,4.291641991585493,,,54.40755467861891,58.80814092233777,58.824320789426565
2,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,5,5,before_check,0,,,,,58.785959146916866,60.05678419023752,10.951797012239695,12.168209068477154,,,REVOKE,read_set_version_changed_at_gate,55.3323901258409,,,5.7485150173306465,5.940665025264025,14.100294094532728,56.20255321264267,61.08090514317155,
3,xair,0,,50.0,control,1,0,0,0,0,,6,control,0,,1.0848850943148136,2.287621144205332,61.01222615689039,58.72460501268506,59.92734106257558,,,,,EXECUTE,published_after_gate_recheck,55.43044442310929,55.44273741543293,0.012292992323637009,5.581521894782782,,,55.69013115018606,61.011966317892075,61.02425931021571
4,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,8,8,before_check,0,,,,,57.9448607750237,59.041609056293964,9.799263905733824,10.777629911899567,,,REVOKE,read_set_version_changed_at_gate,55.28283817693591,,,4.8560998402535915,5.088064819574356,12.822054792195559,55.46120181679726,60.1389380171895,
5,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,10,10,before_check,0,,,,,58.171456679701805,59.52256079763174,9.64245991781354,11.32601872086525,,,REVOKE,read_set_version_changed_at_gate,55.77783612534404,,,4.863634705543518,5.022071767598391,13.429284561425447,55.31464656814933,60.641470830887556,
6,xair,0,,50.0,control,1,0,0,0,0,,11,control,0,,0.985969789326191,2.4899006821215153,59.7421838901937,57.252283208072186,58.75621410086751,,,,,EXECUTE,published_after_gate_recheck,55.235137697309256,55.24610774591565,0.010970048606395721,4.506916273385286,,,54.614614229649305,59.74205397069454,59.75302401930094
7,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,13,13,before_check,0,,,,,56.875033769756556,58.21050005033612,8.764543104916811,9.78074036538601,,,REVOKE,read_set_version_changed_at_gate,55.01845106482506,,,4.13087010383606,4.219005350023508,11.857265140861273,54.39744610339403,59.14932116866112,
8,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,15,15,before_check,0,,,,,57.406912092119455,58.66882996633649,9.656857699155807,10.85430383682251,,,REVOKE,read_set_version_changed_at_gate,54.72720507532358,,,4.82603395357728,4.922214895486832,12.97100493684411,55.097128730267286,59.55323902890086,
9,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,17,17,before_check,0,,,,,57.80907720327377,59.327015187591314,9.914691094309092,11.163364164531231,,,REVOKE,read_set_version_changed_at_gate,55.28040276840329,,,5.010851193219423,5.140984896570444,13.313869014382362,55.33148907124996,60.291253961622715,
