version_scope,pattern,target_rate_hz,run,gateway_released,outcome,reason,e2e_latency_ms,validation_to_gate_ms,achieved_rate_hz,goodput_ips
readset,unrelated,0,23,1,EXECUTE,published_after_gate_recheck,15.224942937493324,4.403129685670137,0.0,64.1777338851134
readset,unrelated,0,24,1,EXECUTE,published_after_gate_recheck,16.947665717452765,4.7875018790364265,0.0,64.1777338851134
readset,unrelated,0,25,1,EXECUTE,published_after_gate_recheck,16.11633598804474,4.506636410951614,0.0,64.1777338851134
readset,unrelated,0,26,1,EXECUTE,published_after_gate_recheck,15.035699121654034,4.135096911340952,0.0,64.1777338851134
readset,unrelated,0,27,1,EXECUTE,published_after_gate_recheck,14.616943895816803,4.159473814070225,0.0,64.1777338851134
readset,unrelated,0,28,1,EXECUTE,published_after_gate_recheck,16.313595697283745,4.788724239915609,0.0,64.1777338851134
readset,unrelated,0,29,1,EXECUTE,published_after_gate_recheck,14.4536760635674,4.322358872741461,0.0,64.1777338851134
readset,unrelated,0,30,1,EXECUTE,published_after_gate_recheck,16.659254673868418,4.7017112374305725,0.0,64.1777338851134
readset,unrelated,0,31,1,EXECUTE,published_after_gate_recheck,15.241174027323723,4.596854094415903,0.0,64.1777338851134
readset,unrelated,0,32,1,EXECUTE,published_after_gate_recheck,17.971275839954615,3.7633408792316914,0.0,64.1777338851134
readset,unrelated,0,33,1,EXECUTE,published_after_gate_recheck,20.778713282197714,5.808597896248102,0.0,64.1777338851134
readset,unrelated,0,34,1,EXECUTE,published_after_gate_recheck,15.908104833215475,3.850684966892004,0.0,64.1777338851134
readset,unrelated,0,35,1,EXECUTE,published_after_gate_recheck,16.798957251012325,4.970795940607786,0.0,64.1777338851134
readset,unrelated,0,36,1,EXECUTE,published_after_gate_recheck,16.498312819749117,4.371361806988716,0.0,64.1777338851134
readset,unrelated,0,37,1,EXECUTE,published_after_gate_recheck,16.100015956908464,5.5939448066055775,0.0,64.1777338851134
readset,unrelated,0,38,1,EXECUTE,published_after_gate_recheck,17.409252002835274,4.535490181297064,0.0,64.1777338851134
readset,unrelated,0,39,1,EXECUTE,published_after_gate_recheck,14.96694004163146,4.14937362074852,0.0,64.1777338851134
readset,unrelated,0,40,1,EXECUTE,published_after_gate_recheck,15.920900274068117,4.290520213544369,0.0,64.1777338851134
readset,unrelated,0,41,1,EXECUTE,published_after_gate_recheck,15.215354971587658,4.207483027130365,0.0,64.1777338851134
readset,unrelated,0,42,1,EXECUTE,published_after_gate_recheck,16.24263310804963,4.178379196673632,0.0,64.1777338851134
readset,unrelated,0,43,1,EXECUTE,published_after_gate_recheck,16.140741761773825,4.377282224595547,0.0,64.1777338851134
readset,unrelated,0,44,1,EXECUTE,published_after_gate_recheck,15.529645141214132,4.5754751190543175,0.0,64.1777338851134
readset,unrelated,0,45,1,EXECUTE,published_after_gate_recheck,18.413817044347525,7.55156809464097,0.0,64.1777338851134
readset,unrelated,0,46,1,EXECUTE,published_after_gate_recheck,16.74678921699524,4.103389102965593,0.0,64.1777338851134
readset,unrelated,0,47,1,EXECUTE,published_after_gate_recheck,20.04475612193346,4.850950557738543,0.0,64.1777338851134
readset,unrelated,0,48,1,EXECUTE,published_after_gate_recheck,14.59460100159049,3.8921921513974667,0.0,64.1777338851134
readset,unrelated,0,49,1,EXECUTE,published_after_gate_recheck,16.02458395063877,4.510652273893356,0.0,64.1777338851134
readset,unrelated,0,50,1,EXECUTE,published_after_gate_recheck,17.47646788135171,4.403511062264442,0.0,64.1777338851134
readset,unrelated,0,51,1,EXECUTE,published_after_gate_recheck,16.238595824688673,4.8937420360744,0.0,64.1777338851134
readset,unrelated,0,52,1,EXECUTE,published_after_gate_recheck,15.53013687953353,3.7484331987798214,0.0,64.1777338851134
readset,unrelated,0,53,1,EXECUTE,published_after_gate_recheck,15.696558635681868,4.541940987110138,0.0,64.1777338851134
readset,unrelated,0,54,1,EXECUTE,published_after_gate_recheck,15.772090759128332,4.313822835683823,0.0,64.1777338851134
readset,unrelated,0,55,1,EXECUTE,published_after_gate_recheck,17.457382287830114,4.196633119136095,0.0,64.1777338851134
readset,unrelated,0,56,1,EXECUTE,published_after_gate_recheck,14.356614090502262,3.799828700721264,0.0,64.1777338851134
readset,unrelated,0,57,1,EXECUTE,published_after_gate_recheck,15.087776817381382,4.244954790920019,0.0,64.1777338851134
readset,unrelated,0,58,1,EXECUTE,published_after_gate_recheck,14.069496188312769,4.016324877738953,0.0,64.1777338851134
readset,unrelated,0,59,1,EXECUTE,published_after_gate_recheck,14.42466164007783,4.094101022928953,0.0,64.1777338851134
readset,unrelated,0,60,1,EXECUTE,published_after_gate_recheck,14.461861923336983,4.13232296705246,0.0,64.1777338851134
readset,unrelated,0,61,1,EXECUTE,published_after_gate_recheck,20.51563933491707,5.07509196177125,0.0,64.1777338851134
readset,unrelated,0,62,1,EXECUTE,published_after_gate_recheck,15.023686923086643,3.8337018340826035,0.0,64.1777338851134
readset,unrelated,0,63,1,EXECUTE,published_after_gate_recheck,15.506592113524675,4.0859561413526535,0.0,64.1777338851134
readset,unrelated,0,64,1,EXECUTE,published_after_gate_recheck,16.531105153262615,4.289377015084028,0.0,64.1777338851134
readset,unrelated,0,65,1,EXECUTE,published_after_gate_recheck,14.762216247618198,4.152931738644838,0.0,64.1777338851134
readset,unrelated,0,66,1,EXECUTE,published_after_gate_recheck,14.827688690274954,4.48607699945569,0.0,64.1777338851134
readset,unrelated,0,67,1,EXECUTE,published_after_gate_recheck,14.83201701194048,4.199398681521416,0.0,64.1777338851134
readset,unrelated,0,68,1,EXECUTE,published_after_gate_recheck,15.367079991847277,4.5720967464149,0.0,64.1777338851134
readset,unrelated,0,69,1,EXECUTE,published_after_gate_recheck,14.886979013681412,4.259080160409212,0.0,64.1777338851134
readset,unrelated,0,70,1,EXECUTE,published_after_gate_recheck,14.997918158769608,4.216230008751154,0.0,64.1777338851134
readset,unrelated,0,71,1,EXECUTE,published_after_gate_recheck,15.153569635003805,4.148553125560284,0.0,64.1777338851134
readset,unrelated,0,72,1,EXECUTE,published_after_gate_recheck,14.88275220617652,4.219235852360725,0.0,64.1777338851134
readset,unrelated,0,73,1,EXECUTE,published_after_gate_recheck,14.943686313927174,4.54191118478775,0.0,64.1777338851134
readset,unrelated,0,74,1,EXECUTE,published_after_gate_recheck,16.318525187671185,4.4519929215312,0.0,64.1777338851134
readset,unrelated,0,75,1,EXECUTE,published_after_gate_recheck,14.933166094124317,4.339211154729128,0.0,64.1777338851134
readset,unrelated,0,76,1,EXECUTE,published_after_gate_recheck,15.4553959146142,4.545197822153568,0.0,64.1777338851134
readset,unrelated,0,77,1,EXECUTE,published_after_gate_recheck,15.470864716917276,4.1594128124415874,0.0,64.1777338851134
readset,unrelated,0,78,1,EXECUTE,published_after_gate_recheck,16.26062672585249,4.48142783716321,0.0,64.1777338851134
readset,unrelated,0,79,1,EXECUTE,published_after_gate_recheck,14.802280813455582,4.425663035362959,0.0,64.1777338851134
readset,unrelated,0,80,1,EXECUTE,published_after_gate_recheck,15.012475196272135,4.11568209528923,0.0,64.1777338851134
readset,unrelated,0,81,1,EXECUTE,published_after_gate_recheck,14.65505501255393,4.109169822186232,0.0,64.1777338851134
readset,unrelated,0,82,1,EXECUTE,published_after_gate_recheck,14.809814747422934,4.0703159756958485,0.0,64.1777338851134
readset,unrelated,0,83,1,EXECUTE,published_after_gate_recheck,14.463304076343775,3.7799221463501453,0.0,64.1777338851134
readset,unrelated,0,84,1,EXECUTE,published_after_gate_recheck,16.096417792141438,4.157580900937319,0.0,64.1777338851134
readset,unrelated,0,85,1,EXECUTE,published_after_gate_recheck,15.192362945526838,4.457271657884121,0.0,64.1777338851134
readset,unrelated,0,86,1,EXECUTE,published_after_gate_recheck,14.271154999732971,3.882764372974634,0.0,64.1777338851134
readset,unrelated,0,87,1,EXECUTE,published_after_gate_recheck,14.396619983017445,3.9446610026061535,0.0,64.1777338851134
readset,unrelated,0,88,1,EXECUTE,published_after_gate_recheck,16.099714674055576,4.459776915609837,0.0,64.1777338851134
readset,unrelated,0,89,1,EXECUTE,published_after_gate_recheck,15.174189116805792,4.416946787387133,0.0,64.1777338851134
readset,unrelated,0,90,1,EXECUTE,published_after_gate_recheck,14.41028481349349,4.071319010108709,0.0,64.1777338851134
readset,unrelated,0,91,1,EXECUTE,published_after_gate_recheck,14.114700723439455,3.856163937598467,0.0,64.1777338851134
readset,unrelated,0,92,1,EXECUTE,published_after_gate_recheck,14.318242203444242,4.430953413248062,0.0,64.1777338851134
