mode,deadline_ms,induced_delay_ms,gateway_released,reason,age_at_check_ms,age_at_middleware_ms,late_at_check,late_at_middleware
xair_atomic,100,98.0,0,age_bound_exceeded_at_commit,111.27978515625,,0,0
xair_atomic,100,88.0,0,age_bound_exceeded_at_commit,101.71606445312,,0,0
xair,100,101.5,0,deadline exceeded: elapsed 114.4ms > 100ms at release_at_publish,114.41015625,,0,0
xair,100,102.5,0,deadline exceeded: elapsed 115.1ms > 100ms at release_at_publish,115.048583984375,,0,0
xair_atomic,100,102.0,0,age_bound_exceeded_at_commit,119.5380859375,,0,0
xair_atomic,100,86.5,0,age_bound_exceeded_at_commit,102.71997070312,,0,0
xair,100,97.0,0,deadline exceeded: elapsed 110.3ms > 100ms at release_at_publish,110.342529296875,,0,0
xair,100,91.5,0,deadline exceeded: elapsed 108.8ms > 100ms at release_at_publish,108.7802734375,,0,0
xair,100,87.0,0,deadline exceeded: elapsed 101.2ms > 100ms at release_at_publish,101.23486328125,,0,0
xair,100,103.0,0,deadline exceeded: elapsed 116.7ms > 100ms at release_at_publish,116.638916015625,,0,0
xair,100,96.5,0,deadline exceeded: elapsed 109.7ms > 100ms at release_at_publish,109.701904296875,,0,0
xair_atomic,100,97.0,0,age_bound_exceeded_at_commit,109.63696289062,,0,0
xair_atomic,100,95.0,0,age_bound_exceeded_at_commit,107.06591796875,,0,0
xair_atomic,100,89.0,0,age_bound_exceeded_at_commit,101.61206054688,,0,0
xair,100,85.0,1,published_after_gate_recheck,98.2998046875,98.386962890625,0,0
xair,100,99.5,0,deadline exceeded: elapsed 114.1ms > 100ms at release_at_publish,114.10107421875,,0,0
xair,100,100.5,0,deadline exceeded: elapsed 113.7ms > 100ms at release_at_publish,113.7109375,,0,0
xair,100,85.0,1,published_after_gate_recheck,97.510986328125,97.580322265625,0,0
xair_atomic,100,93.5,0,age_bound_exceeded_at_commit,103.86108398438,,0,0
xair_atomic,100,103.5,0,age_bound_exceeded_at_commit,114.17114257812,,0,0
xair,100,96.0,0,deadline exceeded: elapsed 110.5ms > 100ms at release_at_publish,110.510986328125,,0,0
xair,100,88.0,0,deadline exceeded: elapsed 101.7ms > 100ms at release_at_publish,101.64697265625,,0,0
xair_atomic,100,102.5,0,age_bound_exceeded_at_commit,114.03881835938,,0,0
xair,100,93.0,0,deadline exceeded: elapsed 107.1ms > 100ms at release_at_publish,107.07373046875,,0,0
xair_atomic,100,100.5,0,age_bound_exceeded_at_commit,112.57177734375,,0,0
xair_atomic,100,89.0,0,age_bound_exceeded_at_commit,100.74291992188,,0,0
xair,100,102.5,0,deadline exceeded: elapsed 115.5ms > 100ms at release_at_publish,115.44775390625,,0,0
xair_atomic,100,102.0,0,age_bound_exceeded_at_commit,113.03784179688,,0,0
xair,100,91.5,0,deadline exceeded: elapsed 105.5ms > 100ms at release_at_publish,105.508544921875,,0,0
xair,100,95.5,0,deadline exceeded: elapsed 109.5ms > 100ms at release_at_publish,109.469970703125,,0,0
xair_atomic,100,104.0,0,age_bound_exceeded_at_commit,114.98999023438,,0,0
xair,100,86.5,1,published_after_gate_recheck,99.46435546875,99.512939453125,0,0
xair_atomic,100,101.0,0,age_bound_exceeded_at_commit,112.96704101562,,0,0
xair,100,87.0,1,published_after_gate_recheck,99.737548828125,99.83544921875,0,0
xair_atomic,100,89.0,1,authorization_committed,98.968017578125,100.810546875,0,1
xair_atomic,100,91.5,0,age_bound_exceeded_at_commit,102.06494140625,,0,0
xair_atomic,100,99.0,0,age_bound_exceeded_at_commit,109.99389648438,,0,0
xair_atomic,100,85.5,1,authorization_committed,97.0400390625,99.313720703125,0,0
xair,100,99.5,0,deadline exceeded: elapsed 112.5ms > 100ms at release_at_publish,112.50830078125,,0,0
xair_atomic,100,95.0,0,age_bound_exceeded_at_commit,105.38305664062,,0,0
xair,100,91.5,0,deadline exceeded: elapsed 104.4ms > 100ms at release_at_publish,104.36279296875,,0,0
xair,100,87.0,0,deadline exceeded: elapsed 101.1ms > 100ms at release_at_publish,101.12548828125,,0,0
xair,100,91.5,0,deadline exceeded: elapsed 106.2ms > 100ms at release_at_publish,106.2314453125,,0,0
xair,100,89.0,0,deadline exceeded: elapsed 101.8ms > 100ms at release_at_publish,101.771484375,,0,0
xair,100,99.5,0,deadline exceeded: elapsed 113.7ms > 100ms at release_at_publish,113.727294921875,,0,0
xair_atomic,100,85.0,1,authorization_committed,96.553955078125,98.5693359375,0,0
xair_atomic,100,98.5,0,age_bound_exceeded_at_commit,110.88110351562,,0,0
xair,100,100.5,0,deadline exceeded: elapsed 113.7ms > 100ms at release_at_publish,113.69091796875,,0,0
xair,100,101.5,0,deadline exceeded: elapsed 114.6ms > 100ms at release_at_publish,114.5927734375,,0,0
xair_atomic,100,102.0,0,age_bound_exceeded_at_commit,113.77709960938,,0,0
xair,100,91.0,0,deadline exceeded: elapsed 104.8ms > 100ms at release_at_publish,104.83447265625,,0,0
xair_atomic,100,88.0,0,age_bound_exceeded_at_commit,101.19580078125,,0,0
xair_atomic,100,96.0,0,age_bound_exceeded_at_commit,110.68383789062,,0,0
xair_atomic,100,102.0,0,age_bound_exceeded_at_commit,113.97998046875,,0,0
xair,100,99.5,0,deadline exceeded: elapsed 113.8ms > 100ms at release_at_publish,113.78369140625,,0,0
xair,100,93.0,0,deadline exceeded: elapsed 106.8ms > 100ms at release_at_publish,106.8115234375,,0,0
xair_atomic,100,86.5,1,authorization_committed,99.435302734375,101.68994140625,0,1
xair,100,99.5,0,deadline exceeded: elapsed 113.1ms > 100ms at release_at_publish,113.1171875,,0,0
xair,100,88.5,0,deadline exceeded: elapsed 101.8ms > 100ms at release_at_publish,101.82666015625,,0,0
xair_atomic,100,96.0,0,age_bound_exceeded_at_commit,108.52392578125,,0,0
xair,100,95.5,0,deadline exceeded: elapsed 109.6ms > 100ms at release_at_publish,109.592041015625,,0,0
xair_atomic,100,98.5,0,age_bound_exceeded_at_commit,110.31811523438,,0,0
xair,100,100.0,0,deadline exceeded: elapsed 112.6ms > 100ms at release_at_publish,112.602294921875,,0,0
xair_atomic,100,94.5,0,age_bound_exceeded_at_commit,105.02099609375,,0,0
xair,100,105.0,0,deadline exceeded: elapsed 116.8ms > 100ms at release_at_publish,116.827880859375,,0,0
xair_atomic,100,85.0,1,authorization_committed,96.142822265625,97.95166015625,0,0
xair_atomic,100,88.0,1,authorization_committed,99.499755859375,101.501953125,0,1
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,117.26000976562,,0,0
xair_atomic,100,105.0,0,age_bound_exceeded_at_commit,118.31494140625,,0,0
xair,100,99.5,0,deadline exceeded: elapsed 112.7ms > 100ms at release_at_publish,112.6943359375,,0,0
xair,100,94.0,0,deadline exceeded: elapsed 109.7ms > 100ms at release_at_publish,109.696044921875,,0,0
xair_atomic,100,100.5,0,age_bound_exceeded_at_commit,112.65185546875,,0,0
xair,100,87.0,0,deadline exceeded: elapsed 101.8ms > 100ms at release_at_publish,101.77099609375,,0,0
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,117.88305664062,,0,0
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,115.52612304688,,0,0
xair,100,85.0,1,published_after_gate_recheck,98.531982421875,98.581298828125,0,0
xair,100,93.0,0,deadline exceeded: elapsed 105.6ms > 100ms at release_at_publish,105.585205078125,,0,0
xair_atomic,100,104.0,0,age_bound_exceeded_at_commit,116.49584960938,,0,0
xair,100,91.0,0,deadline exceeded: elapsed 104.4ms > 100ms at release_at_publish,104.4013671875,,0,0
xair_atomic,100,93.0,0,age_bound_exceeded_at_commit,104.30908203125,,0,0
xair_atomic,100,94.5,0,age_bound_exceeded_at_commit,105.97290039062,,0,0
xair,100,102.5,0,deadline exceeded: elapsed 115.9ms > 100ms at release_at_publish,115.851318359375,,0,0
xair,100,90.0,0,deadline exceeded: elapsed 103.1ms > 100ms at release_at_publish,103.10009765625,,0,0
xair,100,104.5,0,deadline exceeded: elapsed 118.5ms > 100ms at release_at_publish,118.46435546875,,0,0
xair_atomic,100,104.0,0,age_bound_exceeded_at_commit,116.98706054688,,0,0
xair,100,92.5,0,deadline exceeded: elapsed 106.5ms > 100ms at release_at_publish,106.509033203125,,0,0
xair,100,95.5,0,deadline exceeded: elapsed 109.0ms > 100ms at release_at_publish,108.986083984375,,0,0
xair_atomic,100,97.5,0,age_bound_exceeded_at_commit,110.35986328125,,0,0
xair_atomic,100,103.0,0,age_bound_exceeded_at_commit,115.916015625,,0,0
xair,100,96.5,0,deadline exceeded: elapsed 110.0ms > 100ms at release_at_publish,110.030029296875,,0,0
xair,100,86.5,1,published_after_gate_recheck,98.55859375,98.607177734375,0,0
xair_atomic,100,88.5,0,age_bound_exceeded_at_commit,100.03515625,,0,0
xair,100,101.5,0,deadline exceeded: elapsed 114.1ms > 100ms at release_at_publish,114.078125,,0,0
xair_atomic,100,86.0,1,authorization_committed,98.19775390625,100.347412109375,0,1
xair,100,85.0,1,published_after_gate_recheck,99.19287109375,99.2314453125,0,0
xair,100,92.0,0,deadline exceeded: elapsed 106.8ms > 100ms at release_at_publish,106.753173828125,,0,0
xair_atomic,100,99.0,0,age_bound_exceeded_at_commit,110.919921875,,0,0
xair,100,86.0,1,published_after_gate_recheck,99.16357421875,99.2236328125,0,0
xair,100,95.5,0,deadline exceeded: elapsed 110.3ms > 100ms at release_at_publish,110.276123046875,,0,0
xair_atomic,100,102.5,0,age_bound_exceeded_at_commit,114.86889648438,,0,0
xair,100,96.5,0,deadline exceeded: elapsed 110.8ms > 100ms at release_at_publish,110.783935546875,,0,0
xair,100,85.5,1,published_after_gate_recheck,98.734130859375,98.772705078125,0,0
xair,100,97.5,0,deadline exceeded: elapsed 110.9ms > 100ms at release_at_publish,110.8798828125,,0,0
xair_atomic,100,92.5,0,age_bound_exceeded_at_commit,104.86279296875,,0,0
xair,100,95.0,0,deadline exceeded: elapsed 109.1ms > 100ms at release_at_publish,109.045654296875,,0,0
xair_atomic,100,103.0,0,age_bound_exceeded_at_commit,114.619140625,,0,0
xair,100,88.5,0,deadline exceeded: elapsed 102.2ms > 100ms at release_at_publish,102.218017578125,,0,0
xair_atomic,100,91.0,0,age_bound_exceeded_at_commit,104.10595703125,,0,0
xair_atomic,100,103.5,0,age_bound_exceeded_at_commit,115.08813476562,,0,0
xair_atomic,100,90.0,0,age_bound_exceeded_at_commit,102.14111328125,,0,0
xair_atomic,100,93.5,0,age_bound_exceeded_at_commit,105.37109375,,0,0
xair,100,93.5,0,deadline exceeded: elapsed 105.8ms > 100ms at release_at_publish,105.79931640625,,0,0
xair_atomic,100,92.5,0,age_bound_exceeded_at_commit,103.14794921875,,0,0
xair,100,92.5,0,deadline exceeded: elapsed 105.2ms > 100ms at release_at_publish,105.2041015625,,0,0
xair,100,87.0,0,deadline exceeded: elapsed 100.2ms > 100ms at release_at_publish,100.146728515625,,0,0
xair_atomic,100,103.5,0,age_bound_exceeded_at_commit,114.98803710938,,0,0
xair,100,105.0,0,deadline exceeded: elapsed 118.4ms > 100ms at release_at_publish,118.362060546875,,0,0
xair,100,98.0,0,deadline exceeded: elapsed 111.0ms > 100ms at release_at_publish,110.965087890625,,0,0
xair,100,85.5,1,published_after_gate_recheck,98.58447265625,98.62841796875,0,0
xair_atomic,100,85.5,1,authorization_committed,98.302001953125,99.967041015625,0,0
xair,100,91.0,0,deadline exceeded: elapsed 104.6ms > 100ms at release_at_publish,104.629150390625,,0,0
xair,100,87.5,1,published_after_gate_recheck,98.909423828125,98.96142578125,0,0
xair_atomic,100,97.5,0,age_bound_exceeded_at_commit,110.08203125,,0,0
xair,100,93.0,0,deadline exceeded: elapsed 105.6ms > 100ms at release_at_publish,105.59619140625,,0,0
xair,100,100.5,0,deadline exceeded: elapsed 113.5ms > 100ms at release_at_publish,113.511962890625,,0,0
xair,100,98.0,0,deadline exceeded: elapsed 111.7ms > 100ms at release_at_publish,111.70263671875,,0,0
xair_atomic,100,102.0,0,age_bound_exceeded_at_commit,115.21606445312,,0,0
xair_atomic,100,90.0,0,age_bound_exceeded_at_commit,101.25903320312,,0,0
xair_atomic,100,95.5,0,age_bound_exceeded_at_commit,108.55395507812,,0,0
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,119.8369140625,,0,0
xair_atomic,100,101.5,0,age_bound_exceeded_at_commit,112.7509765625,,0,0
xair_atomic,100,101.5,0,age_bound_exceeded_at_commit,114.12109375,,0,0
xair_atomic,100,93.0,0,age_bound_exceeded_at_commit,105.01196289062,,0,0
xair_atomic,100,98.0,0,age_bound_exceeded_at_commit,110.81616210938,,0,0
xair,100,89.5,0,deadline exceeded: elapsed 105.7ms > 100ms at release_at_publish,105.64990234375,,0,0
xair_atomic,100,99.0,0,age_bound_exceeded_at_commit,113.14111328125,,0,0
xair_atomic,100,91.0,0,age_bound_exceeded_at_commit,105.88110351562,,0,0
xair,100,104.0,0,deadline exceeded: elapsed 119.9ms > 100ms at release_at_publish,119.905029296875,,0,0
xair,100,94.5,0,deadline exceeded: elapsed 108.3ms > 100ms at release_at_publish,108.289794921875,,0,0
xair,100,103.5,0,deadline exceeded: elapsed 117.0ms > 100ms at release_at_publish,117.0380859375,,0,0
xair_atomic,100,101.0,0,age_bound_exceeded_at_commit,112.45190429688,,0,0
xair,100,92.0,0,deadline exceeded: elapsed 105.0ms > 100ms at release_at_publish,104.94970703125,,0,0
xair,100,96.0,0,deadline exceeded: elapsed 110.4ms > 100ms at release_at_publish,110.413818359375,,0,0
xair_atomic,100,98.5,0,age_bound_exceeded_at_commit,110.958984375,,0,0
xair,100,99.5,0,deadline exceeded: elapsed 114.5ms > 100ms at release_at_publish,114.457275390625,,0,0
xair_atomic,100,102.5,0,age_bound_exceeded_at_commit,114.38793945312,,0,0
xair_atomic,100,87.0,1,authorization_committed,98.854248046875,100.838623046875,0,1
xair_atomic,100,87.0,1,authorization_committed,98.9951171875,101.005859375,0,1
xair,100,94.0,0,deadline exceeded: elapsed 107.9ms > 100ms at release_at_publish,107.872802734375,,0,0
xair_atomic,100,91.0,0,age_bound_exceeded_at_commit,106.28002929688,,0,0
xair_atomic,100,103.5,0,age_bound_exceeded_at_commit,116.07788085938,,0,0
xair_atomic,100,95.5,0,age_bound_exceeded_at_commit,107.78295898438,,0,0
xair,100,99.0,0,deadline exceeded: elapsed 113.8ms > 100ms at release_at_publish,113.7841796875,,0,0
xair,100,101.0,0,deadline exceeded: elapsed 115.9ms > 100ms at release_at_publish,115.896240234375,,0,0
xair,100,94.0,0,deadline exceeded: elapsed 107.8ms > 100ms at release_at_publish,107.79736328125,,0,0
xair_atomic,100,103.5,0,age_bound_exceeded_at_commit,115.83325195312,,0,0
xair_atomic,100,89.5,0,age_bound_exceeded_at_commit,101.23803710938,,0,0
xair,100,102.0,0,deadline exceeded: elapsed 114.5ms > 100ms at release_at_publish,114.478515625,,0,0
xair,100,97.0,0,deadline exceeded: elapsed 111.8ms > 100ms at release_at_publish,111.78125,,0,0
xair,100,101.0,0,deadline exceeded: elapsed 114.5ms > 100ms at release_at_publish,114.516845703125,,0,0
xair_atomic,100,100.5,0,age_bound_exceeded_at_commit,112.50708007812,,0,0
xair,100,86.0,1,published_after_gate_recheck,98.574951171875,98.630859375,0,0
xair,100,100.5,0,deadline exceeded: elapsed 112.4ms > 100ms at release_at_publish,112.376220703125,,0,0
xair_atomic,100,100.5,0,age_bound_exceeded_at_commit,111.99096679688,,0,0
xair,100,103.0,0,deadline exceeded: elapsed 117.0ms > 100ms at release_at_publish,117.01123046875,,0,0
xair,100,101.5,0,deadline exceeded: elapsed 115.2ms > 100ms at release_at_publish,115.16064453125,,0,0
xair,100,104.0,0,deadline exceeded: elapsed 117.2ms > 100ms at release_at_publish,117.154541015625,,0,0
xair_atomic,100,99.5,0,age_bound_exceeded_at_commit,110.61401367188,,0,0
xair_atomic,100,87.5,1,authorization_committed,99.923828125,101.751220703125,0,1
xair_atomic,100,103.5,0,age_bound_exceeded_at_commit,116.90795898438,,0,0
xair,100,89.5,0,deadline exceeded: elapsed 102.6ms > 100ms at release_at_publish,102.541259765625,,0,0
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,115.80810546875,,0,0
xair,100,104.5,0,deadline exceeded: elapsed 119.4ms > 100ms at release_at_publish,119.406494140625,,0,0
xair_atomic,100,92.0,0,age_bound_exceeded_at_commit,104.39208984375,,0,0
xair,100,96.5,0,deadline exceeded: elapsed 109.3ms > 100ms at release_at_publish,109.305419921875,,0,0
xair_atomic,100,102.5,0,age_bound_exceeded_at_commit,113.75390625,,0,0
xair,100,90.5,0,deadline exceeded: elapsed 104.2ms > 100ms at release_at_publish,104.221923828125,,0,0
xair_atomic,100,95.5,0,age_bound_exceeded_at_commit,107.162109375,,0,0
xair_atomic,100,95.5,0,age_bound_exceeded_at_commit,106.80786132812,,0,0
xair_atomic,100,92.5,0,age_bound_exceeded_at_commit,103.30810546875,,0,0
xair,100,89.0,0,deadline exceeded: elapsed 104.0ms > 100ms at release_at_publish,103.979248046875,,0,0
xair_atomic,100,96.0,0,age_bound_exceeded_at_commit,111.79614257812,,0,0
xair_atomic,100,96.0,0,age_bound_exceeded_at_commit,107.60229492188,,0,0
xair,100,101.5,0,deadline exceeded: elapsed 114.0ms > 100ms at release_at_publish,114.02587890625,,0,0
xair_atomic,100,88.0,1,authorization_committed,99.68603515625,101.298583984375,0,1
xair_atomic,100,97.5,0,age_bound_exceeded_at_commit,109.53491210938,,0,0
xair_atomic,100,101.0,0,age_bound_exceeded_at_commit,113.09106445312,,0,0
xair,100,92.0,0,deadline exceeded: elapsed 105.1ms > 100ms at release_at_publish,105.103515625,,0,0
xair,100,93.0,0,deadline exceeded: elapsed 105.7ms > 100ms at release_at_publish,105.70458984375,,0,0
xair,100,95.5,0,deadline exceeded: elapsed 112.8ms > 100ms at release_at_publish,112.76611328125,,0,0
xair,100,93.0,0,deadline exceeded: elapsed 107.1ms > 100ms at release_at_publish,107.14111328125,,0,0
xair_atomic,100,105.0,0,age_bound_exceeded_at_commit,116.35229492188,,0,0
xair,100,85.5,1,published_after_gate_recheck,98.6591796875,98.693115234375,0,0
xair,100,95.0,0,deadline exceeded: elapsed 108.3ms > 100ms at release_at_publish,108.32421875,,0,0
xair_atomic,100,90.5,0,age_bound_exceeded_at_commit,102.76904296875,,0,0
xair_atomic,100,94.0,0,age_bound_exceeded_at_commit,105.60400390625,,0,0
xair_atomic,100,100.0,0,age_bound_exceeded_at_commit,111.658203125,,0,0
xair,100,103.0,0,deadline exceeded: elapsed 115.8ms > 100ms at release_at_publish,115.7373046875,,0,0
xair_atomic,100,85.5,1,authorization_committed,97.22900390625,99.1953125,0,0
xair_atomic,100,95.5,0,age_bound_exceeded_at_commit,108.11401367188,,0,0
xair_atomic,100,87.0,1,authorization_committed,98.740966796875,100.6484375,0,1
xair,100,102.5,0,deadline exceeded: elapsed 116.5ms > 100ms at release_at_publish,116.48193359375,,0,0
xair,100,88.5,0,deadline exceeded: elapsed 101.5ms > 100ms at release_at_publish,101.422607421875,,0,0
xair_atomic,100,96.0,0,age_bound_exceeded_at_commit,107.458984375,,0,0
xair,100,101.5,0,deadline exceeded: elapsed 116.1ms > 100ms at release_at_publish,116.065673828125,,0,0
xair_atomic,100,97.0,0,age_bound_exceeded_at_commit,108.4072265625,,0,0
xair,100,102.5,0,deadline exceeded: elapsed 116.4ms > 100ms at release_at_publish,116.34326171875,,0,0
xair,100,97.0,0,deadline exceeded: elapsed 110.5ms > 100ms at release_at_publish,110.50634765625,,0,0
xair_atomic,100,99.0,0,age_bound_exceeded_at_commit,112.208984375,,0,0
xair_atomic,100,98.0,0,age_bound_exceeded_at_commit,109.57495117188,,0,0
xair_atomic,100,99.0,0,age_bound_exceeded_at_commit,110.13720703125,,0,0
xair_atomic,100,103.5,0,age_bound_exceeded_at_commit,114.72216796875,,0,0
xair_atomic,100,97.5,0,age_bound_exceeded_at_commit,109.1298828125,,0,0
xair_atomic,100,90.5,0,age_bound_exceeded_at_commit,101.84594726562,,0,0
xair_atomic,100,95.0,0,age_bound_exceeded_at_commit,108.52490234375,,0,0
xair_atomic,100,91.5,0,age_bound_exceeded_at_commit,102.98413085938,,0,0
xair,100,100.0,0,deadline exceeded: elapsed 114.1ms > 100ms at release_at_publish,114.109619140625,,0,0
xair_atomic,100,90.0,0,age_bound_exceeded_at_commit,102.24487304688,,0,0
