publishing_interval_ms,version_scope,intent_kind,run,trace_time_s,gateway_released,reason,e2e_latency_ms,validation_to_gate_ms,achieved_update_rate_hz
1000,readset,discrete,80,40.157,1,published_after_gate_recheck,18.50015763193369,4.513857886195183,1.0
1000,predicate,continuous,81,40.854,1,published_after_gate_recheck,18.666439689695835,4.685119725763798,1.0
1000,global,discrete,82,41.439,1,published_after_gate_recheck,21.753162145614624,4.639975260943174,1.0
1000,global,continuous,83,41.524,1,published_after_gate_recheck,17.9342869669199,4.658529069274664,1.0
1000,readset,continuous,84,42.478,1,published_after_gate_recheck,17.45324395596981,4.667396191507578,1.0
1000,global,continuous,85,42.77,1,published_after_gate_recheck,17.395035829395056,4.12661163136363,1.0
1000,readset,continuous,86,43.372,1,published_after_gate_recheck,18.448101356625557,4.989140201359987,1.0
1000,global,discrete,87,43.762,1,published_after_gate_recheck,17.445169389247894,4.4065178371965885,1.0
1000,readset,continuous,88,44.346,1,published_after_gate_recheck,20.21333295851946,4.8660291358828545,1.0
1000,readset,discrete,89,44.67,1,published_after_gate_recheck,19.503611139953136,4.228582605719566,1.0
1000,readset,discrete,90,45.164,1,published_after_gate_recheck,18.24440760537982,4.884023219347,1.0
1000,predicate,continuous,91,45.685,1,published_after_gate_recheck,16.7558160610497,4.4126990251243114,1.0
1000,readset,continuous,92,46.485,1,published_after_gate_recheck,16.963475849479437,4.612904042005539,1.0
1000,readset,discrete,93,46.812,1,published_after_gate_recheck,17.01981108635664,3.939921036362648,1.0
1000,predicate,discrete,94,47.238,1,published_after_gate_recheck,18.607168924063444,4.871399141848087,1.0
1000,readset,continuous,95,47.635,1,published_after_gate_recheck,19.338069949299097,5.13789989054203,1.0
1000,predicate,continuous,96,48.037,1,published_after_gate_recheck,16.612677834928036,4.366230685263872,1.0
1000,global,continuous,97,48.982,1,published_after_gate_recheck,23.059171624481678,6.918390281498432,1.0
1000,readset,continuous,98,49.077,1,published_after_gate_recheck,18.569919746369123,5.435578059405088,1.0
1000,predicate,discrete,99,49.569,1,published_after_gate_recheck,18.66305386647582,5.1203458569943905,1.0
1000,predicate,continuous,100,50.114,1,published_after_gate_recheck,18.17402709275484,4.984932020306587,1.0
1000,global,continuous,101,50.797,1,published_after_gate_recheck,18.481543753296137,4.796338267624378,1.0
1000,global,continuous,102,51.012,1,published_after_gate_recheck,16.502561047673225,4.418158903717995,1.0
1000,global,continuous,103,51.546,1,published_after_gate_recheck,21.17054769769311,4.634243901818991,1.0
1000,global,continuous,104,52.12,1,published_after_gate_recheck,21.25750109553337,6.709777750074863,1.0
1000,readset,continuous,105,52.744,1,published_after_gate_recheck,19.982369150966406,4.661435727030039,1.0
1000,readset,continuous,106,53.46,1,published_after_gate_recheck,19.429191946983337,4.343630280345678,1.0
1000,readset,continuous,107,53.989,1,published_after_gate_recheck,17.318683210760355,4.744610749185085,1.0
1000,global,continuous,108,54.422,1,published_after_gate_recheck,17.500664107501507,4.517555702477694,1.0
1000,global,continuous,109,54.697,1,published_after_gate_recheck,19.890718162059784,5.4202391766011715,1.0
1000,predicate,continuous,110,55.23,1,published_after_gate_recheck,18.521298188716173,5.097061861306429,1.0
1000,global,continuous,111,55.903,1,published_after_gate_recheck,18.552186898887157,5.63934026286006,1.0
1000,predicate,continuous,112,56.439,1,published_after_gate_recheck,16.821488738059998,4.683647304773331,1.0
1000,predicate,continuous,113,56.602,1,published_after_gate_recheck,18.148989882320166,4.762905649840832,1.0
1000,readset,continuous,114,57.025,1,published_after_gate_recheck,14.713814947754145,4.088460933417082,1.0
1000,predicate,continuous,115,57.697,1,published_after_gate_recheck,17.49267801642418,4.4991010800004005,1.0
1000,predicate,discrete,116,58.214,1,published_after_gate_recheck,16.291033942252398,4.226258955895901,1.0
1000,predicate,discrete,117,58.713,1,published_after_gate_recheck,20.557639189064503,7.689847145229578,1.0
1000,predicate,discrete,118,59.275,1,published_after_gate_recheck,16.64613001048565,4.2079440318048,1.0
1000,global,discrete,119,59.965,1,published_after_gate_recheck,17.728641163557768,4.765599966049194,1.0
1000,global,discrete,120,60.407,1,published_after_gate_recheck,18.868129234761,5.33656170591712,1.0
1000,predicate,continuous,121,60.611,1,published_after_gate_recheck,18.473920412361622,5.174628924578428,1.0
1000,global,discrete,122,61.416,1,published_after_gate_recheck,16.704910434782505,4.607955925166607,1.0
1000,global,continuous,123,61.818,1,published_after_gate_recheck,16.91003516316414,4.659922793507576,1.0
1000,global,discrete,124,62.25,1,published_after_gate_recheck,18.49276479333639,4.733450245112181,1.0
1000,readset,continuous,125,62.802,1,published_after_gate_recheck,17.821035347878933,4.789314698427916,1.0
1000,predicate,discrete,126,63.123,1,published_after_gate_recheck,16.58362289890647,4.385678097605705,1.0
1000,predicate,discrete,127,63.548,1,published_after_gate_recheck,17.66544207930565,4.878702573478222,1.0
1000,readset,continuous,128,64.444,1,published_after_gate_recheck,18.258654978126287,4.5928373001515865,1.0
1000,readset,discrete,129,64.77,1,published_after_gate_recheck,16.58739009872079,3.778568934649229,1.0
1000,predicate,continuous,130,65.011,1,published_after_gate_recheck,15.909026842564344,4.410033114254475,1.0
1000,readset,continuous,131,65.595,1,published_after_gate_recheck,19.484836142510176,4.667846951633692,1.0
1000,predicate,discrete,132,66.444,1,published_after_gate_recheck,18.6510207131505,5.457448773086071,1.0
1000,readset,continuous,133,66.752,1,published_after_gate_recheck,18.072335980832577,4.2683579958975315,1.0
1000,global,discrete,134,67.021,1,published_after_gate_recheck,22.133836057037115,9.054737631231546,1.0
1000,global,discrete,135,67.956,1,published_after_gate_recheck,17.059626057744026,4.109248984605074,1.0
1000,readset,continuous,136,68.434,1,published_after_gate_recheck,17.027005087584257,4.5583415776491165,1.0
1000,readset,discrete,137,68.913,1,published_after_gate_recheck,21.432549692690372,5.109855905175209,1.0
1000,readset,discrete,138,69.336,1,published_after_gate_recheck,17.528055235743523,4.5685311779379845,1.0
1000,global,continuous,139,69.672,1,published_after_gate_recheck,17.573841381818056,4.48940321803093,1.0
1000,readset,continuous,140,70.116,1,published_after_gate_recheck,17.471940256655216,4.585362039506435,1.0
1000,global,discrete,141,70.631,1,published_after_gate_recheck,15.429677907377481,3.847218118607998,1.0
1000,readset,continuous,142,71.237,1,published_after_gate_recheck,19.57566710188985,5.18274400383234,1.0
1000,global,continuous,143,71.81,1,published_after_gate_recheck,20.32585395500064,4.18351823464036,1.0
1000,global,continuous,144,72.142,1,published_after_gate_recheck,17.61196181178093,4.324282985180616,1.0
1000,readset,continuous,145,72.664,1,published_after_gate_recheck,20.75300458818674,5.460744258016348,1.0
1000,predicate,continuous,146,73.115,1,published_after_gate_recheck,19.308624789118767,6.245817989110947,1.0
1000,global,continuous,147,73.792,1,published_after_gate_recheck,17.4794839695096,4.6906499192118645,1.0
1000,predicate,continuous,148,74.303,1,published_after_gate_recheck,17.903689295053482,4.964363761246204,1.0
1000,predicate,discrete,149,74.611,1,published_after_gate_recheck,18.097342923283577,4.827627912163734,1.0
1000,predicate,continuous,150,75.144,1,published_after_gate_recheck,17.595741897821426,4.698705859482288,1.0
1000,predicate,discrete,151,75.835,1,published_after_gate_recheck,18.84495560079813,5.402765702456236,1.0
1000,global,discrete,152,76.109,1,published_after_gate_recheck,22.048626095056534,4.465558100491762,1.0
1000,readset,continuous,153,76.92,1,published_after_gate_recheck,21.611895877867937,4.612414166331291,1.0
1000,global,continuous,154,77.059,1,published_after_gate_recheck,17.261975910514593,4.606542177498341,1.0
1000,predicate,continuous,155,77.545,1,published_after_gate_recheck,19.436164293438196,4.973200149834156,1.0
1000,global,discrete,156,78.22,1,published_after_gate_recheck,17.63901300728321,4.520792048424482,1.0
1000,predicate,continuous,157,78.949,1,published_after_gate_recheck,17.71426433697343,4.502347204834223,1.0
1000,global,continuous,158,79.411,1,published_after_gate_recheck,17.055598087608814,4.567418713122606,1.0
1000,readset,discrete,159,79.751,1,published_after_gate_recheck,21.0319678299129,4.756893962621689,1.0
1000,readset,discrete,160,80.105,1,published_after_gate_recheck,19.083654042333364,5.10629964992404,1.0
1000,global,discrete,161,80.544,1,published_after_gate_recheck,19.363076891750097,4.716669209301472,1.0
1000,readset,continuous,162,81.475,1,published_after_gate_recheck,17.464285250753164,4.906215239316225,1.0
1000,readset,discrete,163,81.697,1,published_after_gate_recheck,18.841037061065435,4.682935308665037,1.0
1000,readset,discrete,164,82.491,1,published_after_gate_recheck,18.56629177927971,4.689488094300032,1.0
1000,readset,continuous,165,82.792,1,published_after_gate_recheck,18.40860676020384,4.803320858627558,1.0
1000,readset,continuous,166,83.417,1,published_after_gate_recheck,18.748915288597345,4.150496795773506,1.0
1000,readset,discrete,167,83.756,1,published_after_gate_recheck,19.078764133155346,4.7706798650324345,1.0
1000,readset,continuous,168,84.358,1,published_after_gate_recheck,18.500488717108965,4.682525061070919,1.0
1000,readset,discrete,169,84.529,1,published_after_gate_recheck,18.093465827405453,4.222271032631397,1.0
1000,predicate,continuous,170,85.228,1,published_after_gate_recheck,17.994379624724388,5.042419768869877,1.0
1000,readset,continuous,171,85.547,1,published_after_gate_recheck,19.22571985051036,4.696821793913841,1.0
1000,predicate,discrete,172,86.161,1,published_after_gate_recheck,17.215197905898094,4.391899798065424,1.0
1000,predicate,discrete,173,86.943,1,published_after_gate_recheck,18.5026740655303,4.386159125715494,1.0
1000,predicate,discrete,174,87.307,1,published_after_gate_recheck,17.02745631337166,4.33679623529315,1.0
1000,readset,discrete,175,87.687,1,published_after_gate_recheck,17.679148353636265,4.708474036306143,1.0
1000,readset,discrete,176,88.109,1,published_after_gate_recheck,19.608377944678068,4.6610152348876,1.0
1000,predicate,discrete,177,88.52,1,published_after_gate_recheck,20.57493105530739,5.390852689743042,1.0
1000,global,discrete,178,89.123,1,published_after_gate_recheck,18.67181994020939,5.409618839621544,1.0
1000,predicate,discrete,179,89.516,1,published_after_gate_recheck,19.298886880278587,5.158618092536926,1.0
1000,predicate,discrete,180,90.343,1,published_after_gate_recheck,19.342849031090736,5.617829039692879,1.0
1000,global,continuous,181,90.63,1,published_after_gate_recheck,21.64930710569024,4.515110980719328,1.0
1000,predicate,continuous,182,91.216,1,published_after_gate_recheck,18.17473815754056,4.438598174601793,1.0
1000,predicate,discrete,183,91.782,1,published_after_gate_recheck,20.484400913119316,4.829580895602703,1.0
1000,global,continuous,184,92.084,1,published_after_gate_recheck,21.730417851358652,7.08414101973176,1.0
1000,global,continuous,185,92.936,1,published_after_gate_recheck,20.290697924792767,5.180559121072292,1.0
1000,predicate,continuous,186,93.487,1,published_after_gate_recheck,18.54044385254383,4.385507199913263,1.0
1000,predicate,discrete,187,93.889,1,published_after_gate_recheck,18.409849144518375,4.904542118310928,1.0
1000,global,continuous,188,94.454,1,published_after_gate_recheck,17.151348292827606,4.270340781658888,1.0
1000,readset,continuous,189,94.951,1,published_after_gate_recheck,18.660439178347588,4.876299295574427,1.0
1000,readset,continuous,190,95.022,1,published_after_gate_recheck,17.519528977572918,5.157996900379658,1.0
1000,global,discrete,191,95.556,1,published_after_gate_recheck,17.9411000572145,4.639373626559973,1.0
1000,global,discrete,192,96.258,1,published_after_gate_recheck,17.94567797333002,4.683107137680054,1.0
1000,readset,continuous,193,96.734,1,published_after_gate_recheck,18.637266010046005,5.070792976766825,1.0
1000,readset,continuous,194,97.235,1,published_after_gate_recheck,18.935525324195623,5.2024200558662415,1.0
1000,predicate,continuous,195,97.909,1,published_after_gate_recheck,20.479963161051273,5.6379977613687515,1.0
1000,predicate,continuous,196,98.429,1,published_after_gate_recheck,17.504960764199495,4.165184684097767,1.0
1000,predicate,continuous,197,98.66,1,published_after_gate_recheck,17.80410297214985,4.385838285088539,1.0
1000,readset,discrete,198,99.416,1,published_after_gate_recheck,19.705960992723703,5.5514550767838955,1.0
1000,readset,discrete,199,99.692,1,published_after_gate_recheck,18.355576787143946,4.679710138589144,1.0
1000,global,continuous,200,100.053,1,published_after_gate_recheck,16.968784853816032,4.184020217508078,1.0
1000,readset,continuous,201,100.904,1,published_after_gate_recheck,20.46268992125988,5.372209008783102,1.0
1000,global,continuous,202,101.01,1,published_after_gate_recheck,16.141273081302643,4.602495115250349,1.0
1000,readset,discrete,203,101.946,1,published_after_gate_recheck,16.13913895562291,4.110462032258511,1.0
1000,readset,discrete,204,102.377,1,published_after_gate_recheck,17.402229364961386,4.558702930808067,1.0
1000,global,discrete,205,102.977,1,published_after_gate_recheck,17.78368465602398,4.156557843089104,1.0
1000,predicate,continuous,206,103.034,1,published_after_gate_recheck,17.668687738478184,4.55238064751029,1.0
1000,readset,discrete,207,103.764,1,published_after_gate_recheck,18.126186914741993,4.483330994844437,1.0
1000,global,discrete,208,104.222,1,published_after_gate_recheck,18.68588663637638,4.897458013147116,1.0
1000,global,continuous,209,104.564,1,published_after_gate_recheck,18.03806098178029,4.575794097036123,1.0
1000,global,continuous,210,105.159,1,published_after_gate_recheck,17.1204200014472,3.6743637174367905,1.0
1000,readset,discrete,211,105.873,1,published_after_gate_recheck,18.152405973523855,4.83711389824748,1.0
1000,global,continuous,212,106.33,1,published_after_gate_recheck,19.683097954839468,6.474887952208519,1.0
1000,global,continuous,213,106.811,1,published_after_gate_recheck,19.082972314208746,4.596923943608999,1.0
1000,predicate,discrete,214,107.373,1,published_after_gate_recheck,19.248242024332285,5.0410982221364975,1.0
1000,readset,continuous,215,107.839,1,published_after_gate_recheck,18.291477113962173,5.056477151811123,1.0
1000,global,continuous,216,108.176,1,published_after_gate_recheck,18.379281740635633,4.814092069864273,1.0
1000,readset,continuous,217,108.944,1,published_after_gate_recheck,16.97806315496564,4.3575759045779705,1.0
1000,predicate,discrete,218,109.281,1,published_after_gate_recheck,17.073561903089285,4.491797182708979,1.0
1000,readset,discrete,219,109.574,1,published_after_gate_recheck,23.206268437206745,9.061200078576803,1.0
1000,readset,continuous,220,110.326,1,published_after_gate_recheck,19.377714954316616,5.12243015691638,1.0
1000,global,discrete,221,110.857,1,published_after_gate_recheck,19.029191229492426,4.754079040139914,1.0
1000,readset,continuous,222,111.498,1,published_after_gate_recheck,19.776182249188423,5.00465976074338,1.0
1000,global,continuous,223,111.859,1,published_after_gate_recheck,17.86598889157176,4.570934921503067,1.0
1000,global,continuous,224,112.132,1,published_after_gate_recheck,18.44956399872899,5.027843173593283,1.0
1000,readset,discrete,225,112.534,1,published_after_gate_recheck,17.678656615316868,4.243561066687107,1.0
1000,predicate,discrete,226,113.48,1,published_after_gate_recheck,17.55992416292429,4.969833884388208,1.0
1000,global,discrete,227,113.779,1,published_after_gate_recheck,18.322865944355726,4.651065915822983,1.0
1000,global,discrete,228,114.196,1,published_after_gate_recheck,17.993798945099115,4.31602681055665,1.0
1000,readset,continuous,229,114.527,1,published_after_gate_recheck,16.856935806572437,4.317710641771555,1.0
1000,global,discrete,230,115.301,1,published_after_gate_recheck,19.560297019779682,4.9526020884513855,1.0
1000,global,continuous,231,115.512,1,published_after_gate_recheck,19.939089193940163,5.255479831248522,1.0
1000,predicate,continuous,232,116.486,1,published_after_gate_recheck,18.437931779772043,4.8340787179768085,1.0
1000,readset,discrete,233,116.909,1,published_after_gate_recheck,18.266569823026657,4.437956027686596,1.0
1000,readset,continuous,234,117.345,1,published_after_gate_recheck,18.953909631818533,5.132599733769894,1.0
1000,global,continuous,235,117.798,1,published_after_gate_recheck,17.202403862029314,4.599228035658598,1.0
1000,readset,continuous,236,118.393,1,published_after_gate_recheck,17.648159991949797,4.973169881850481,1.0
1000,global,discrete,237,118.77,1,published_after_gate_recheck,18.14601430669427,4.710447043180466,1.0
1000,predicate,discrete,238,119.497,1,published_after_gate_recheck,16.41112007200718,4.363446030765772,1.0
1000,predicate,continuous,239,119.77,1,published_after_gate_recheck,19.791271071881056,4.821897018700838,1.0
1000,predicate,continuous,240,120.336,1,published_after_gate_recheck,17.28762360289693,4.232089966535568,1.0
1000,predicate,discrete,241,120.697,1,published_after_gate_recheck,18.8548038713634,4.914460238069296,1.0
1000,readset,discrete,242,121.357,1,published_after_gate_recheck,18.780944868922234,4.991193767637014,1.0
1000,predicate,continuous,243,121.75,1,published_after_gate_recheck,18.490600865334272,4.858735017478466,1.0
1000,readset,discrete,244,122.158,1,published_after_gate_recheck,17.606262117624283,4.885565955191851,1.0
1000,predicate,continuous,245,122.986,1,published_after_gate_recheck,18.230232875794172,4.622302018105984,1.0
1000,global,continuous,246,123.337,1,published_after_gate_recheck,22.11548062041402,5.62402093783021,1.0
1000,global,continuous,247,123.752,1,published_after_gate_recheck,18.030097242444754,4.4161248952150345,1.0
1000,global,discrete,248,124.22,1,published_after_gate_recheck,19.436624832451344,4.783144220709801,1.0
1000,predicate,discrete,249,124.549,1,published_after_gate_recheck,17.203256022185087,4.309745039790869,1.0
1000,predicate,discrete,250,125.201,1,published_after_gate_recheck,18.35621800273657,4.601692780852318,1.0
1000,global,discrete,251,125.945,1,published_after_gate_recheck,19.88392509520054,5.088747013360262,1.0
1000,predicate,discrete,252,126.347,1,published_after_gate_recheck,16.69080415740609,4.499470815062523,1.0
1000,global,discrete,253,126.895,1,published_after_gate_recheck,17.06853322684765,4.516704007983208,1.0
1000,global,discrete,254,127.291,1,published_after_gate_recheck,17.24789896979928,4.725886974483728,1.0
1000,readset,discrete,255,127.934,1,published_after_gate_recheck,25.78557701781392,9.56336222589016,1.0
1000,readset,discrete,256,128.093,1,published_after_gate_recheck,17.003681045025587,4.385286942124367,1.0
1000,global,continuous,257,128.698,1,published_after_gate_recheck,19.168954342603683,4.914810881018639,1.0
1000,global,continuous,258,129.368,1,published_after_gate_recheck,18.703781068325043,4.455299116671085,1.0
1000,predicate,continuous,259,129.57,1,published_after_gate_recheck,17.54519622772932,4.618154373019934,1.0
1000,readset,continuous,260,130.291,1,published_after_gate_recheck,19.753891043365,5.295204930007458,1.0
1000,predicate,discrete,261,130.863,1,published_after_gate_recheck,18.184547312557697,4.549435339868069,1.0
1000,global,discrete,262,131.144,1,published_after_gate_recheck,19.433649722486734,6.2449174001812935,1.0
1000,predicate,continuous,263,131.833,1,published_after_gate_recheck,18.461836967617273,4.955907817929983,1.0
1000,predicate,discrete,264,132.145,1,published_after_gate_recheck,17.15280069038272,4.261484835296869,1.0
1000,predicate,continuous,265,132.935,1,published_after_gate_recheck,18.731942865997553,4.9604871310293674,1.0
1000,readset,discrete,266,133.497,1,published_after_gate_recheck,17.546920105814934,4.2860922403633595,1.0
1000,readset,discrete,267,133.821,1,published_after_gate_recheck,18.039715010672808,4.787371028214693,1.0
1000,readset,discrete,268,134.216,1,published_after_gate_recheck,18.464631866663694,4.942633211612701,1.0
1000,readset,continuous,269,134.67,1,published_after_gate_recheck,17.881476785987616,4.8140110448002815,1.0
1000,readset,continuous,270,135.344,1,published_after_gate_recheck,19.177119247615337,4.994419869035482,1.0
1000,predicate,continuous,271,135.923,1,published_after_gate_recheck,18.904937896877527,4.976586904376745,1.0
1000,readset,continuous,272,136.121,1,published_after_gate_recheck,17.278727144002914,4.39945375546813,1.0
1000,readset,continuous,273,136.558,1,published_after_gate_recheck,17.998366616666317,4.929868970066309,1.0
1000,global,discrete,274,137.428,1,published_after_gate_recheck,17.312501091510057,4.35127317905426,1.0
1000,readset,discrete,275,137.744,1,published_after_gate_recheck,16.42556581646204,3.986089024692774,1.0
1000,readset,discrete,276,138.17,1,published_after_gate_recheck,20.901634357869625,6.190914660692215,1.0
1000,predicate,continuous,277,138.96,1,published_after_gate_recheck,19.312853924930096,4.802440293133259,1.0
1000,readset,discrete,278,139.288,1,published_after_gate_recheck,16.781384125351906,4.0886299684643745,1.0
1000,readset,continuous,279,139.863,1,published_after_gate_recheck,17.433056142181158,5.039926152676344,1.0
1000,predicate,discrete,280,140.184,1,published_after_gate_recheck,19.801609683781862,5.3704348392784595,1.0
