scenario,run,baseline,seed,outcome,reason,paused_committed_before_submit,gateway_released,stale_executed,correct_revoke,ros_published,ros_observed,validation_latency_ms,e2e_latency_ms,intent_age_at_submit_ms,pause_ms,freshness_ms,exported_at
e1b,57,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.019968021661043167,3.1944303773343563,219.553,200,1000,2026-09-24T22:14:52.429384+00:00
e1b,58,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.03676861524581909,3.7212278693914413,231.916,200,1000,2026-09-24T22:14:52.722006+00:00
e1b,59,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.024234876036643982,3.170405048877001,218.735,200,1000,2026-09-24T22:14:53.004853+00:00
e1b,60,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02793222665786743,3.4227482974529266,228.199,200,1000,2026-09-24T22:14:53.294064+00:00
e1b,61,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02489611506462097,3.076448105275631,222.605,200,1000,2026-09-24T22:14:53.579615+00:00
e1b,62,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.024416018277406693,5.326587241142988,221.266,200,1000,2026-09-24T22:14:53.862411+00:00
e1b,63,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.014357268810272217,3.1230561435222626,223.159,200,1000,2026-09-24T22:14:54.147241+00:00
e1b,64,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.03122817724943161,3.7350039929151535,223.524,200,1000,2026-09-24T22:14:54.433276+00:00
e1b,65,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.00950787216424942,3.4562707878649235,220.595,200,1000,2026-09-24T22:14:54.714941+00:00
e1b,66,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.052298884838819504,4.159910138696432,225.34,200,1000,2026-09-24T22:14:55.002293+00:00
e1b,67,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.030316878110170364,3.4786928445100784,221.46,200,1000,2026-09-24T22:14:55.284963+00:00
e1b,68,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.033171847462654114,3.3656908199191093,220.186,200,1000,2026-09-24T22:14:55.567540+00:00
e1b,69,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.022952910512685776,3.702272195369005,222.295,200,1000,2026-09-24T22:14:55.851344+00:00
e1b,70,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02691103145480156,3.1194593757390976,221.298,200,1000,2026-09-24T22:14:56.138784+00:00
e1b,71,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.020528212189674377,2.842680085450411,221.368,200,1000,2026-09-24T22:14:56.421533+00:00
e1b,72,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.023894943296909332,3.3980319276452065,221.756,200,1000,2026-09-24T22:14:56.704590+00:00
e1b,73,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.026769936084747314,3.5743527114391327,222.28,200,1000,2026-09-24T22:14:56.990058+00:00
e1b,74,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.03462517634034157,3.800596110522747,221.294,200,1000,2026-09-24T22:14:57.274303+00:00
e1b,75,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.020437873899936676,2.8152791783213615,219.281,200,1000,2026-09-24T22:14:57.555110+00:00
e1b,76,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.022973399609327316,3.2959203235805035,220.839,200,1000,2026-09-24T22:14:57.837481+00:00
e1b,77,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.020869076251983643,3.271364141255617,218.945,200,1000,2026-09-24T22:14:58.118034+00:00
e1b,78,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.029906630516052246,3.125160001218319,219.108,200,1000,2026-09-24T22:14:58.398639+00:00
e1b,79,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02853386104106903,3.5958229564130306,222.266,200,1000,2026-09-24T22:14:58.681531+00:00
e1b,80,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.018185004591941833,2.9774229042232037,219.195,200,1000,2026-09-24T22:14:58.963518+00:00
e1b,81,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.023724976927042007,3.1749741174280643,219.475,200,1000,2026-09-24T22:14:59.245277+00:00
e1b,82,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02142973244190216,3.03092272952199,220.426,200,1000,2026-09-24T22:14:59.527586+00:00
e1b,83,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.03779120743274689,4.191349726170301,221.994,200,1000,2026-09-24T22:14:59.811416+00:00
e1b,84,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.07861712947487831,3.8578039966523647,224.596,200,1000,2026-09-24T22:15:00.097609+00:00
e1b,85,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.019766855984926224,2.838341984897852,219.781,200,1000,2026-09-24T22:15:00.380223+00:00
e1b,86,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02481602132320404,2.7527320198714733,220.641,200,1000,2026-09-24T22:15:00.661676+00:00
e1b,87,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.028522685170173645,3.0527147464454174,219.672,200,1000,2026-09-24T22:15:00.943496+00:00
e1b,88,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.026860740035772324,2.733847126364708,218.802,200,1000,2026-09-24T22:15:01.223492+00:00
e1b,89,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.024585984647274017,3.408270888030529,221.08,200,1000,2026-09-24T22:15:01.507234+00:00
e1b,90,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02689007669687271,3.089382778853178,220.176,200,1000,2026-09-24T22:15:01.790680+00:00
e1b,91,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.030477065593004227,3.547883126884699,221.805,200,1000,2026-09-24T22:15:02.074582+00:00
e1b,92,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.022231601178646088,3.1766360625624657,220.446,200,1000,2026-09-24T22:15:02.357830+00:00
e1b,93,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.028132926672697067,3.4086722880601883,221.989,200,1000,2026-09-24T22:15:02.642117+00:00
e1b,94,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.03171013668179512,3.7784050218760967,221.303,200,1000,2026-09-24T22:15:02.925994+00:00
e1b,95,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.024055130779743195,2.6893718168139458,219.525,200,1000,2026-09-24T22:15:03.207485+00:00
e1b,96,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02550799399614334,2.568987198174,220.696,200,1000,2026-09-24T22:15:03.488683+00:00
e1b,97,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.018304213881492615,2.695593982934952,221.484,200,1000,2026-09-24T22:15:03.771317+00:00
e1b,98,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.01515774056315422,2.9172999784350395,220.048,200,1000,2026-09-24T22:15:04.052910+00:00
e1b,99,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.03010593354701996,3.763337153941393,220.512,200,1000,2026-09-24T22:15:04.334578+00:00
e1b,0,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.819395951926708,8.106851018965244,225.778,200,1000,2026-09-24T22:15:04.623927+00:00
e1b,1,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.168035928159952,7.312501780688763,224.88,200,1000,2026-09-24T22:15:04.911947+00:00
e1b,2,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.3528419919312,7.590453140437603,224.348,200,1000,2026-09-24T22:15:05.198649+00:00
e1b,3,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.183163866400719,7.171717006713152,224.255,200,1000,2026-09-24T22:15:05.483828+00:00
e1b,4,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.513874184340239,7.249302696436644,222.599,200,1000,2026-09-24T22:15:05.767635+00:00
e1b,5,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.602840170264244,8.081924170255661,226.222,200,1000,2026-09-24T22:15:06.054977+00:00
e1b,6,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.314270336180925,7.203217130154371,223.547,200,1000,2026-09-24T22:15:06.339995+00:00
e1b,7,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.156132694333792,6.74259290099144,222.884,200,1000,2026-09-24T22:15:06.623395+00:00
e1b,8,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.414909053593874,7.359249982982874,225.153,200,1000,2026-09-24T22:15:06.909828+00:00
e1b,9,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.9590043015778065,6.964789237827063,223.273,200,1000,2026-09-24T22:15:07.193364+00:00
e1b,10,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.424346145242453,7.61881610378623,223.483,200,1000,2026-09-24T22:15:07.477700+00:00
e1b,11,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.53364010900259,7.282054983079433,223.323,200,1000,2026-09-24T22:15:07.761582+00:00
e1b,12,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.9769867435097694,7.647369056940079,224.513,200,1000,2026-09-24T22:15:08.046915+00:00
e1b,13,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.231144208461046,6.983794737607241,223.093,200,1000,2026-09-24T22:15:08.330689+00:00
e1b,14,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,7.996202912181616,11.396038811653852,228.733,200,1000,2026-09-24T22:15:08.620163+00:00
e1b,15,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.493987187743187,8.013466373085976,228.559,200,1000,2026-09-24T22:15:08.913632+00:00
e1b,16,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,6.222427822649479,10.114064905792475,227.904,200,1000,2026-09-24T22:15:09.205197+00:00
e1b,17,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.469205789268017,9.10733686760068,225.601,200,1000,2026-09-24T22:15:09.493953+00:00
e1b,18,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.6324157156050205,8.320590946823359,225.114,200,1000,2026-09-24T22:15:09.781857+00:00
e1b,19,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.694457933306694,6.379391998052597,221.499,200,1000,2026-09-24T22:15:10.065978+00:00
e1b,20,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.339366685599089,7.598937954753637,225.318,200,1000,2026-09-24T22:15:10.354157+00:00
e1b,21,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.733376204967499,7.817639037966728,224.525,200,1000,2026-09-24T22:15:10.641639+00:00
e1b,22,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.041067324578762,7.171638309955597,225.96,200,1000,2026-09-24T22:15:10.929439+00:00
e1b,23,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.658976104110479,7.509991992264986,224.224,200,1000,2026-09-24T22:15:11.216373+00:00
e1b,24,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.9679110050201416,6.972844712436199,223.974,200,1000,2026-09-24T22:15:11.502730+00:00
e1b,25,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.793763928115368,6.678413134068251,222.951,200,1000,2026-09-24T22:15:11.786558+00:00
e1b,26,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.383294075727463,8.721863850951195,225.371,200,1000,2026-09-24T22:15:12.073374+00:00
e1b,27,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,8.957937359809875,13.23240203782916,231.101,200,1000,2026-09-24T22:15:12.365587+00:00
e1b,28,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.559580236673355,7.819011807441711,227.695,200,1000,2026-09-24T22:15:12.655153+00:00
e1b,29,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.983363673090935,8.484689984470606,226.506,200,1000,2026-09-24T22:15:12.943306+00:00
e1b,30,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.637395963072777,8.585188072174788,228.143,200,1000,2026-09-24T22:15:13.233861+00:00
e1b,31,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.958398174494505,8.35754070430994,226.755,200,1000,2026-09-24T22:15:13.524781+00:00
e1b,32,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.529634024947882,7.322019897401333,225.126,200,1000,2026-09-24T22:15:13.813890+00:00
e1b,33,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.750037100166082,7.703444920480251,223.811,200,1000,2026-09-24T22:15:14.099569+00:00
e1b,34,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.24540089443326,7.421527057886124,224.967,200,1000,2026-09-24T22:15:14.386936+00:00
e1b,35,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.904136061668396,8.335358928889036,224.874,200,1000,2026-09-24T22:15:14.674998+00:00
e1b,36,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.2910766787827015,7.5354501605033875,225.086,200,1000,2026-09-24T22:15:14.962424+00:00
e1b,37,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.139822907745838,7.190483156591654,223.782,200,1000,2026-09-24T22:15:15.253225+00:00
e1b,38,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.716693889349699,7.944928016513586,224.507,200,1000,2026-09-24T22:15:15.542491+00:00
e1b,39,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.934261552989483,8.168516680598259,225.298,200,1000,2026-09-24T22:15:15.829621+00:00
e1b,40,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.319650121033192,7.4386680498719215,224.841,200,1000,2026-09-24T22:15:16.115466+00:00
e1b,41,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.465522710233927,7.701580878347158,225.503,200,1000,2026-09-24T22:15:16.402904+00:00
e1b,42,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.739867057651281,7.777043152600527,225.023,200,1000,2026-09-24T22:15:16.689891+00:00
e1b,43,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.692628979682922,8.13209917396307,225.769,200,1000,2026-09-24T22:15:16.979458+00:00
e1b,44,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.563947673887014,7.709937170147896,225.058,200,1000,2026-09-24T22:15:17.267351+00:00
e1b,45,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.0124342776834965,6.716724019497633,223.796,200,1000,2026-09-24T22:15:17.553475+00:00
e1b,46,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.804058000445366,8.280446752905846,225.113,200,1000,2026-09-24T22:15:17.839468+00:00
e1b,47,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.870583303272724,8.401163388043642,227.924,200,1000,2026-09-24T22:15:18.129637+00:00
e1b,48,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.5949360355734825,7.71482614800334,224.795,200,1000,2026-09-24T22:15:18.416391+00:00
e1b,49,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.407073836773634,7.5201611034572124,224.416,200,1000,2026-09-24T22:15:18.703090+00:00
e1b,50,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.147907719016075,7.677947171032429,224.993,200,1000,2026-09-24T22:15:18.990334+00:00
e1b,51,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.356018267571926,7.7125309035182,229.882,200,1000,2026-09-24T22:15:19.281863+00:00
e1b,52,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.264635965228081,7.153673097491264,224.224,200,1000,2026-09-24T22:15:19.568770+00:00
e1b,53,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.099557176232338,7.351985666900873,223.445,200,1000,2026-09-24T22:15:19.854191+00:00
e1b,54,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.178215283900499,7.450741250067949,224.025,200,1000,2026-09-24T22:15:20.138908+00:00
e1b,55,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.333601031452417,8.694672957062721,225.995,200,1000,2026-09-24T22:15:20.427291+00:00
e1b,56,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.00112196803093,7.0036728866398335,225.912,200,1000,2026-09-24T22:15:20.714552+00:00
e1b,57,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.041474010795355,8.69582500308752,225.195,200,1000,2026-09-24T22:15:21.002043+00:00
e1b,58,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.869990982115269,8.34509776905179,230.806,200,1000,2026-09-24T22:15:21.293722+00:00
e1b,59,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.248736891895533,7.495155092328787,224.147,200,1000,2026-09-24T22:15:21.580259+00:00
e1b,60,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.32589091360569,7.363156881183386,224.668,200,1000,2026-09-24T22:15:21.866012+00:00
e1b,61,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.355497192591429,7.756554055958986,224.232,200,1000,2026-09-24T22:15:22.152351+00:00
e1b,62,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,6.0212500393390656,10.24857722222805,228.297,200,1000,2026-09-24T22:15:22.440942+00:00
e1b,63,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.642485175281763,9.170565754175186,225.672,200,1000,2026-09-24T22:15:22.729329+00:00
e1b,64,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.5031229965388775,7.538925856351852,224.944,200,1000,2026-09-24T22:15:23.015232+00:00
e1b,65,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.983855877071619,8.294973988085985,225.843,200,1000,2026-09-24T22:15:23.304169+00:00
e1b,66,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.693201277405024,7.983619812875986,225.054,200,1000,2026-09-24T22:15:23.591358+00:00
e1b,67,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.743013996630907,7.6863327994942665,223.164,200,1000,2026-09-24T22:15:23.876286+00:00
e1b,68,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.104440730065107,8.423184044659138,226.884,200,1000,2026-09-24T22:15:24.164941+00:00
e1b,69,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.267973359674215,7.882650941610336,224.648,200,1000,2026-09-24T22:15:24.455511+00:00
e1b,70,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.600124899297953,7.686092052608728,223.757,200,1000,2026-09-24T22:15:24.740527+00:00
e1b,71,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.37390198931098,7.258220110088587,224.786,200,1000,2026-09-24T22:15:25.026729+00:00
e1b,72,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.273552913218737,7.034010253846645,222.982,200,1000,2026-09-24T22:15:25.311462+00:00
e1b,73,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.815208725631237,8.884809911251068,226.826,200,1000,2026-09-24T22:15:25.600184+00:00
e1b,74,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.526989068835974,7.660284172743559,225.14,200,1000,2026-09-24T22:15:25.888520+00:00
e1b,75,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.052537959069014,7.162861060351133,223.187,200,1000,2026-09-24T22:15:26.173907+00:00
e1b,76,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.4030360877513885,7.4173579923808575,225.447,200,1000,2026-09-24T22:15:26.461160+00:00
e1b,77,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.317827057093382,7.534868083894253,223.894,200,1000,2026-09-24T22:15:26.745944+00:00
e1b,78,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.572393838316202,7.862112019211054,224.27,200,1000,2026-09-24T22:15:27.032807+00:00
e1b,79,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.187291953712702,7.3440708220005035,223.721,200,1000,2026-09-24T22:15:27.318039+00:00
e1b,80,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.3342579156160355,7.809293922036886,232.484,200,1000,2026-09-24T22:15:27.612274+00:00
e1b,81,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.351072642952204,9.248352143913507,226.916,200,1000,2026-09-24T22:15:27.901959+00:00
e1b,82,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.875782877206802,8.866736199706793,226.711,200,1000,2026-09-24T22:15:28.190879+00:00
e1b,83,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.729102201759815,6.943830754607916,224.801,200,1000,2026-09-24T22:15:28.477547+00:00
e1b,84,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.9852531626820564,6.788099184632301,223.532,200,1000,2026-09-24T22:15:28.761530+00:00
e1b,85,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.270527046173811,7.165515795350075,223.755,200,1000,2026-09-24T22:15:29.046740+00:00
e1b,86,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.520530976355076,8.54801805689931,228.084,200,1000,2026-09-24T22:15:29.337526+00:00
e1b,87,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.574927967041731,8.79354914650321,227.913,200,1000,2026-09-24T22:15:29.630839+00:00
e1b,88,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,6.369193084537983,10.281849652528763,232.902,200,1000,2026-09-24T22:15:29.925039+00:00
e1b,89,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.66867396607995,8.17348575219512,229.551,200,1000,2026-09-24T22:15:30.218369+00:00
e1b,90,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,7.158963941037655,10.638849344104528,227.751,200,1000,2026-09-24T22:15:30.511256+00:00
e1b,91,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.881312604993582,7.936873007565737,223.477,200,1000,2026-09-24T22:15:30.796184+00:00
e1b,92,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.883126821368933,7.7569750137627125,225.968,200,1000,2026-09-24T22:15:31.088174+00:00
e1b,93,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.455114249140024,7.154685910791159,223.162,200,1000,2026-09-24T22:15:31.371939+00:00
e1b,94,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.635731689631939,7.765081245452166,225.696,200,1000,2026-09-24T22:15:31.659218+00:00
e1b,95,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.244007635861635,7.828840054571629,226.171,200,1000,2026-09-24T22:15:31.947890+00:00
e1b,96,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.1908277198672295,7.209647912532091,225.535,200,1000,2026-09-24T22:15:32.240931+00:00
e1b,97,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.5346831902861595,7.686102297157049,224.92,200,1000,2026-09-24T22:15:32.527465+00:00
e1b,98,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.4725569896399975,8.043763227760792,225.594,200,1000,2026-09-24T22:15:32.817312+00:00
e1b,99,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.9878077805042267,7.064206060022116,223.924,200,1000,2026-09-24T22:15:33.102333+00:00
e1b,0,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.09393598884344101,9.73825016990304,226.716,200,1000,2026-09-24T22:15:33.390496+00:00
e1b,1,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04749884828925133,7.3899170383811,224.887,200,1000,2026-09-24T22:15:33.678064+00:00
e1b,2,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.031509436666965485,9.02992207556963,226.463,200,1000,2026-09-24T22:15:33.966107+00:00
e1b,3,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03000674769282341,8.029606193304062,226.747,200,1000,2026-09-24T22:15:34.254349+00:00
e1b,4,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04239985719323158,12.540434952825308,232.997,200,1000,2026-09-24T22:15:34.549574+00:00
e1b,5,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.033552758395671844,8.198241703212261,224.453,200,1000,2026-09-24T22:15:34.841229+00:00
e1b,6,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.027912668883800507,8.049883879721165,225.828,200,1000,2026-09-24T22:15:35.129319+00:00
e1b,7,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.026450026780366898,7.553093135356903,224.116,200,1000,2026-09-24T22:15:35.415103+00:00
e1b,8,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.031289178878068924,7.432667072862387,224.293,200,1000,2026-09-24T22:15:35.701492+00:00
e1b,9,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03721006214618683,8.098195306956768,225.286,200,1000,2026-09-24T22:15:35.989668+00:00
e1b,10,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.030837953090667725,8.654818870127201,227.39,200,1000,2026-09-24T22:15:36.280895+00:00
e1b,11,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.02792198210954666,8.076434023678303,224.641,200,1000,2026-09-24T22:15:36.570611+00:00
e1b,12,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03721984103322029,7.464576978236437,224.351,200,1000,2026-09-24T22:15:36.856508+00:00
e1b,13,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.026800204068422318,8.491612039506435,226.721,200,1000,2026-09-24T22:15:37.145101+00:00
