run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
237,xair_atomic,1,55.0,50.0,concurrent,1,0,0,0,1,2457,2456,after_check,0,EXECUTE,atomic_actuation_committed,57.40919802337885,57.42085026577115,0.01165224239230156,4.63517103344202,59.874010272324085,67.77292117476463,54.872161243110895,62.04436905682087,62.05602129921317
238,xair_atomic,0,,50.0,control,1,0,0,0,0,,2458,control,0,EXECUTE,atomic_actuation_committed,59.91518683731556,59.92154870182276,0.006361864507198334,4.511229228228331,,,54.58660516887903,64.42641606554389,64.43277793005109
239,xair_atomic,1,55.0,50.0,concurrent,1,0,0,0,1,2460,2459,after_check,0,EXECUTE,atomic_actuation_committed,57.625623885542154,57.63104371726513,0.005419831722974777,4.7485241666436195,59.90966688841581,68.1775901466608,54.90500200539827,62.374148052185774,62.37956788390875
240,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2462,2461,after_check,0,EXECUTE,atomic_actuation_committed,57.85725824534893,57.88211524486542,0.02485699951648712,4.696175921708345,64.88231103867292,73.23420094326138,54.881669115275145,62.553434167057276,62.57829116657376
241,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2464,2463,after_check,0,EXECUTE,atomic_actuation_committed,57.88888782262802,57.90900578722358,0.02011796459555626,4.676077980548143,64.8791748099029,73.70622688904405,54.874185007065535,62.564965803176165,62.58508376777172
242,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2466,2465,after_check,0,EXECUTE,atomic_actuation_committed,57.28560592979193,57.29681719094515,0.01121126115322113,4.810099955648184,64.98815026134253,72.63427693396807,54.9973058514297,62.09570588544011,62.10691714659333
243,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2468,2467,after_check,0,EXECUTE,atomic_actuation_committed,57.408255990594625,57.41828493773937,0.01002894714474678,5.053977016359568,65.21194893866777,72.45640316978097,55.217538960278034,62.46223300695419,62.47226195409894
244,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2470,2469,after_check,0,EXECUTE,atomic_actuation_committed,56.30237329751253,56.309286039322615,0.006912741810083389,4.500067792832851,64.73876163363457,72.93002074584365,54.74473163485527,60.80244109034538,60.809353832155466
245,xair_atomic,0,,50.0,control,1,0,0,0,0,,2471,control,0,EXECUTE,atomic_actuation_committed,56.28554103896022,56.291412096470594,0.0058710575103759766,4.731050692498684,,,54.76455902680755,61.0165917314589,61.02246278896928
246,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2473,2472,after_check,0,EXECUTE,atomic_actuation_committed,57.0859219878912,57.0941767655313,0.008254777640104294,3.9846221916377544,64.15249314159155,71.97028212249279,54.15382422506809,61.07054417952895,61.078798957169056
247,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2475,2474,after_check,0,EXECUTE,atomic_actuation_committed,57.84273101016879,57.85420211032033,0.011471100151538849,4.795281682163477,65.30665699392557,72.2329136915505,55.315992794930935,62.63801269233227,62.64948379248381
248,xair_atomic,0,,50.0,control,1,0,0,0,0,,2476,control,0,EXECUTE,atomic_actuation_committed,57.965492364019156,57.98262404277921,0.017131678760051727,4.830928053706884,,,54.92542125284672,62.79642041772604,62.81355209648609
249,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2478,2477,after_check,0,EXECUTE,atomic_actuation_committed,56.76860688254237,56.77831498906016,0.009708106517791748,4.861446097493172,65.0932970456779,73.15857009962201,55.10633019730449,61.63005298003554,61.639761086553335
250,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2480,2479,after_check,0,EXECUTE,atomic_actuation_committed,56.7798581905663,56.791829876601696,0.011971686035394669,5.036213900893927,65.26692304760218,72.14771490544081,55.268453899770975,61.81607209146023,61.82804377749562
251,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2482,2481,after_check,0,EXECUTE,atomic_actuation_committed,58.449518866837025,58.465688955038786,0.016170088201761246,5.350042134523392,65.5988953076303,74.13662411272526,55.64152402803302,63.799561001360416,63.81573108956218
252,xair_atomic,0,,50.0,control,1,0,0,0,0,,2483,control,0,EXECUTE,atomic_actuation_committed,58.488912880420685,58.50372975692153,0.014816876500844955,6.122851278632879,,,56.23202119022608,64.61176415905356,64.62658103555441
253,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2485,2484,after_check,0,EXECUTE,atomic_actuation_committed,57.49721312895417,57.5038050301373,0.006591901183128357,4.705302882939577,64.92967018857598,72.4351229146123,54.941331036388874,62.20251601189375,62.20910791307688
254,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2487,2486,after_check,0,EXECUTE,atomic_actuation_committed,56.65353126823902,56.661336217075586,0.007804948836565018,4.8331329599022865,65.03089983016253,73.40434100478888,55.047831032425165,61.48666422814131,61.49446917697787
255,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2489,2488,after_check,0,EXECUTE,atomic_actuation_committed,57.95043334364891,57.95885901898146,0.008425675332546234,4.613250028342009,64.89248014986515,73.86318128556013,54.90932008251548,62.56368337199092,62.572109047323465
256,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2491,2490,after_check,0,EXECUTE,atomic_actuation_committed,57.36681818962097,57.372848968952894,0.006030779331922531,4.924354143440723,65.33073214814067,73.4280152246356,55.366246961057186,62.291172333061695,62.29720311239362
257,xair_atomic,0,,50.0,control,1,0,0,0,0,,2492,control,0,EXECUTE,atomic_actuation_committed,56.936300825327635,56.9494660012424,0.013165175914764404,4.610785748809576,,,54.6445338986814,61.54708657413721,61.560251750051975
258,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2494,2493,after_check,0,EXECUTE,atomic_actuation_committed,57.12285125628114,57.131458073854446,0.008606817573308945,5.027626641094685,65.2302629314363,73.9529188722372,55.232515558600426,62.15047789737582,62.15908471494913
259,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2496,2495,after_check,0,EXECUTE,atomic_actuation_committed,57.2437378577888,57.25047970190644,0.006741844117641449,4.6024201437830925,64.78500925004482,72.76069419458508,54.80918288230896,61.846158001571894,61.852899845689535
260,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2498,2497,after_check,0,EXECUTE,atomic_actuation_committed,56.68849591165781,56.70564854517579,0.017152633517980576,4.602400120347738,64.82653599232435,73.30118678510189,54.84126275405288,61.29089603200555,61.30804866552353
261,xair_atomic,0,,50.0,control,1,0,0,0,0,,2499,control,0,EXECUTE,atomic_actuation_committed,57.19459615647793,57.20894318073988,0.014347024261951447,4.842649679630995,,,54.91998000070453,62.03724583610892,62.051592860370874
262,xair_atomic,0,,50.0,control,1,0,0,0,0,,2500,control,0,EXECUTE,atomic_actuation_committed,57.73756327107549,57.751449290663004,0.013886019587516785,4.77950181812048,,,54.8561098985374,62.51706508919597,62.53095110878348
263,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2502,2501,after_check,0,EXECUTE,atomic_actuation_committed,57.10478778928518,57.118223048746586,0.013435259461402893,4.697177093476057,65.00844703987241,73.08489084243774,55.03535596653819,61.80196488276124,61.81540014222264
264,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2504,2503,after_check,0,EXECUTE,atomic_actuation_committed,60.16591703519225,60.180664993822575,0.01474795863032341,4.856776911765337,65.05739921703935,74.71456797793508,55.0556848756969,65.02269394695759,65.03744190558791
265,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2506,2505,after_check,0,EXECUTE,atomic_actuation_committed,57.25196376442909,57.266500778496265,0.014537014067173004,8.348925039172173,68.53430904448032,76.1005668900907,58.555707801133394,65.60088880360126,65.61542581766844
266,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2508,2507,after_check,0,EXECUTE,atomic_actuation_committed,57.520316913723946,57.53138801082969,0.0110710971057415,5.4620918817818165,65.70895109325647,73.8322427496314,55.713619105517864,62.98240879550576,62.993479892611504
267,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2510,2509,after_check,0,EXECUTE,atomic_actuation_committed,57.40697402507067,57.41805536672473,0.011081341654062271,4.355616867542267,64.54845517873764,72.70423788577318,54.55882288515568,61.762590892612934,61.773672234266996
268,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2512,2511,after_check,0,EXECUTE,atomic_actuation_committed,56.995442137122154,57.008536998182535,0.013094861060380936,4.6620420180261135,64.823801163584,73.20959493517876,54.82973111793399,61.65748415514827,61.67057901620865
269,xair_atomic,0,,50.0,control,1,0,0,0,0,,2513,control,0,EXECUTE,atomic_actuation_committed,56.66627502068877,56.67513236403465,0.008857343345880508,4.798998590558767,,,54.874525871127844,61.46527361124754,61.47413095459342
270,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2515,2514,after_check,0,EXECUTE,atomic_actuation_committed,60.27635373175144,60.28609210625291,0.009738374501466751,4.33190306648612,64.98877005651593,72.56422517821193,54.50211698189378,64.60825679823756,64.61799517273903
271,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2517,2516,after_check,0,EXECUTE,atomic_actuation_committed,62.16707965359092,62.181736808270216,0.014657154679298401,5.012199282646179,67.28523690253496,74.89229133352637,58.246789034456015,67.1792789362371,67.1939360909164
272,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2519,2518,after_check,0,EXECUTE,atomic_actuation_committed,56.83435965329409,56.840511970221996,0.006152316927909851,5.008852109313011,65.26358611881733,73.98653216660023,55.273232981562614,61.8432117626071,61.84936407953501
273,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2521,2520,after_check,0,EXECUTE,atomic_actuation_committed,56.95556756108999,56.9629417732358,0.007374212145805359,8.49277526140213,68.68116511031985,76.8699492327869,58.70075011625886,65.44834282249212,65.45571703463793
274,xair_atomic,0,,50.0,control,1,0,0,0,0,,2522,control,0,EXECUTE,atomic_actuation_committed,57.07458080723882,57.080192025750875,0.005611218512058258,4.786455072462559,,,54.855159018188715,61.861035879701376,61.866647098213434
275,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2524,2523,after_check,0,EXECUTE,atomic_actuation_committed,56.676384061574936,56.68247630819678,0.006092246621847153,4.733324982225895,64.96966537088156,72.98812037333846,54.98361028730869,61.40970904380083,61.41580129042268
276,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2526,2525,after_check,0,EXECUTE,atomic_actuation_committed,56.67917896062136,56.684019044041634,0.004840083420276642,4.874379839748144,65.05103781819344,72.61236617341638,55.064712185412645,61.5535588003695,61.55839888378978
277,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,2528,2527,after_check,0,EXECUTE,atomic_actuation_committed,57.05264862626791,57.058559730648994,0.005911104381084442,4.902323242276907,65.13170897960663,72.93397886678576,55.144060868769884,61.95497186854482,61.9608829729259
278,xair_atomic,0,,50.0,control,1,0,0,0,0,,2529,control,0,EXECUTE,atomic_actuation_committed,56.88883224502206,56.9023871794343,0.013554934412240982,4.631774965673685,,,54.70750201493502,61.520607210695744,61.534162145107985
279,xair_atomic,0,,50.0,control,1,0,0,0,0,,2530,control,0,EXECUTE,atomic_actuation_committed,58.31216089427471,58.31745080649853,0.005289912223815918,4.6279882080852985,,,54.696130100637674,62.94014910236001,62.945439014583826
280,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2532,2531,after_check,0,EXECUTE,atomic_actuation_committed,56.90285796299577,56.90826894715428,0.00541098415851593,5.075998138636351,105.38461711257696,113.50014433264732,55.38863921537995,61.97885610163212,61.984267085790634
281,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2534,2533,after_check,0,EXECUTE,atomic_actuation_committed,57.47327767312527,57.47947981581092,0.006202142685651779,4.6889022924005985,104.97586010023952,113.98358130827546,54.97594503685832,62.162179965525866,62.16838210821152
282,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2536,2535,after_check,0,EXECUTE,atomic_actuation_committed,59.086854103952646,59.09191397950053,0.005059875547885895,5.126131698489189,106.68301209807396,115.19149597734213,56.694728787988424,64.21298580244184,64.21804567798972
283,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2538,2537,after_check,0,EXECUTE,atomic_actuation_committed,57.98158096149564,57.99888400360942,0.017303042113780975,5.323302000761032,105.47039797529578,114.15129620581865,55.54452212527394,63.30488296225667,63.32218600437045
284,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2540,2539,after_check,0,EXECUTE,atomic_actuation_committed,57.438042014837265,57.44955409318209,0.01151207834482193,6.156563758850098,106.37581488117576,114.19585905969143,56.38706078752875,63.59460577368736,63.606117852032185
285,xair_atomic,0,,50.0,control,1,0,0,0,0,,2541,control,0,EXECUTE,atomic_actuation_committed,59.799009934067726,59.80698484927416,0.007974915206432343,5.439549218863249,,,55.510717909783125,65.23855915293097,65.24653406813741
286,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2543,2542,after_check,0,EXECUTE,atomic_actuation_committed,57.986220344901085,58.00209008157253,0.015869736671447754,6.728406995534897,108.89854608103633,121.15285405889153,57.52759100869298,64.71462734043598,64.73049707710743
287,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2545,2544,after_check,0,EXECUTE,atomic_actuation_committed,57.9319279640913,57.94529290869832,0.013364944607019424,5.46715222299099,106.49010026827455,114.60705986246467,56.50509288534522,63.39908018708229,63.41244513168931
288,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2547,2546,after_check,0,EXECUTE,atomic_actuation_committed,56.69059092178941,56.70090997591615,0.010319054126739502,4.2326669208705425,104.4287346303463,112.6122698187828,54.44146366789937,60.92325784265995,60.93357689678669
289,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2549,2548,after_check,0,EXECUTE,atomic_actuation_committed,57.13971285149455,57.15340794995427,0.013695098459720612,4.54712612554431,104.70551298931241,112.28129779919982,54.72295079380274,61.68683897703886,61.70053407549858
290,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2551,2550,after_check,0,EXECUTE,atomic_actuation_committed,57.03470576554537,57.04023689031601,0.005531124770641327,5.379026290029287,105.53215397521853,113.58614591881633,55.547547060996294,62.413732055574656,62.4192631803453
291,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2553,2552,after_check,0,EXECUTE,atomic_actuation_committed,57.004238944500685,57.00908787548542,0.004848930984735489,5.197616294026375,105.34299910068512,113.68025233969092,55.35853328183293,62.20185523852706,62.206704169511795
292,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2555,2554,after_check,0,EXECUTE,atomic_actuation_committed,57.25421663373709,57.262321934103966,0.00810530036687851,4.289924167096615,104.51893322169781,112.8806620836258,54.53909607604146,61.5441408008337,61.55224610120058
293,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2557,2556,after_check,0,EXECUTE,atomic_actuation_committed,56.964403949677944,56.97874119505286,0.014337245374917984,6.899847649037838,107.15222079306841,115.6708849593997,57.16511094942689,63.86425159871578,63.8785888440907
294,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2559,2558,after_check,0,EXECUTE,atomic_actuation_committed,57.47316777706146,57.48398881405592,0.010821036994457245,4.812953993678093,105.02522299066186,113.70779294520617,55.040696170181036,62.286121770739555,62.29694280773401
295,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2561,2560,after_check,0,EXECUTE,atomic_actuation_committed,57.43004800751805,57.439986150711775,0.009938143193721771,4.887755028903484,105.13905715197325,113.29642310738564,55.439896415919065,62.31780303642154,62.32774117961526
296,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2563,2562,after_check,0,EXECUTE,atomic_actuation_committed,56.88754003494978,56.894161738455296,0.006621703505516052,4.55809710547328,104.72522024065256,112.0598129928112,54.73713716492057,61.44563714042306,61.452258843928576
297,xair_atomic,0,,50.0,control,1,0,0,0,0,,2564,control,0,EXECUTE,atomic_actuation_committed,56.88656819984317,56.89349118620157,0.0069229863584041595,4.490870982408524,,,54.55972487106919,61.37743918225169,61.384362168610096
298,xair_atomic,0,,50.0,control,1,0,0,0,0,,2565,control,0,EXECUTE,atomic_actuation_committed,58.76901699230075,58.77610109746456,0.007084105163812637,4.922480788081884,,,54.99508185312152,63.69149778038263,63.698581885546446
299,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2567,2566,after_check,0,EXECUTE,atomic_actuation_committed,57.55045311525464,57.55674513056874,0.006292015314102173,4.746399819850922,104.90162065252662,112.82668076455593,54.9158426001668,62.29685293510556,62.303144950419664
300,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2569,2568,after_check,0,EXECUTE,atomic_actuation_committed,56.94273300468922,56.94950604811311,0.0067730434238910675,4.967815242707729,105.11518130078912,113.27502224594355,55.12624699622393,61.910548247396946,61.91732129082084
301,xair_atomic,0,,50.0,control,1,0,0,0,0,,2570,control,0,EXECUTE,atomic_actuation_committed,57.05365166068077,57.06804897636175,0.014397315680980682,5.1327841356396675,,,55.209022015333176,62.18643579632044,62.20083311200142
302,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2572,2571,after_check,0,EXECUTE,atomic_actuation_committed,56.95624789223075,56.968080811202526,0.011832918971776962,4.913022741675377,105.0698566250503,113.7711526826024,55.08614191785455,61.869270633906126,61.8811035528779
303,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2574,2573,after_check,0,EXECUTE,atomic_actuation_committed,57.22720688208938,57.23494105041027,0.007734168320894241,5.694297142326832,105.84868723526597,118.83811326697469,55.85544416680932,62.92150402441621,62.9292381927371
304,xair_atomic,0,,50.0,control,1,0,0,0,0,,2575,control,0,EXECUTE,atomic_actuation_committed,57.25732399150729,57.26493801921606,0.007614027708768845,5.59721514582634,,,55.66672142595053,62.85453913733363,62.8621531650424
305,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2577,2576,after_check,0,EXECUTE,atomic_actuation_committed,61.441218946129084,61.45094707608223,0.00972812995314598,4.989635664969683,106.61660693585873,114.73147291690111,56.64178868755698,66.43085461109877,66.44058274105191
306,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2579,2578,after_check,0,EXECUTE,atomic_actuation_committed,57.867868803441525,57.88093293085694,0.013064127415418625,4.977343138307333,105.14757316559553,112.91579902172089,55.15646422281861,62.84521194174886,62.858276069164276
307,xair_atomic,0,,50.0,control,1,0,0,0,0,,2580,control,0,EXECUTE,atomic_actuation_committed,62.085956800729036,62.10467219352722,0.01871539279818535,4.408176057040691,,,54.50605507940054,66.49413285776973,66.51284825056791
308,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2582,2581,after_check,0,EXECUTE,atomic_actuation_committed,61.35164061561227,61.36829173192382,0.01665111631155014,5.642961245030165,105.82981212064624,114.44989498704672,55.86260790005326,66.99460186064243,67.01125297695398
309,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2584,2583,after_check,0,EXECUTE,atomic_actuation_committed,62.38213274627924,62.39679967984557,0.014666933566331863,4.8231142573058605,104.9783849157393,113.0583263002336,54.992245975881815,67.2052470035851,67.21991393715143
310,xair_atomic,0,,50.0,control,1,0,0,0,0,,2585,control,0,EXECUTE,atomic_actuation_committed,58.54175193235278,58.564124163240194,0.022372230887413025,5.72761008515954,,,55.84202008321881,64.26936201751232,64.29173424839973
311,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2587,2586,after_check,0,EXECUTE,atomic_actuation_committed,58.50195698440075,58.518117759376764,0.01616077497601509,5.212033167481422,105.43537233024836,113.56509616598487,55.43636903166771,63.71399015188217,63.73015092685819
312,xair_atomic,0,,50.0,control,1,0,0,0,0,,2588,control,0,EXECUTE,atomic_actuation_committed,57.86591395735741,57.886202819645405,0.0202888622879982,5.373355932533741,,,55.487694684416056,63.23926988989115,63.259558752179146
313,xair_atomic,0,,50.0,control,1,0,0,0,0,,2589,control,0,EXECUTE,atomic_actuation_committed,58.25185915455222,58.273629285395145,0.021770130842924118,5.104720592498779,,,55.21362088620663,63.356579747051,63.378349877893925
314,xair_atomic,0,,50.0,control,1,0,0,0,0,,2590,control,0,EXECUTE,atomic_actuation_committed,57.722856756299734,57.73426778614521,0.01141102984547615,4.692468326538801,,,54.7850769944489,62.415325082838535,62.42673611268401
315,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2592,2591,after_check,0,EXECUTE,atomic_actuation_committed,58.21278505027294,58.22784407064319,0.01505902037024498,4.989855922758579,105.22680077701807,114.21423265710473,55.25650177150965,63.20264097303152,63.217699993401766
316,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2594,2593,after_check,0,EXECUTE,atomic_actuation_committed,58.721719309687614,58.7349534034729,0.01323409378528595,6.089959759265184,106.40633292496204,115.07283290848136,56.4937018789351,64.8116790689528,64.82491316273808
317,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2596,2595,after_check,0,EXECUTE,atomic_actuation_committed,57.59055865928531,57.61328060179949,0.022721942514181137,4.583374131470919,104.75065791979432,113.39752189815044,54.78149093687534,62.173932790756226,62.19665473327041
318,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2598,2597,after_check,0,EXECUTE,atomic_actuation_committed,57.22619406878948,57.23605304956436,0.009858980774879456,4.73266514018178,104.93685817345977,113.0928210914135,54.92886807769537,61.95885920897126,61.96871818974614
319,xair_atomic,1,100.0,50.0,after_release,1,0,0,0,1,2600,2599,after_check,0,EXECUTE,atomic_actuation_committed,56.963040959089994,56.972519028931856,0.009478069841861725,4.473599139600992,104.64833723381162,112.77903337031603,54.65824995189905,61.43664009869099,61.44611816853285
