publishing_interval_ms,version_scope,intent_kind,run,trace_time_s,gateway_released,reason,e2e_latency_ms,validation_to_gate_ms,achieved_update_rate_hz
1000,predicate,discrete,162,81.194,1,published_after_gate_recheck,17.624035943299532,4.6703387051820755,1.0
1000,global,continuous,163,81.852,1,published_after_gate_recheck,17.259943298995495,4.540896974503994,1.0
1000,readset,continuous,164,82.155,1,published_after_gate_recheck,17.785077448934317,4.749908111989498,1.0
1000,global,continuous,165,82.882,1,published_after_gate_recheck,17.951118294149637,5.01972297206521,1.0
1000,global,discrete,166,83.328,1,published_after_gate_recheck,19.034738186746836,4.001276101917028,1.0
1000,global,continuous,167,83.783,1,published_after_gate_recheck,19.638117868453264,4.838904831558466,1.0
1000,readset,discrete,168,84.153,1,published_after_gate_recheck,18.09264300391078,4.704743158072233,1.0
1000,readset,discrete,169,84.816,1,published_after_gate_recheck,18.820937257260084,5.003122147172689,1.0
1000,global,discrete,170,85.122,1,published_after_gate_recheck,18.90676934272051,4.905940033495426,1.0
1000,predicate,continuous,171,85.986,1,published_after_gate_recheck,19.43341502919793,5.094363819807768,1.0
1000,readset,discrete,172,86.281,1,published_after_gate_recheck,17.707691993564367,4.393942188471556,1.0
1000,predicate,discrete,173,86.878,1,published_after_gate_recheck,17.52564124763012,4.708590917289257,1.0
1000,global,continuous,174,87.029,1,published_after_gate_recheck,17.766662873327732,4.829958081245422,1.0
1000,readset,continuous,175,87.559,1,published_after_gate_recheck,16.99337363243103,4.622980952262878,1.0
1000,predicate,continuous,176,88.167,1,published_after_gate_recheck,17.35509093850851,4.617840982973576,1.0
1000,predicate,discrete,177,88.596,1,published_after_gate_recheck,20.4006670974195,4.2401328682899475,1.0
1000,predicate,discrete,178,89.19,1,published_after_gate_recheck,20.8753258921206,4.918944090604782,1.0
1000,predicate,continuous,179,89.803,1,published_after_gate_recheck,16.664366703480482,4.153159912675619,1.0
1000,predicate,continuous,180,90.386,1,published_after_gate_recheck,16.537118703126907,4.430789966136217,1.0
1000,predicate,discrete,181,90.557,1,published_after_gate_recheck,17.612433061003685,4.355860408395529,1.0
1000,global,continuous,182,91.334,1,published_after_gate_recheck,16.387037932872772,4.113746806979179,1.0
