run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
122,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1696,1696,before_check,0,REVOKE,read_set_version_changed_at_gate,53.97875560447574,,,4.565641283988953,49.71168516203761,57.540684938430786,54.69724303111434,58.54439688846469,
123,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1698,1698,before_check,0,REVOKE,read_set_version_changed_at_gate,54.89864107221365,,,4.311754833906889,49.528181087225676,57.961163111031055,54.5603958889842,59.21039590612054,
124,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1700,1700,before_check,0,REVOKE,read_set_version_changed_at_gate,54.783063009381294,,,4.775344859808683,49.924653954803944,58.246437925845385,54.95314300060272,59.55840786918998,
125,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1702,1702,before_check,0,REVOKE,read_set_version_changed_at_gate,55.307396687567234,,,4.546916112303734,50.35004112869501,58.874574955552816,55.365615990012884,59.85431279987097,
126,xair,0,,50.0,control,1,0,0,0,0,,1703,control,0,EXECUTE,published_after_gate_recheck,54.43962989374995,54.44709397852421,0.0074640847742557526,5.362956319004297,,,55.440787225961685,59.80258621275425,59.810050297528505
127,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1705,1705,before_check,0,REVOKE,read_set_version_changed_at_gate,55.58824306353927,,,4.764354322105646,50.014642998576164,59.139653109014034,55.03468634560704,60.35259738564491,
128,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1707,1707,before_check,0,REVOKE,read_set_version_changed_at_gate,55.88804557919502,,,7.297032047063112,52.44824476540089,61.323767993599176,57.4446739628911,63.185077626258135,
129,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1709,1709,before_check,0,REVOKE,read_set_version_changed_at_gate,54.73039485514164,,,4.578815773129463,49.793637823313475,58.06885473430157,54.82110474258661,59.3092106282711,
130,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1711,1711,before_check,0,REVOKE,read_set_version_changed_at_gate,54.35871798545122,,,4.746390040963888,49.903754144907,58.12598206102848,54.88989409059286,59.10510802641511,
131,xair,1,45.0,50.0,concurrent,1,0,0,1,0,1713,1712,after_check,0,EXECUTE,published_after_gate_recheck,56.48842127993703,56.501866318285465,0.013445038348436356,4.053310956805944,49.26810320466757,97.05903613939881,54.30911481380463,60.54173223674297,60.55517727509141
132,xair,0,,50.0,control,1,0,0,0,0,,1714,control,0,EXECUTE,published_after_gate_recheck,54.69422694295645,54.7064901329577,0.012263190001249313,4.736932925879955,,,54.83575304970145,59.4311598688364,59.44342305883765
133,xair,0,,50.0,control,1,0,0,0,0,,1715,control,0,EXECUTE,published_after_gate_recheck,54.59526227787137,54.60276594385505,0.00750366598367691,4.933299962431192,,,54.996232967823744,59.52856224030256,59.53606590628624
134,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1717,1717,before_check,0,REVOKE,read_set_version_changed_at_gate,54.88864239305258,,,4.7157518565654755,49.89989707246423,58.105153031647205,54.963271133601665,59.60439424961805,
135,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1719,1719,before_check,0,REVOKE,read_set_version_changed_at_gate,55.28959399089217,,,8.743856102228165,53.95058309659362,63.088306691497564,58.95919492468238,64.03345009312034,
136,xair,0,,50.0,control,1,0,0,0,0,,1720,control,0,EXECUTE,published_after_gate_recheck,55.15552219003439,55.164479184895754,0.008956994861364365,5.250254645943642,,,55.344555992633104,60.40577683597803,60.414733830839396
137,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1722,1722,before_check,0,REVOKE,read_set_version_changed_at_gate,57.2623829357326,,,7.19041284173727,52.344480995088816,65.67608984187245,57.378670666366816,64.45279577746987,
138,xair,0,,50.0,control,1,0,0,0,0,,1723,control,0,EXECUTE,published_after_gate_recheck,56.313132867217064,56.3199557363987,0.006822869181632996,4.480161238461733,,,54.56196004524827,60.7932941056788,60.80011697486043
139,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1725,1725,before_check,0,REVOKE,read_set_version_changed_at_gate,57.44232004508376,,,5.01530384644866,50.157900899648666,61.14703603088856,55.18596898764372,62.45762389153242,
140,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1727,1727,before_check,0,REVOKE,read_set_version_changed_at_gate,55.05343060940504,,,4.688992165029049,49.908171873539686,57.96786490827799,54.948873817920685,59.74242277443409,
141,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1729,1729,before_check,0,REVOKE,read_set_version_changed_at_gate,57.20614781603217,,,6.312546320259571,51.46404029801488,62.46000900864601,56.48572603240609,63.51869413629174,
142,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1731,1731,before_check,0,REVOKE,read_set_version_changed_at_gate,59.80071239173412,,,4.716523922979832,52.43297712877393,63.81814507767558,54.90301828831434,64.51723631471395,
143,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1733,1733,before_check,0,REVOKE,read_set_version_changed_at_gate,54.86961593851447,,,4.734227899461985,49.95442973449826,57.80256586149335,55.01745408400893,59.603843837976456,
144,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1735,1735,before_check,0,REVOKE,read_set_version_changed_at_gate,54.62934589013457,,,4.458711016923189,49.65203255414963,57.58966691792011,54.68536075204611,59.08805690705776,
145,xair,0,,50.0,control,1,0,0,0,0,,1736,control,0,EXECUTE,published_after_gate_recheck,55.52107701078057,55.53557397797704,0.014496967196464539,7.321328856050968,,,57.44619807228446,62.84240586683154,62.856902834028006
146,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1738,1738,before_check,0,REVOKE,read_set_version_changed_at_gate,55.51984626799822,,,4.68552578240633,49.96155295521021,59.12428488954902,54.96390303596854,60.20537205040455,
147,xair,0,,50.0,control,1,0,0,0,0,,1739,control,0,EXECUTE,published_after_gate_recheck,54.33393223211169,54.34335023164749,0.009417999535799026,6.666149012744427,,,56.7805590108037,61.00008124485612,61.00949924439192
148,xair,0,,50.0,control,1,0,0,0,0,,1740,control,0,EXECUTE,published_after_gate_recheck,54.889182560145855,54.90371957421303,0.014537014067173004,4.422803409397602,,,54.508178029209375,59.31198596954346,59.32652298361063
149,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1742,1742,before_check,0,REVOKE,read_set_version_changed_at_gate,55.19507639110088,,,4.385032691061497,49.68296084553003,58.340714778751135,54.72103785723448,59.58010908216238,
150,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1744,1744,before_check,0,REVOKE,read_set_version_changed_at_gate,54.93231397122145,,,4.5937541872262955,49.7606061398983,57.560081128031015,54.79023698717356,59.52606815844774,
151,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1746,1746,before_check,0,REVOKE,read_set_version_changed_at_gate,56.134847924113274,,,4.607099108397961,49.95195521041751,59.41556999459863,54.98484196141362,60.741947032511234,
152,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1748,1748,before_check,0,REVOKE,read_set_version_changed_at_gate,58.15116874873638,,,4.820960108190775,50.693174824118614,62.14819382876158,55.72187388315797,62.97212885692716,
153,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1750,1750,before_check,0,REVOKE,read_set_version_changed_at_gate,56.75169499590993,,,5.57737797498703,50.90577295050025,61.669526156038046,55.9635772369802,62.32907297089696,
154,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1752,1752,before_check,0,REVOKE,read_set_version_changed_at_gate,56.46445695310831,,,4.566902760416269,49.85077492892742,59.795652981847525,54.88682771101594,61.03135971352458,
155,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1754,1754,before_check,0,REVOKE,read_set_version_changed_at_gate,58.02692612633109,,,8.577353786677122,53.91841288655996,64.55668061971664,59.054482728242874,66.60427991300821,
156,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1756,1756,before_check,0,REVOKE,read_set_version_changed_at_gate,56.27776635810733,,,4.698199685662985,50.02662492915988,58.71964571997523,55.111339781433344,60.97596604377031,
157,xair,0,,50.0,control,1,0,0,0,0,,1757,control,0,EXECUTE,published_after_gate_recheck,54.811126086860895,54.824580904096365,0.013454817235469818,4.704432096332312,,,54.800617042928934,59.51555818319321,59.52901300042868
158,xair,0,,50.0,control,1,0,0,0,0,,1758,control,0,EXECUTE,published_after_gate_recheck,54.495364893227816,54.50486205518246,0.009497161954641342,4.30451100692153,,,54.391488898545504,58.799875900149345,58.80937306210399
159,xair,1,45.0,50.0,concurrent,0,1,0,0,0,1760,1760,before_check,0,REVOKE,read_set_version_changed_at_gate,56.03442061692476,,,6.088606081902981,51.454111002385616,60.29718276113272,56.533374823629856,62.12302669882774,
160,xair,0,,50.0,control,1,0,0,0,0,,1761,control,0,EXECUTE,published_after_gate_recheck,54.73781889304519,54.74835820496082,0.010539311915636063,4.34947619214654,,,54.446022026240826,59.08729508519173,59.09783439710736
161,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1763,1763,before_check,0,REVOKE,read_set_version_changed_at_gate,62.264862935990095,,,6.28344202414155,56.647419929504395,66.80238200351596,56.868263985961676,68.54830496013165,
162,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1765,1765,before_check,0,REVOKE,read_set_version_changed_at_gate,60.16871193423867,,,5.817138124257326,56.14999681711197,66.8494300916791,56.615279987454414,65.985850058496,
163,xair,0,,50.0,control,1,0,0,0,0,,1766,control,0,EXECUTE,published_after_gate_recheck,54.41191699355841,54.42618392407894,0.014266930520534515,4.392797127366066,,,54.495473857969046,58.80471412092447,58.81898105144501
164,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1768,1768,before_check,0,REVOKE,read_set_version_changed_at_gate,59.67129999771714,,,4.725240170955658,54.92542125284672,63.07887006551027,55.23648438975215,64.3965401686728,
165,xair,1,50.0,50.0,concurrent,1,0,0,1,0,1770,1769,after_check,0,EXECUTE,published_after_gate_recheck,54.947391618043184,54.95610786601901,0.008716247975826263,4.470433108508587,54.61330572143197,64.00821171700954,54.725416004657745,59.41782472655177,59.4265409745276
166,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1772,1772,before_check,0,REVOKE,read_set_version_changed_at_gate,59.061176143586636,,,4.932017996907234,55.169889237731695,64.82096621766686,55.490119848400354,63.99319414049387,
167,xair,1,50.0,50.0,concurrent,1,0,0,1,0,1774,1773,after_check,0,EXECUTE,published_after_gate_recheck,55.472346022725105,55.48104224726558,0.00869622454047203,4.520926624536514,54.76315598934889,63.982774037867785,54.927353747189045,59.99327264726162,60.00196887180209
168,xair,1,50.0,50.0,concurrent,1,0,0,1,0,1776,1775,after_check,0,EXECUTE,published_after_gate_recheck,55.704993195831776,55.71661423891783,0.011621043086051941,4.647433757781982,54.909439757466316,65.29028480872512,55.23666366934776,60.35242695361376,60.36404799669981
169,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1778,1778,before_check,0,REVOKE,read_set_version_changed_at_gate,59.16662374511361,,,4.734537098556757,54.972649086266756,62.69801501184702,55.17004895955324,63.90116084367037,
170,xair,0,,50.0,control,1,0,0,0,0,,1779,control,0,EXECUTE,published_after_gate_recheck,55.83562795072794,55.847289972007275,0.011662021279335022,4.539011046290398,,,54.657859262079,60.37463899701834,60.38630101829767
171,xair,0,,50.0,control,1,0,0,0,0,,1780,control,0,EXECUTE,published_after_gate_recheck,55.51176983863115,55.522790644317865,0.011020805686712265,4.791034385561943,,,54.91354921832681,60.302804224193096,60.31382502987981
172,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1782,1782,before_check,0,REVOKE,read_set_version_changed_at_gate,59.753503650426865,,,4.942046944051981,55.21065555512905,63.547908794134855,55.41667155921459,64.69555059447885,
173,xair,0,,50.0,control,1,0,0,0,0,,1783,control,0,EXECUTE,published_after_gate_recheck,55.8923939242959,55.903113912791014,0.010719988495111465,5.033868830651045,,,55.17790373414755,60.92626275494695,60.93698274344206
174,xair,1,50.0,50.0,concurrent,1,0,0,1,0,1785,1784,after_check,0,EXECUTE,published_after_gate_recheck,55.596057791262865,55.60546601191163,0.009408220648765564,4.75813215598464,55.01088127493858,64.56101918593049,55.29013508930802,60.354189947247505,60.36359816789627
175,xair,0,,50.0,control,1,0,0,0,0,,1786,control,0,EXECUTE,published_after_gate_recheck,55.54155586287379,55.55169517174363,0.010139308869838715,5.084875039756298,,,55.19805196672678,60.62643090263009,60.63657021149993
176,xair,1,50.0,50.0,concurrent,1,0,0,1,0,1788,1787,after_check,0,EXECUTE,published_after_gate_recheck,55.04532530903816,55.05410209298134,0.00877678394317627,4.628899972885847,54.83871838077903,64.62678220123053,55.00609194859862,59.67422528192401,59.683002065867186
177,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1790,1790,before_check,0,REVOKE,read_set_version_changed_at_gate,60.48726011067629,,,4.35881270095706,54.551910143345594,63.204505015164614,54.80777006596327,64.84607281163335,
178,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1792,1792,before_check,0,REVOKE,read_set_version_changed_at_gate,60.372603591531515,,,4.248978104442358,54.41864067688584,62.93248478323221,54.55604800954461,64.62158169597387,
179,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1794,1794,before_check,0,REVOKE,read_set_version_changed_at_gate,59.83864376321435,,,4.710533190518618,54.888391867280006,63.69701912626624,54.98441215604544,64.54917695373297,
180,xair,0,,50.0,control,1,0,0,0,0,,1795,control,0,EXECUTE,published_after_gate_recheck,54.49031386524439,54.49734814465046,0.007034279406070709,4.7547658905386925,,,54.83644409105182,59.24507975578308,59.25211403518915
181,xair,0,,50.0,control,1,0,0,0,0,,1796,control,0,EXECUTE,published_after_gate_recheck,55.51577778533101,55.52717996761203,0.011402182281017303,4.298650193959475,,,54.41656708717346,59.814427979290485,59.8258301615715
182,xair,0,,50.0,control,1,0,0,0,0,,1797,control,0,EXECUTE,published_after_gate_recheck,55.863730143755674,55.87487109005451,0.011140946298837662,4.86687570810318,,,54.96886186301708,60.730605851858854,60.74174679815769
183,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1799,1799,before_check,0,REVOKE,read_set_version_changed_at_gate,63.94385080784559,,,4.834535997360945,55.071725975722075,67.22736870869994,55.39630400016904,68.77838680520654,
184,xair,0,,50.0,control,1,0,0,0,0,,1800,control,0,EXECUTE,published_after_gate_recheck,54.33621630072594,54.34556305408478,0.009346753358840942,4.513623658567667,,,54.60484977811575,58.849839959293604,58.859186712652445
185,xair,1,50.0,50.0,concurrent,1,0,0,1,0,1802,1801,after_check,0,EXECUTE,published_after_gate_recheck,56.27190601080656,56.28276616334915,0.010860152542591095,6.233739200979471,56.61877617239952,67.01615313068032,56.931883096694946,62.50564521178603,62.51650536432862
186,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1804,1804,before_check,0,REVOKE,read_set_version_changed_at_gate,60.28402876108885,,,4.693120252341032,55.06198713555932,63.953128177672625,55.454582907259464,64.97714901342988,
187,xair,1,50.0,50.0,concurrent,1,0,0,1,0,1806,1805,after_check,0,EXECUTE,published_after_gate_recheck,55.41504779830575,55.42576778680086,0.010719988495111465,5.023729987442493,55.30124483630061,64.92315698415041,55.85570493713021,60.43877778574824,60.449497774243355
188,xair,1,50.0,50.0,concurrent,1,0,0,1,0,1808,1807,after_check,0,EXECUTE,published_after_gate_recheck,55.180720053613186,55.18887471407652,0.00815466046333313,4.677319899201393,54.816655814647675,64.30643098428845,54.91390870884061,59.85803995281458,59.86619461327791
189,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1810,1810,before_check,0,REVOKE,read_set_version_changed_at_gate,59.63034322485328,,,5.795216653496027,56.16678902879357,64.63359482586384,56.454517878592014,65.4255598783493,
190,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1812,1812,before_check,0,REVOKE,read_set_version_changed_at_gate,61.92170036956668,,,5.00826071947813,55.34186167642474,65.11067878454924,55.66243268549442,66.92996108904481,
191,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1814,1814,before_check,0,REVOKE,read_set_version_changed_at_gate,60.465820133686066,,,4.9404241144657135,55.13686686754227,63.950634095817804,55.2506810054183,65.40624424815178,
192,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1816,1816,before_check,0,REVOKE,read_set_version_changed_at_gate,59.31182578206062,,,4.872425924986601,55.032080970704556,62.94745299965143,55.18861394375563,64.18425170704722,
193,xair,1,50.0,50.0,concurrent,1,0,0,1,0,1818,1817,after_check,0,EXECUTE,published_after_gate_recheck,55.165781173855066,55.17296493053436,0.0071837566792964935,4.498414695262909,54.644984658807516,64.19844785705209,54.77969674393535,59.664195869117975,59.67137962579727
194,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1820,1820,before_check,0,REVOKE,read_set_version_changed_at_gate,59.11184009164572,,,4.402264952659607,54.576195776462555,63.0530109629035,54.70415577292442,63.514105044305325,
195,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1822,1822,before_check,0,REVOKE,read_set_version_changed_at_gate,61.52074784040451,,,4.728536121547222,54.88649709150195,64.80470485985279,55.03907287493348,66.24928396195173,
196,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1824,1824,before_check,0,REVOKE,read_set_version_changed_at_gate,59.3061950057745,,,4.924182780086994,55.13298977166414,62.91997106745839,55.335689801722765,64.23037778586149,
197,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1826,1826,before_check,0,REVOKE,read_set_version_changed_at_gate,60.03746623173356,,,5.175694823265076,55.41314510628581,63.362060114741325,55.64330704510212,65.21316105499864,
198,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1828,1828,before_check,0,REVOKE,read_set_version_changed_at_gate,59.99507708474994,,,4.091341979801655,54.31509716436267,63.0279341712594,54.65419217944145,64.08641906455159,
199,xair,1,50.0,50.0,concurrent,0,1,0,0,0,1830,1830,before_check,0,REVOKE,read_set_version_changed_at_gate,60.715869069099426,,,5.409422796219587,55.62710715457797,65.0792601518333,56.205361150205135,66.12529186531901,
200,xair,1,55.0,50.0,after_release,1,0,0,0,1,1832,1831,after_check,0,EXECUTE,published_after_gate_recheck,55.13415299355984,55.14550441876054,0.01135142520070076,5.088580772280693,60.36217510700226,67.91118998080492,55.38456188514829,60.22273376584053,60.23408519104123
201,xair,1,55.0,50.0,concurrent,1,0,0,1,0,1834,1833,after_check,0,EXECUTE,published_after_gate_recheck,55.68522494286299,55.70107512176037,0.01585017889738083,4.901480861008167,60.23300299420953,67.45442375540733,55.15452986583114,60.586705803871155,60.602555982768536
202,xair,1,55.0,50.0,after_release,1,0,0,0,1,1836,1835,after_check,0,EXECUTE,published_after_gate_recheck,54.942181799560785,54.957190062850714,0.015008263289928436,4.502753261476755,59.79405017569661,68.31109011545777,54.83723524957895,59.44493506103754,59.45994332432747
203,xair,1,55.0,50.0,after_release,1,0,0,0,1,1838,1837,after_check,0,EXECUTE,published_after_gate_recheck,54.498659912496805,54.506835993379354,0.008176080882549286,5.123246926814318,60.30844524502754,68.10779916122556,55.33178290352225,59.62190683931112,59.63008292019367
204,xair,1,55.0,50.0,after_release,1,0,0,0,1,1840,1839,after_check,0,EXECUTE,published_after_gate_recheck,55.486051831394434,55.49584003165364,0.00978820025920868,5.300118122249842,60.927203856408596,69.27725207060575,55.62454089522362,60.786169953644276,60.795958153903484
205,xair,1,55.0,50.0,after_release,1,0,0,0,1,1842,1841,after_check,0,EXECUTE,published_after_gate_recheck,54.69787400215864,54.707893170416355,0.010019168257713318,4.198933951556683,59.428525157272816,67.51484796404839,54.432115983217955,58.896807953715324,58.90682712197304
206,xair,1,55.0,50.0,concurrent,1,0,0,1,0,1844,1843,after_check,0,EXECUTE,published_after_gate_recheck,56.39735097065568,56.415424682199955,0.018073711544275284,5.000787321478128,60.24256115779281,68.92524240538478,55.278683081269264,61.39813829213381,61.41621200367808
207,xair,0,,50.0,control,1,0,0,0,0,,1845,control,0,EXECUTE,published_after_gate_recheck,55.34953577443957,55.36385299637914,0.014317221939563751,6.692990195006132,,,56.797662284225225,62.042525969445705,62.05684319138527
208,xair,1,55.0,50.0,concurrent,1,0,0,1,0,1847,1846,after_check,0,EXECUTE,published_after_gate_recheck,56.28984933719039,56.30355514585972,0.01370580866932869,4.824175965040922,60.12143427506089,69.59258299320936,55.175730027258396,61.11402530223131,61.12773111090064
209,xair,1,55.0,50.0,concurrent,1,0,0,1,0,1849,1848,after_check,0,EXECUTE,published_after_gate_recheck,55.70218665525317,55.71403866633773,0.01185201108455658,5.206293426454067,60.43132534250617,68.88446630910039,55.48585206270218,60.90848008170724,60.920332092791796
210,xair,1,55.0,50.0,after_release,1,0,0,0,1,1851,1850,after_check,0,EXECUTE,published_after_gate_recheck,54.62204199284315,54.63403416797519,0.011992175132036209,4.751679953187704,59.919734951108694,67.80902901664376,54.95937401428819,59.373721946030855,59.38571412116289
211,xair,1,55.0,50.0,concurrent,1,0,0,1,0,1853,1852,after_check,0,EXECUTE,published_after_gate_recheck,55.46974204480648,55.47761591151357,0.007873866707086563,5.500643979758024,60.774608980864286,69.00033308193088,55.814498104155064,60.970386024564505,60.97825989127159
212,xair,0,,50.0,control,1,0,0,0,0,,1854,control,0,EXECUTE,published_after_gate_recheck,54.76494878530502,54.77035976946354,0.00541098415851593,4.952997900545597,,,55.035938043147326,59.71794668585062,59.723357670009136
213,xair,1,55.0,50.0,concurrent,1,0,0,1,0,1856,1855,after_check,0,EXECUTE,published_after_gate_recheck,56.31325300782919,56.330855935812,0.01760292798280716,4.705333150923252,59.965590946376324,68.80016718059778,55.03994505852461,61.01858615875244,61.03618908673525
214,xair,1,55.0,50.0,concurrent,1,0,0,1,0,1858,1857,after_check,0,EXECUTE,published_after_gate_recheck,56.282115168869495,56.29912717267871,0.01701200380921364,5.840731784701347,61.12974463030696,70.00187085941434,56.211723014712334,62.12284695357084,62.139858957380056
215,xair,1,55.0,50.0,after_release,1,0,0,0,1,1860,1859,after_check,0,EXECUTE,published_after_gate_recheck,55.41787389665842,55.42900459840894,0.011130701750516891,5.167489405721426,60.714205261319876,68.6153513379395,55.562826339155436,60.58536330237985,60.59649400413036
216,xair,0,,50.0,control,1,0,0,0,0,,1861,control,0,EXECUTE,published_after_gate_recheck,55.143809877336025,55.15485070645809,0.011040829122066498,4.2343102395534515,,,54.3465162627399,59.37812011688948,59.38916094601154
217,xair,1,55.0,50.0,after_release,1,0,0,0,1,1863,1862,after_check,0,EXECUTE,published_after_gate_recheck,54.3204159475863,54.32652682065964,0.006110873073339462,4.904265981167555,60.19465113058686,68.65708902478218,55.19269220530987,59.22468192875385,59.23079280182719
218,xair,1,55.0,50.0,after_release,1,0,0,0,1,1865,1864,after_check,0,EXECUTE,published_after_gate_recheck,54.608697071671486,54.614958353340626,0.006261281669139862,4.766467958688736,59.94303897023201,67.32312822714448,54.96799107640982,59.37516503036022,59.38142631202936
219,xair,1,55.0,50.0,after_release,1,0,0,0,1,1867,1866,after_check,0,EXECUTE,published_after_gate_recheck,54.36446890234947,54.37443684786558,0.009967945516109467,4.435317125171423,59.63069433346391,68.10253905132413,54.66612521559,58.799786027520895,58.809753973037004
220,xair,1,55.0,50.0,after_release,1,0,0,0,1,1869,1868,after_check,0,EXECUTE,published_after_gate_recheck,54.13926625624299,54.14680112153292,0.007534865289926529,4.188814666122198,59.32948878034949,66.59702677279711,54.350532591342926,58.32808092236519,58.335615787655115
221,xair,1,55.0,50.0,after_release,1,0,0,0,1,1871,1870,after_check,0,EXECUTE,published_after_gate_recheck,54.37138210982084,54.379507433623075,0.008125323802232742,4.392435774207115,59.52765000984073,67.36765103414655,54.548353888094425,58.76381788402796,58.77194320783019
222,xair,1,55.0,50.0,after_release,1,0,0,0,1,1873,1872,after_check,0,EXECUTE,published_after_gate_recheck,54.98824827373028,55.003056302666664,0.014808028936386108,4.812764935195446,60.07655989378691,69.50468895956874,55.136938113719225,59.801013208925724,59.81582123786211
223,xair,1,55.0,50.0,concurrent,1,0,0,1,0,1875,1874,after_check,0,EXECUTE,published_after_gate_recheck,55.71696488186717,55.73316477239132,0.01619989052414894,4.330961033701897,59.68020670115948,68.17216984927654,54.57922210916877,60.04792591556907,60.064125806093216
224,xair,1,55.0,50.0,concurrent,1,0,0,1,0,1877,1876,after_check,0,EXECUTE,published_after_gate_recheck,55.88579084724188,55.900017730891705,0.01422688364982605,4.645862150937319,59.89468889310956,68.07752279564738,54.95847295969725,60.5316529981792,60.54587988182902
225,xair,0,,50.0,control,1,0,0,0,0,,1878,control,0,EXECUTE,published_after_gate_recheck,55.55061297491193,55.565080139786005,0.014467164874076843,5.0508808344602585,,,55.17756287008524,60.60149380937219,60.61596097424626
226,xair,0,,50.0,control,1,0,0,0,0,,1879,control,0,EXECUTE,published_after_gate_recheck,55.86501210927963,55.88022107258439,0.015208963304758072,5.181004758924246,,,55.31828664243221,61.04601686820388,61.06122583150864
227,xair,1,55.0,50.0,after_release,1,0,0,0,1,1881,1880,after_check,0,EXECUTE,published_after_gate_recheck,55.268934927880764,55.28016574680805,0.011230818927288055,4.580839071422815,60.02418091520667,67.95358983799815,54.87228091806173,59.84977399930358,59.86100481823087
228,xair,0,,50.0,control,1,0,0,0,0,,1882,control,0,EXECUTE,published_after_gate_recheck,55.96997030079365,55.98176224157214,0.011791940778493881,4.48943767696619,,,54.60534105077386,60.45940797775984,60.47119991853833
229,xair,0,,50.0,control,1,0,0,0,0,,1883,control,0,EXECUTE,published_after_gate_recheck,54.617203306406736,54.62850397452712,0.011300668120384216,4.564899951219559,,,54.65386202558875,59.182103257626295,59.19340392574668
230,xair,0,,50.0,control,1,0,0,0,0,,1884,control,0,EXECUTE,published_after_gate_recheck,54.228815250098705,54.2386332526803,0.009818002581596375,4.507661797106266,,,54.604629054665565,58.73647704720497,58.74629504978657
231,xair,0,,50.0,control,1,0,0,0,0,,1885,control,0,EXECUTE,published_after_gate_recheck,55.48073211684823,55.497012101113796,0.016279984265565872,4.7595747746527195,,,54.88797090947628,60.24030689150095,60.256586875766516
232,xair,1,55.0,50.0,concurrent,1,0,0,1,0,1887,1886,after_check,0,EXECUTE,published_after_gate_recheck,59.12244087085128,59.142088051885366,0.019647181034088135,4.754635039716959,60.01507397741079,69.21445392072201,55.06612407043576,63.87707591056824,63.896723091602325
233,xair,1,55.0,50.0,after_release,1,0,0,0,1,1889,1888,after_check,0,EXECUTE,published_after_gate_recheck,55.164878722280264,55.17838476225734,0.01350603997707367,6.403518375009298,61.78470328450203,70.9864473901689,56.80055730044842,61.56839709728956,61.581903137266636
234,xair,1,55.0,50.0,concurrent,1,0,0,1,0,1891,1890,after_check,0,EXECUTE,published_after_gate_recheck,56.326859164983034,56.34220829233527,0.015349127352237701,4.912079777568579,60.18007406964898,68.75762715935707,55.241502821445465,61.23893894255161,61.25428806990385
235,xair,1,55.0,50.0,concurrent,1,0,0,1,0,1893,1892,after_check,0,EXECUTE,published_after_gate_recheck,57.253506034612656,57.26408585906029,0.010579824447631836,5.008110776543617,60.3437009267509,68.66780994459987,55.41445780545473,62.26161681115627,62.272196635603905
236,xair,1,55.0,50.0,after_release,1,0,0,0,1,1895,1894,after_check,0,EXECUTE,published_after_gate_recheck,55.331581737846136,55.343583691865206,0.012001954019069672,5.108259152621031,60.578431002795696,69.32559283450246,55.410620756447315,60.43984089046717,60.45184284448624
237,xair,1,55.0,50.0,after_release,1,0,0,0,1,1897,1896,after_check,0,EXECUTE,published_after_gate_recheck,54.177829064428806,54.18562330305576,0.00779423862695694,4.235993139445782,59.38456207513809,66.72712042927742,54.40392345190048,58.41382220387459,58.421616442501545
