mode,deadline_ms,induced_delay_ms,gateway_released,reason,age_at_check_ms,age_at_middleware_ms,late_at_check,late_at_middleware
xair,100,91.0,0,deadline exceeded: elapsed 103.4ms > 100ms at release_at_publish,103.348876953125,,0,0
xair_atomic,100,98.0,0,age_bound_exceeded_at_commit,108.8388671875,,0,0
xair_atomic,100,86.5,1,authorization_committed,97.962158203125,99.735107421875,0,0
xair_atomic,100,99.0,0,age_bound_exceeded_at_commit,111.36279296875,,0,0
xair,100,103.0,0,deadline exceeded: elapsed 118.1ms > 100ms at release_at_publish,118.056640625,,0,0
xair_atomic,100,85.0,1,authorization_committed,98.5732421875,100.61181640625,0,1
xair,100,90.0,0,deadline exceeded: elapsed 105.1ms > 100ms at release_at_publish,105.11181640625,,0,0
xair,100,91.0,0,deadline exceeded: elapsed 105.4ms > 100ms at release_at_publish,105.435791015625,,0,0
xair_atomic,100,96.5,0,age_bound_exceeded_at_commit,107.67993164062,,0,0
xair_atomic,100,85.0,1,authorization_committed,96.777099609375,98.671630859375,0,0
xair_atomic,100,97.5,0,age_bound_exceeded_at_commit,111.98388671875,,0,0
xair,100,92.5,0,deadline exceeded: elapsed 106.0ms > 100ms at release_at_publish,105.992431640625,,0,0
xair,100,88.5,0,deadline exceeded: elapsed 102.1ms > 100ms at release_at_publish,102.06787109375,,0,0
xair_atomic,100,85.0,1,authorization_committed,98.047119140625,100.0,0,0
xair,100,102.0,0,deadline exceeded: elapsed 117.0ms > 100ms at release_at_publish,116.948486328125,,0,0
xair_atomic,100,85.5,1,authorization_committed,97.739013671875,100.01806640625,0,1
xair_atomic,100,100.0,0,age_bound_exceeded_at_commit,113.27099609375,,0,0
xair,100,98.5,0,deadline exceeded: elapsed 115.8ms > 100ms at release_at_publish,115.771240234375,,0,0
xair,100,87.0,0,deadline exceeded: elapsed 102.2ms > 100ms at release_at_publish,102.24267578125,,0,0
xair_atomic,100,100.5,0,age_bound_exceeded_at_commit,112.86010742188,,0,0
xair_atomic,100,98.5,0,age_bound_exceeded_at_commit,110.98583984375,,0,0
xair,100,85.0,1,published_after_gate_recheck,99.187255859375,99.219970703125,0,0
xair,100,102.5,0,deadline exceeded: elapsed 116.4ms > 100ms at release_at_publish,116.392333984375,,0,0
xair_atomic,100,91.5,0,age_bound_exceeded_at_commit,103.091796875,,0,0
xair,100,95.0,0,deadline exceeded: elapsed 109.1ms > 100ms at release_at_publish,109.049072265625,,0,0
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,116.376953125,,0,0
xair_atomic,100,92.0,0,age_bound_exceeded_at_commit,103.63989257812,,0,0
xair,100,85.5,1,published_after_gate_recheck,98.928466796875,98.975341796875,0,0
xair,100,96.5,0,deadline exceeded: elapsed 110.2ms > 100ms at release_at_publish,110.218505859375,,0,0
xair,100,93.5,0,deadline exceeded: elapsed 106.0ms > 100ms at release_at_publish,105.952392578125,,0,0
xair,100,92.5,0,deadline exceeded: elapsed 106.6ms > 100ms at release_at_publish,106.579345703125,,0,0
xair_atomic,100,97.0,0,age_bound_exceeded_at_commit,108.9619140625,,0,0
xair,100,94.0,0,deadline exceeded: elapsed 107.8ms > 100ms at release_at_publish,107.75830078125,,0,0
xair_atomic,100,103.0,0,age_bound_exceeded_at_commit,118.35107421875,,0,0
xair_atomic,100,96.0,0,age_bound_exceeded_at_commit,107.33715820312,,0,0
xair_atomic,100,85.5,1,authorization_committed,95.302001953125,97.014404296875,0,0
xair_atomic,100,94.5,0,age_bound_exceeded_at_commit,104.55297851562,,0,0
xair_atomic,100,105.0,0,age_bound_exceeded_at_commit,115.15283203125,,0,0
xair_atomic,100,89.5,0,age_bound_exceeded_at_commit,100.19604492188,,0,0
xair,100,105.0,0,deadline exceeded: elapsed 117.4ms > 100ms at release_at_publish,117.416259765625,,0,0
xair,100,98.5,0,deadline exceeded: elapsed 111.3ms > 100ms at release_at_publish,111.314208984375,,0,0
xair,100,91.5,0,deadline exceeded: elapsed 104.1ms > 100ms at release_at_publish,104.10205078125,,0,0
xair,100,87.5,0,deadline exceeded: elapsed 101.2ms > 100ms at release_at_publish,101.216796875,,0,0
xair_atomic,100,99.5,0,age_bound_exceeded_at_commit,111.0390625,,0,0
xair_atomic,100,98.0,0,age_bound_exceeded_at_commit,108.6171875,,0,0
xair,100,96.0,0,deadline exceeded: elapsed 107.4ms > 100ms at release_at_publish,107.410400390625,,0,0
xair,100,100.0,0,deadline exceeded: elapsed 112.2ms > 100ms at release_at_publish,112.23828125,,0,0
xair_atomic,100,103.0,0,age_bound_exceeded_at_commit,114.97900390625,,0,0
xair,100,93.5,0,deadline exceeded: elapsed 105.9ms > 100ms at release_at_publish,105.879150390625,,0,0
xair_atomic,100,86.5,1,authorization_committed,96.792724609375,98.392333984375,0,0
xair,100,91.5,0,deadline exceeded: elapsed 105.1ms > 100ms at release_at_publish,105.045654296875,,0,0
xair,100,96.0,0,deadline exceeded: elapsed 108.6ms > 100ms at release_at_publish,108.60986328125,,0,0
xair_atomic,100,98.5,0,age_bound_exceeded_at_commit,110.12182617188,,0,0
xair,100,90.0,0,deadline exceeded: elapsed 102.5ms > 100ms at release_at_publish,102.48095703125,,0,0
xair_atomic,100,90.5,0,age_bound_exceeded_at_commit,102.53173828125,,0,0
xair_atomic,100,94.5,0,age_bound_exceeded_at_commit,106.3779296875,,0,0
xair_atomic,100,89.0,0,age_bound_exceeded_at_commit,102.37182617188,,0,0
xair,100,99.0,0,deadline exceeded: elapsed 114.7ms > 100ms at release_at_publish,114.69482421875,,0,0
xair_atomic,100,103.0,0,age_bound_exceeded_at_commit,115.86889648438,,0,0
xair,100,98.0,0,deadline exceeded: elapsed 111.5ms > 100ms at release_at_publish,111.486328125,,0,0
xair_atomic,100,88.0,0,age_bound_exceeded_at_commit,100.24072265625,,0,0
xair,100,90.5,0,deadline exceeded: elapsed 102.8ms > 100ms at release_at_publish,102.7939453125,,0,0
xair_atomic,100,99.0,0,age_bound_exceeded_at_commit,109.32397460938,,0,0
xair_atomic,100,88.5,1,authorization_committed,99.130859375,100.7763671875,0,1
xair_atomic,100,102.5,0,age_bound_exceeded_at_commit,113.79272460938,,0,0
xair,100,86.0,1,published_after_gate_recheck,99.555419921875,99.608642578125,0,0
xair,100,94.0,0,deadline exceeded: elapsed 109.4ms > 100ms at release_at_publish,109.361572265625,,0,0
