version_scope,pattern,target_rate_hz,run,gateway_released,outcome,reason,e2e_latency_ms,validation_to_gate_ms,achieved_rate_hz,goodput_ips
global,unrelated,0,0,1,EXECUTE,published_after_gate_recheck,14.97419411316514,3.8035158067941666,0.0,66.15383761699185
global,unrelated,0,1,1,EXECUTE,published_after_gate_recheck,14.33204859495163,4.18961001560092,0.0,66.15383761699185
global,unrelated,0,2,1,EXECUTE,published_after_gate_recheck,15.062189195305109,4.411756992340088,0.0,66.15383761699185
global,unrelated,0,3,1,EXECUTE,published_after_gate_recheck,15.306326560676098,4.27347794175148,0.0,66.15383761699185
global,unrelated,0,4,1,EXECUTE,published_after_gate_recheck,15.075684059411287,4.133114125579596,0.0,66.15383761699185
global,unrelated,0,5,1,EXECUTE,published_after_gate_recheck,15.82686323672533,4.247698932886124,0.0,66.15383761699185
global,unrelated,0,6,1,EXECUTE,published_after_gate_recheck,16.63231523707509,4.9275849014520645,0.0,66.15383761699185
global,unrelated,0,7,1,EXECUTE,published_after_gate_recheck,15.272382646799088,4.332839045673609,0.0,66.15383761699185
global,unrelated,0,8,1,EXECUTE,published_after_gate_recheck,15.230393968522549,4.447543993592262,0.0,66.15383761699185
global,unrelated,0,9,1,EXECUTE,published_after_gate_recheck,16.086250077933073,4.824500996619463,0.0,66.15383761699185
global,unrelated,0,10,1,EXECUTE,published_after_gate_recheck,14.933838043361902,4.337587859481573,0.0,66.15383761699185
global,unrelated,0,11,1,EXECUTE,published_after_gate_recheck,14.145168010145426,3.7947501987218857,0.0,66.15383761699185
global,unrelated,0,12,1,EXECUTE,published_after_gate_recheck,14.765201602131128,4.147971980273724,0.0,66.15383761699185
global,unrelated,0,13,1,EXECUTE,published_after_gate_recheck,15.828846953809261,4.488581325858831,0.0,66.15383761699185
global,unrelated,0,14,1,EXECUTE,published_after_gate_recheck,15.288283117115498,4.503408912569284,0.0,66.15383761699185
global,unrelated,0,15,1,EXECUTE,published_after_gate_recheck,14.669121243059635,3.738192841410637,0.0,66.15383761699185
global,unrelated,0,16,1,EXECUTE,published_after_gate_recheck,16.20836928486824,4.56894189119339,0.0,66.15383761699185
global,unrelated,0,17,1,EXECUTE,published_after_gate_recheck,14.838279224932194,4.064887296408415,0.0,66.15383761699185
global,unrelated,0,18,1,EXECUTE,published_after_gate_recheck,14.59427084773779,3.934752196073532,0.0,66.15383761699185
global,unrelated,0,19,1,EXECUTE,published_after_gate_recheck,14.068224001675844,4.180754069238901,0.0,66.15383761699185
global,unrelated,0,20,1,EXECUTE,published_after_gate_recheck,14.108299277722836,4.212142899632454,0.0,66.15383761699185
global,unrelated,0,21,1,EXECUTE,published_after_gate_recheck,14.89110803231597,4.278897773474455,0.0,66.15383761699185
global,unrelated,0,22,1,EXECUTE,published_after_gate_recheck,14.605202246457338,4.211039748042822,0.0,66.15383761699185
global,unrelated,0,23,1,EXECUTE,published_after_gate_recheck,14.713112730532885,4.366001114249229,0.0,66.15383761699185
global,unrelated,0,24,1,EXECUTE,published_after_gate_recheck,14.534980058670044,4.095815122127533,0.0,66.15383761699185
global,unrelated,0,25,1,EXECUTE,published_after_gate_recheck,14.374547637999058,4.389424808323383,0.0,66.15383761699185
global,unrelated,0,26,1,EXECUTE,published_after_gate_recheck,13.761107809841633,3.676977939903736,0.0,66.15383761699185
global,unrelated,0,27,1,EXECUTE,published_after_gate_recheck,14.30342486128211,3.608871251344681,0.0,66.15383761699185
global,unrelated,0,28,1,EXECUTE,published_after_gate_recheck,14.450030867010355,4.290570039302111,0.0,66.15383761699185
global,unrelated,0,29,1,EXECUTE,published_after_gate_recheck,15.394322108477354,4.5508877374231815,0.0,66.15383761699185
global,unrelated,0,30,1,EXECUTE,published_after_gate_recheck,14.569343999028206,4.151708912104368,0.0,66.15383761699185
global,unrelated,0,31,1,EXECUTE,published_after_gate_recheck,14.267107006162405,4.243131261318922,0.0,66.15383761699185
global,unrelated,0,32,1,EXECUTE,published_after_gate_recheck,14.351414982229471,3.853360190987587,0.0,66.15383761699185
global,unrelated,0,33,1,EXECUTE,published_after_gate_recheck,14.685472007840872,3.8465959951281548,0.0,66.15383761699185
global,unrelated,0,34,1,EXECUTE,published_after_gate_recheck,13.758732937276363,3.54005116969347,0.0,66.15383761699185
global,unrelated,0,35,1,EXECUTE,published_after_gate_recheck,14.701392035931349,4.444839432835579,0.0,66.15383761699185
global,unrelated,0,36,1,EXECUTE,published_after_gate_recheck,14.632762875407934,4.147351253777742,0.0,66.15383761699185
global,unrelated,0,37,1,EXECUTE,published_after_gate_recheck,15.33707370981574,4.291601944714785,0.0,66.15383761699185
global,unrelated,0,38,1,EXECUTE,published_after_gate_recheck,14.783104881644249,3.8063512183725834,0.0,66.15383761699185
global,unrelated,0,39,1,EXECUTE,published_after_gate_recheck,14.479576144367456,4.084021784365177,0.0,66.15383761699185
global,unrelated,0,40,1,EXECUTE,published_after_gate_recheck,15.785094816237688,4.096806049346924,0.0,66.15383761699185
global,unrelated,0,41,1,EXECUTE,published_after_gate_recheck,15.989948995411396,4.728640895336866,0.0,66.15383761699185
global,unrelated,0,42,1,EXECUTE,published_after_gate_recheck,14.942684210836887,4.076838959008455,0.0,66.15383761699185
global,unrelated,0,43,1,EXECUTE,published_after_gate_recheck,14.542082790285349,3.9589181542396545,0.0,66.15383761699185
global,unrelated,0,44,1,EXECUTE,published_after_gate_recheck,14.911185018718243,3.956462722271681,0.0,66.15383761699185
global,unrelated,0,45,1,EXECUTE,published_after_gate_recheck,14.442285988479853,4.191864747554064,0.0,66.15383761699185
global,unrelated,0,46,1,EXECUTE,published_after_gate_recheck,15.16745612025261,4.464305005967617,0.0,66.15383761699185
global,unrelated,0,47,1,EXECUTE,published_after_gate_recheck,14.805206097662449,4.403822124004364,0.0,66.15383761699185
global,unrelated,0,48,1,EXECUTE,published_after_gate_recheck,14.080145861953497,4.182517062872648,0.0,66.15383761699185
