run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
0,xair,0,,0.0,control,1,0,0,0,0,,1121,control,0,,0.9293742477893829,1.9818181172013283,8.790221996605396,6.808403879404068,7.860847748816013,,,,,EXECUTE,published_after_gate_recheck,4.105432890355587,4.114639945328236,0.00920705497264862,4.684658721089363,,,4.713242873549461,8.79009161144495,8.799298666417599
1,xair,1,0.0,0.0,concurrent,1,0,0,1,0,1123,1122,after_check,0,after_middleware,1.149756833910942,2.3834719322621822,9.51518164947629,7.1317097172141075,8.365424815565348,11.118239723145962,12.190510984510183,,,EXECUTE,published_after_gate_recheck,5.12945419177413,5.138350185006857,0.00889599323272705,4.385547712445259,4.470947664231062,14.557512011379004,4.587227012962103,9.515001904219389,9.523897897452116
2,xair,0,,0.0,control,1,0,0,0,0,,1124,control,0,,0.9363768622279167,1.678910106420517,7.995490916073322,6.316580809652805,7.059114053845406,,,,,EXECUTE,published_after_gate_recheck,3.5287514328956604,3.534081391990185,0.0053299590945243835,4.466619808226824,,,4.483131226152182,7.995371241122484,8.000701200217009
3,xair,1,0.0,0.0,concurrent,1,0,0,1,0,1126,1125,after_check,0,after_middleware,1.0713799856603146,2.387790009379387,9.83308907598257,7.445299066603184,8.761709090322256,11.33371377363801,12.802158948034048,,,EXECUTE,published_after_gate_recheck,4.922885913401842,4.9355002120137215,0.012614298611879349,4.910091869533062,5.089829675853252,15.000313054770231,5.281568970531225,9.832977782934904,9.845592081546783
4,xair,0,,0.0,control,1,0,0,0,0,,1127,control,0,,0.7408298552036285,1.8895049579441547,9.298244956880808,7.408739998936653,8.55741510167718,,,,,EXECUTE,published_after_gate_recheck,4.108107183128595,4.118707031011581,0.010599847882986069,5.189967807382345,,,5.225264001637697,9.29807499051094,9.308674838393927
5,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1129,1129,before_check,0,,,,,13.032581191509962,14.282346237450838,10.402357205748558,11.53180468827486,,,REVOKE,read_set_version_changed_at_gate,10.07889024913311,,,5.18828397616744,5.378010217100382,13.570540118962526,5.643357988446951,15.26717422530055,
6,xair,0,,0.0,control,1,0,0,0,0,,1130,control,0,,0.8738790638744831,2.200528047978878,8.820307906717062,6.619779858738184,7.946428842842579,,,,,EXECUTE,published_after_gate_recheck,4.294306971132755,4.303423687815666,0.00911671668291092,4.525871016085148,,,4.553632810711861,8.820177987217903,8.829294703900814
7,xair,1,0.0,0.0,concurrent,1,0,0,1,0,1132,1131,after_check,0,after_middleware,1.2528300285339355,2.386006060987711,10.239370167255402,7.853364106267691,8.986540138721466,11.58979395404458,13.006020803004503,,,EXECUTE,published_after_gate_recheck,5.397555883973837,5.407375283539295,0.009819399565458298,4.8416838981211185,5.00839576125145,15.48686483874917,5.212879739701748,10.239239782094955,10.249059181660414
8,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1134,1134,before_check,0,,,,,11.481350753456354,12.771510984748602,9.252829942852259,10.233498644083738,,,REVOKE,read_set_version_changed_at_gate,9.228173177689314,,,4.535278771072626,4.638922866433859,12.239021714776754,4.781019873917103,13.76345194876194,
9,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1136,1136,before_check,0,,,,,12.898158747702837,14.143665786832571,10.177143849432468,11.394958943128586,,,REVOKE,read_set_version_changed_at_gate,10.892416350543499,,,4.216560628265142,4.3739755637943745,14.051832724362612,4.560686647891998,15.108976978808641,
10,xair,0,,0.0,control,1,0,0,0,0,,1137,control,0,,0.9755101054906845,2.236166037619114,9.106155019253492,6.869988981634378,8.130644913762808,,,,,EXECUTE,published_after_gate_recheck,4.624045919626951,4.631799645721912,0.007753726094961166,4.4819992035627365,,,4.507106263190508,9.106045123189688,9.113798849284649
11,xair,0,,0.0,control,1,0,0,0,0,,1138,control,0,,0.7679909467697144,1.846263650804758,8.873417042195797,7.027153391391039,8.105426095426083,,,,,EXECUTE,published_after_gate_recheck,4.2268503457307816,4.237320274114609,0.01046992838382721,4.646426998078823,,,4.683475941419601,8.873277343809605,8.883747272193432
12,xair,1,0.0,0.0,concurrent,1,0,0,1,0,1140,1139,after_check,0,after_middleware,1.340474933385849,2.367692068219185,10.05082717165351,7.683135103434324,8.71035223826766,10.870235040783882,11.98232127353549,,,EXECUTE,published_after_gate_recheck,4.997144918888807,5.009407643228769,0.012262724339962006,5.053552333265543,5.255861207842827,14.229046180844307,5.51490718498826,10.05069725215435,10.062959976494312
13,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1142,1142,before_check,0,,,,,12.710616923868656,14.056442305445671,10.120708029717207,11.404997203499079,,,REVOKE,read_set_version_changed_at_gate,9.72961401566863,,,5.353845190256834,5.503966007381678,13.839364983141422,5.69254020228982,15.083459205925465,
14,xair,1,0.0,0.0,concurrent,1,0,0,1,0,1144,1143,after_check,0,after_middleware,1.0109958238899708,2.0828568376600742,9.411577135324478,7.328720297664404,8.400581311434507,10.361860040575266,11.64348516613245,,,EXECUTE,published_after_gate_recheck,4.54570772126317,4.558351822197437,0.012644100934267044,4.865709226578474,4.973269999027252,13.442179188132286,5.127029027789831,9.411416947841644,9.424061048775911
15,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1146,1146,before_check,0,,,,,12.361240573227406,13.436898589134216,10.03966573625803,11.179954744875431,,,REVOKE,read_set_version_changed_at_gate,9.294537827372551,,,5.02017792314291,5.210134666413069,13.288009911775589,5.414237733930349,14.314715750515461,
16,xair,1,0.0,0.0,concurrent,1,0,0,1,0,1148,1147,after_check,0,after_middleware,0.9277607314288616,2.301658969372511,9.422377683222294,7.120718713849783,8.494616951793432,11.226010974496603,12.68912572413683,,,EXECUTE,published_after_gate_recheck,5.034023895859718,5.047028884291649,0.013004988431930542,4.388182889670134,4.603726789355278,14.985083602368832,4.903008695691824,9.422206785529852,9.435211773961782
17,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1150,1150,before_check,0,,,,,12.34058290719986,13.4359379298985,9.752788115292788,10.821423027664423,,,REVOKE,read_set_version_changed_at_gate,9.439670015126467,,,4.983930848538876,5.163738038390875,13.409558683633804,5.397195927798748,14.423600863665342,
18,xair,0,,0.0,control,1,0,0,0,0,,1151,control,0,,0.9740372188389301,2.2776531986892223,9.2653832398355,6.987730041146278,8.29134602099657,,,,,EXECUTE,published_after_gate_recheck,4.655634984374046,4.666254855692387,0.010619871318340302,4.609598312526941,,,4.646677989512682,9.265233296900988,9.275853168219328
19,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1153,1153,before_check,0,,,,,12.263287790119648,13.576350640505552,9.956208989024162,11.029091663658619,,,REVOKE,read_set_version_changed_at_gate,9.519440121948719,,,4.8957946710288525,4.989210981875658,13.097051996737719,5.125485826283693,14.415234792977571,
20,xair,0,,0.0,control,1,0,0,0,0,,1154,control,0,,0.8350466378033161,1.9972766749560833,8.519583847373724,6.522307172417641,7.684537209570408,,,,,EXECUTE,published_after_gate_recheck,4.046040121465921,4.05661016702652,0.010570045560598373,4.473403096199036,,,4.508038051426411,8.519443217664957,8.530013263225555
21,xair,0,,0.0,control,1,0,0,0,0,,1155,control,0,,0.9599109180271626,2.014088910073042,9.449488949030638,7.435400038957596,8.489578031003475,,,,,EXECUTE,published_after_gate_recheck,4.446052014827728,4.457993898540735,0.011941883713006973,5.003286991268396,,,5.0358581356704235,9.449339006096125,9.461280889809132
22,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1157,1157,before_check,0,,,,,12.977417092770338,13.977974187582731,10.351821314543486,11.617526412010193,,,REVOKE,read_set_version_changed_at_gate,10.027352254837751,,,5.004038102924824,5.237025208771229,14.122946187853813,5.521118175238371,15.031390357762575,
23,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1159,1159,before_check,0,,,,,12.232128996402025,13.455815147608519,11.187268886715174,12.189268134534359,,,REVOKE,read_set_version_changed_at_gate,9.462543297559023,,,5.13733783736825,5.3158532828092575,15.811624005436897,5.520747043192387,14.599881134927273,
24,xair,1,0.0,0.0,concurrent,1,0,0,1,0,1161,1160,after_check,0,after_middleware,1.0554003529250622,2.2815302945673466,9.49338125064969,7.211850956082344,8.437980897724628,10.902123991400003,12.109129223972559,,,EXECUTE,published_after_gate_recheck,4.675160627812147,4.682684782892466,0.007524155080318451,4.818090237677097,4.970605950802565,14.355693943798542,5.148238968104124,9.493250865489244,9.500775020569563
25,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1163,1163,before_check,0,,,,,12.176875956356525,13.14822817221284,9.927575942128897,11.022710241377354,,,REVOKE,read_set_version_changed_at_gate,9.010495152324438,,,5.01644192263484,5.122730974107981,13.165931217372417,5.35515695810318,14.026937074959278,
26,xair,1,0.0,0.0,concurrent,0,1,0,0,0,1165,1165,before_check,0,,,,,12.700146995484829,13.705352786928415,11.186928022652864,12.66805687919259,,,REVOKE,read_set_version_changed_at_gate,8.721232879906893,,,6.02363096550107,6.126463878899813,15.794973820447922,6.263351067900658,14.744863845407963,
