mode,deadline_ms,induced_delay_ms,gateway_released,reason,age_at_check_ms,age_at_middleware_ms,late_at_check,late_at_middleware
xair_atomic,100,103.5,0,age_bound_exceeded_at_commit,115.97802734375,,0,0
xair,100,90.5,0,deadline exceeded: elapsed 104.4ms > 100ms at release_at_publish,104.403076171875,,0,0
xair,100,87.5,0,deadline exceeded: elapsed 101.3ms > 100ms at release_at_publish,101.2509765625,,0,0
xair_atomic,100,91.5,0,age_bound_exceeded_at_commit,103.05493164062,,0,0
xair_atomic,100,91.5,0,age_bound_exceeded_at_commit,104.38598632812,,0,0
xair,100,103.5,0,deadline exceeded: elapsed 117.6ms > 100ms at release_at_publish,117.615966796875,,0,0
xair,100,85.5,1,published_after_gate_recheck,98.310546875,98.3642578125,0,0
xair,100,88.5,0,deadline exceeded: elapsed 101.0ms > 100ms at release_at_publish,100.97216796875,,0,0
xair_atomic,100,89.0,0,age_bound_exceeded_at_commit,101.57397460938,,0,0
xair,100,92.5,0,deadline exceeded: elapsed 105.5ms > 100ms at release_at_publish,105.4951171875,,0,0
xair_atomic,100,92.5,0,age_bound_exceeded_at_commit,103.9921875,,0,0
xair,100,104.5,0,deadline exceeded: elapsed 117.3ms > 100ms at release_at_publish,117.342041015625,,0,0
xair_atomic,100,87.5,1,authorization_committed,99.47412109375,101.094970703125,0,1
xair_atomic,100,86.5,1,authorization_committed,97.609130859375,99.45361328125,0,0
xair_atomic,100,91.5,0,age_bound_exceeded_at_commit,103.40014648438,,0,0
xair,100,96.0,0,deadline exceeded: elapsed 110.2ms > 100ms at release_at_publish,110.21923828125,,0,0
xair,100,92.5,0,deadline exceeded: elapsed 106.4ms > 100ms at release_at_publish,106.363525390625,,0,0
xair_atomic,100,99.5,0,age_bound_exceeded_at_commit,111.40502929688,,0,0
xair,100,99.5,0,deadline exceeded: elapsed 114.8ms > 100ms at release_at_publish,114.843017578125,,0,0
xair,100,103.0,0,deadline exceeded: elapsed 117.2ms > 100ms at release_at_publish,117.140869140625,,0,0
xair,100,100.0,0,deadline exceeded: elapsed 114.2ms > 100ms at release_at_publish,114.187744140625,,0,0
xair_atomic,100,93.5,0,age_bound_exceeded_at_commit,106.69506835938,,0,0
xair,100,86.0,1,published_after_gate_recheck,99.19384765625,99.26123046875,0,0
xair_atomic,100,102.0,0,age_bound_exceeded_at_commit,114.52514648438,,0,0
xair,100,93.0,0,deadline exceeded: elapsed 108.5ms > 100ms at release_at_publish,108.497314453125,,0,0
xair_atomic,100,88.5,0,age_bound_exceeded_at_commit,102.7900390625,,0,0
xair_atomic,100,95.0,0,age_bound_exceeded_at_commit,107.13696289062,,0,0
xair_atomic,100,98.5,0,age_bound_exceeded_at_commit,111.51513671875,,0,0
xair_atomic,100,88.5,0,age_bound_exceeded_at_commit,100.11401367188,,0,0
xair,100,101.0,0,deadline exceeded: elapsed 113.7ms > 100ms at release_at_publish,113.64453125,,0,0
xair_atomic,100,103.0,0,age_bound_exceeded_at_commit,114.72583007812,,0,0
xair_atomic,100,85.5,1,authorization_committed,96.94482421875,98.77978515625,0,0
xair_atomic,100,88.0,0,age_bound_exceeded_at_commit,101.12109375,,0,0
xair_atomic,100,91.0,0,age_bound_exceeded_at_commit,102.65698242188,,0,0
xair_atomic,100,87.5,1,authorization_committed,98.701171875,100.53759765625,0,1
xair_atomic,100,93.0,0,age_bound_exceeded_at_commit,104.99291992188,,0,0
xair_atomic,100,87.0,1,authorization_committed,98.02197265625,99.781982421875,0,0
xair,100,86.0,1,published_after_gate_recheck,99.1806640625,99.213134765625,0,0
xair_atomic,100,100.5,0,age_bound_exceeded_at_commit,111.98388671875,,0,0
xair_atomic,100,93.5,0,age_bound_exceeded_at_commit,105.35693359375,,0,0
xair,100,92.5,0,deadline exceeded: elapsed 105.8ms > 100ms at release_at_publish,105.7744140625,,0,0
xair,100,98.5,0,deadline exceeded: elapsed 111.3ms > 100ms at release_at_publish,111.25537109375,,0,0
xair,100,94.5,0,deadline exceeded: elapsed 108.0ms > 100ms at release_at_publish,108.002197265625,,0,0
xair,100,102.0,0,deadline exceeded: elapsed 116.1ms > 100ms at release_at_publish,116.130615234375,,0,0
xair,100,92.0,0,deadline exceeded: elapsed 106.6ms > 100ms at release_at_publish,106.542236328125,,0,0
xair,100,93.0,0,deadline exceeded: elapsed 106.4ms > 100ms at release_at_publish,106.410888671875,,0,0
xair,100,93.5,0,deadline exceeded: elapsed 107.1ms > 100ms at release_at_publish,107.055908203125,,0,0
xair,100,99.0,0,deadline exceeded: elapsed 112.0ms > 100ms at release_at_publish,112.012451171875,,0,0
xair_atomic,100,102.5,0,age_bound_exceeded_at_commit,115.716796875,,0,0
xair,100,102.0,0,deadline exceeded: elapsed 117.6ms > 100ms at release_at_publish,117.610595703125,,0,0
xair_atomic,100,98.5,0,age_bound_exceeded_at_commit,112.43603515625,,0,0
xair,100,101.0,0,deadline exceeded: elapsed 114.9ms > 100ms at release_at_publish,114.8916015625,,0,0
xair,100,105.0,0,deadline exceeded: elapsed 121.9ms > 100ms at release_at_publish,121.916259765625,,0,0
xair,100,94.5,0,deadline exceeded: elapsed 110.4ms > 100ms at release_at_publish,110.382080078125,,0,0
xair_atomic,100,88.5,0,age_bound_exceeded_at_commit,100.35205078125,,0,0
xair_atomic,100,96.0,0,age_bound_exceeded_at_commit,106.88989257812,,0,0
xair,100,95.5,0,deadline exceeded: elapsed 108.8ms > 100ms at release_at_publish,108.786376953125,,0,0
xair_atomic,100,98.5,0,age_bound_exceeded_at_commit,110.705078125,,0,0
xair,100,103.0,0,deadline exceeded: elapsed 117.3ms > 100ms at release_at_publish,117.301025390625,,0,0
xair_atomic,100,86.5,1,authorization_committed,98.556884765625,100.414794921875,0,1
xair_atomic,100,94.0,0,age_bound_exceeded_at_commit,106.56787109375,,0,0
xair,100,93.0,0,deadline exceeded: elapsed 108.7ms > 100ms at release_at_publish,108.7373046875,,0,0
xair_atomic,100,88.5,0,age_bound_exceeded_at_commit,100.70874023438,,0,0
xair_atomic,100,92.5,0,age_bound_exceeded_at_commit,104.03295898438,,0,0
xair_atomic,100,99.0,0,age_bound_exceeded_at_commit,112.32104492188,,0,0
xair,100,104.0,0,deadline exceeded: elapsed 119.3ms > 100ms at release_at_publish,119.2509765625,,0,0
xair,100,94.0,0,deadline exceeded: elapsed 108.1ms > 100ms at release_at_publish,108.073486328125,,0,0
xair,100,103.5,0,deadline exceeded: elapsed 117.2ms > 100ms at release_at_publish,117.16357421875,,0,0
xair,100,92.5,0,deadline exceeded: elapsed 107.1ms > 100ms at release_at_publish,107.1181640625,,0,0
xair,100,97.5,0,deadline exceeded: elapsed 111.9ms > 100ms at release_at_publish,111.9208984375,,0,0
xair_atomic,100,95.5,0,age_bound_exceeded_at_commit,108.93701171875,,0,0
xair_atomic,100,94.5,0,age_bound_exceeded_at_commit,106.60107421875,,0,0
xair_atomic,100,101.5,0,age_bound_exceeded_at_commit,112.43994140625,,0,0
xair_atomic,100,92.5,0,age_bound_exceeded_at_commit,103.59399414062,,0,0
xair_atomic,100,85.0,1,authorization_committed,97.2890625,99.28759765625,0,0
xair,100,87.0,0,deadline exceeded: elapsed 101.0ms > 100ms at release_at_publish,101.026123046875,,0,0
xair,100,103.5,0,deadline exceeded: elapsed 116.9ms > 100ms at release_at_publish,116.86767578125,,0,0
xair,100,85.5,0,deadline exceeded: elapsed 100.2ms > 100ms at release_at_publish,100.150390625,,0,0
xair_atomic,100,98.5,0,age_bound_exceeded_at_commit,109.93994140625,,0,0
xair_atomic,100,87.0,1,authorization_committed,99.09814453125,101.162841796875,0,1
xair,100,89.5,0,deadline exceeded: elapsed 106.3ms > 100ms at release_at_publish,106.2841796875,,0,0
xair,100,92.5,0,deadline exceeded: elapsed 106.1ms > 100ms at release_at_publish,106.060546875,,0,0
xair_atomic,100,93.0,0,age_bound_exceeded_at_commit,104.89208984375,,0,0
xair,100,102.0,0,deadline exceeded: elapsed 115.0ms > 100ms at release_at_publish,114.96435546875,,0,0
xair,100,89.5,0,deadline exceeded: elapsed 103.3ms > 100ms at release_at_publish,103.2607421875,,0,0
xair,100,105.0,0,deadline exceeded: elapsed 119.5ms > 100ms at release_at_publish,119.492919921875,,0,0
xair_atomic,100,92.5,0,age_bound_exceeded_at_commit,103.73706054688,,0,0
xair_atomic,100,86.0,1,authorization_committed,97.133056640625,99.111083984375,0,0
xair,100,105.0,0,deadline exceeded: elapsed 119.4ms > 100ms at release_at_publish,119.363525390625,,0,0
xair,100,89.0,0,deadline exceeded: elapsed 104.3ms > 100ms at release_at_publish,104.333740234375,,0,0
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,116.94409179688,,0,0
xair,100,103.5,0,deadline exceeded: elapsed 118.0ms > 100ms at release_at_publish,117.953125,,0,0
xair_atomic,100,92.5,0,age_bound_exceeded_at_commit,104.64599609375,,0,0
xair,100,102.5,0,deadline exceeded: elapsed 116.5ms > 100ms at release_at_publish,116.521728515625,,0,0
xair,100,97.5,0,deadline exceeded: elapsed 111.3ms > 100ms at release_at_publish,111.27880859375,,0,0
xair,100,99.5,0,deadline exceeded: elapsed 114.0ms > 100ms at release_at_publish,114.012939453125,,0,0
xair,100,102.0,0,deadline exceeded: elapsed 115.6ms > 100ms at release_at_publish,115.560302734375,,0,0
xair_atomic,100,87.0,1,authorization_committed,99.22509765625,101.14599609375,0,1
xair,100,93.5,0,deadline exceeded: elapsed 109.7ms > 100ms at release_at_publish,109.716796875,,0,0
xair_atomic,100,93.5,0,age_bound_exceeded_at_commit,106.56518554688,,0,0
xair,100,87.0,0,deadline exceeded: elapsed 100.9ms > 100ms at release_at_publish,100.860107421875,,0,0
xair,100,103.0,0,deadline exceeded: elapsed 115.6ms > 100ms at release_at_publish,115.60888671875,,0,0
xair,100,87.5,0,deadline exceeded: elapsed 103.7ms > 100ms at release_at_publish,103.6845703125,,0,0
xair,100,96.0,0,deadline exceeded: elapsed 110.8ms > 100ms at release_at_publish,110.765380859375,,0,0
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,116.43896484375,,0,0
xair,100,95.5,0,deadline exceeded: elapsed 109.9ms > 100ms at release_at_publish,109.83984375,,0,0
xair,100,86.5,0,deadline exceeded: elapsed 102.4ms > 100ms at release_at_publish,102.368408203125,,0,0
xair,100,95.0,0,deadline exceeded: elapsed 108.9ms > 100ms at release_at_publish,108.87353515625,,0,0
xair,100,96.0,0,deadline exceeded: elapsed 109.7ms > 100ms at release_at_publish,109.64892578125,,0,0
xair,100,101.5,0,deadline exceeded: elapsed 116.0ms > 100ms at release_at_publish,115.957275390625,,0,0
xair_atomic,100,103.0,0,age_bound_exceeded_at_commit,116.55395507812,,0,0
xair_atomic,100,94.5,0,age_bound_exceeded_at_commit,107.451171875,,0,0
xair,100,101.5,0,deadline exceeded: elapsed 114.7ms > 100ms at release_at_publish,114.640625,,0,0
xair_atomic,100,88.0,0,age_bound_exceeded_at_commit,101.06616210938,,0,0
xair,100,99.0,0,deadline exceeded: elapsed 112.8ms > 100ms at release_at_publish,112.828125,,0,0
xair,100,86.0,0,deadline exceeded: elapsed 101.2ms > 100ms at release_at_publish,101.1474609375,,0,0
xair,100,91.0,0,deadline exceeded: elapsed 103.5ms > 100ms at release_at_publish,103.521484375,,0,0
xair_atomic,100,102.0,0,age_bound_exceeded_at_commit,114.03784179688,,0,0
xair,100,100.5,0,deadline exceeded: elapsed 113.5ms > 100ms at release_at_publish,113.53125,,0,0
xair_atomic,100,96.5,0,age_bound_exceeded_at_commit,107.5859375,,0,0
xair,100,103.0,0,deadline exceeded: elapsed 117.7ms > 100ms at release_at_publish,117.6767578125,,0,0
xair_atomic,100,95.5,0,age_bound_exceeded_at_commit,108.16577148438,,0,0
xair_atomic,100,86.0,1,authorization_committed,98.194091796875,100.260009765625,0,1
xair_atomic,100,102.5,0,age_bound_exceeded_at_commit,114.55004882812,,0,0
xair_atomic,100,97.0,0,age_bound_exceeded_at_commit,107.6611328125,,0,0
xair,100,99.5,0,deadline exceeded: elapsed 112.2ms > 100ms at release_at_publish,112.212890625,,0,0
xair_atomic,100,98.5,0,age_bound_exceeded_at_commit,110.65087890625,,0,0
xair,100,96.5,0,deadline exceeded: elapsed 110.0ms > 100ms at release_at_publish,110.03564453125,,0,0
xair,100,86.0,1,published_after_gate_recheck,99.9013671875,99.949462890625,0,0
xair,100,97.5,0,deadline exceeded: elapsed 112.8ms > 100ms at release_at_publish,112.797119140625,,0,0
xair_atomic,100,93.5,0,age_bound_exceeded_at_commit,105.544921875,,0,0
xair_atomic,100,86.0,1,authorization_committed,98.962890625,100.876953125,0,1
xair,100,93.5,0,deadline exceeded: elapsed 107.8ms > 100ms at release_at_publish,107.74560546875,,0,0
xair,100,103.5,0,deadline exceeded: elapsed 116.8ms > 100ms at release_at_publish,116.79248046875,,0,0
xair,100,100.0,0,deadline exceeded: elapsed 113.6ms > 100ms at release_at_publish,113.55517578125,,0,0
xair_atomic,100,103.0,0,age_bound_exceeded_at_commit,116.0322265625,,0,0
xair_atomic,100,102.5,0,age_bound_exceeded_at_commit,116.60986328125,,0,0
xair,100,95.0,0,deadline exceeded: elapsed 108.7ms > 100ms at release_at_publish,108.701904296875,,0,0
xair_atomic,100,91.0,0,age_bound_exceeded_at_commit,103.02099609375,,0,0
xair,100,93.0,0,deadline exceeded: elapsed 106.1ms > 100ms at release_at_publish,106.117919921875,,0,0
xair_atomic,100,100.0,0,age_bound_exceeded_at_commit,111.7080078125,,0,0
xair,100,87.5,0,deadline exceeded: elapsed 100.8ms > 100ms at release_at_publish,100.7568359375,,0,0
xair_atomic,100,97.0,0,age_bound_exceeded_at_commit,108.01391601562,,0,0
xair_atomic,100,94.5,0,age_bound_exceeded_at_commit,106.87890625,,0,0
xair,100,95.0,0,deadline exceeded: elapsed 108.7ms > 100ms at release_at_publish,108.697265625,,0,0
xair,100,101.5,0,deadline exceeded: elapsed 118.5ms > 100ms at release_at_publish,118.46826171875,,0,0
xair,100,90.0,0,deadline exceeded: elapsed 102.6ms > 100ms at release_at_publish,102.621337890625,,0,0
xair_atomic,100,98.0,0,age_bound_exceeded_at_commit,110.07397460938,,0,0
xair,100,100.0,0,deadline exceeded: elapsed 113.6ms > 100ms at release_at_publish,113.5615234375,,0,0
xair_atomic,100,88.5,0,age_bound_exceeded_at_commit,102.93408203125,,0,0
xair_atomic,100,97.5,0,age_bound_exceeded_at_commit,108.9990234375,,0,0
xair,100,100.5,0,deadline exceeded: elapsed 113.3ms > 100ms at release_at_publish,113.309326171875,,0,0
xair_atomic,100,91.5,0,age_bound_exceeded_at_commit,106.08374023438,,0,0
xair,100,94.0,0,deadline exceeded: elapsed 107.0ms > 100ms at release_at_publish,106.98779296875,,0,0
xair_atomic,100,91.0,0,age_bound_exceeded_at_commit,102.9130859375,,0,0
xair_atomic,100,104.0,0,age_bound_exceeded_at_commit,116.65893554688,,0,0
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,115.71899414062,,0,0
xair_atomic,100,98.5,0,age_bound_exceeded_at_commit,111.17114257812,,0,0
xair_atomic,100,99.5,0,age_bound_exceeded_at_commit,111.171875,,0,0
xair,100,96.0,0,deadline exceeded: elapsed 111.3ms > 100ms at release_at_publish,111.295166015625,,0,0
xair,100,87.0,0,deadline exceeded: elapsed 100.8ms > 100ms at release_at_publish,100.75537109375,,0,0
xair,100,104.0,0,deadline exceeded: elapsed 116.3ms > 100ms at release_at_publish,116.324462890625,,0,0
xair,100,100.5,0,deadline exceeded: elapsed 115.5ms > 100ms at release_at_publish,115.509765625,,0,0
xair,100,99.0,0,deadline exceeded: elapsed 112.4ms > 100ms at release_at_publish,112.42236328125,,0,0
xair_atomic,100,97.5,0,age_bound_exceeded_at_commit,109.83325195312,,0,0
xair_atomic,100,97.5,0,age_bound_exceeded_at_commit,111.0009765625,,0,0
xair_atomic,100,92.5,0,age_bound_exceeded_at_commit,107.3837890625,,0,0
xair_atomic,100,85.5,1,authorization_committed,98.3271484375,100.056396484375,0,1
xair_atomic,100,99.5,0,age_bound_exceeded_at_commit,110.82299804688,,0,0
xair_atomic,100,88.0,0,age_bound_exceeded_at_commit,100.0859375,,0,0
xair_atomic,100,101.5,0,age_bound_exceeded_at_commit,112.85400390625,,0,0
xair_atomic,100,97.5,0,age_bound_exceeded_at_commit,108.72924804688,,0,0
xair_atomic,100,92.0,0,age_bound_exceeded_at_commit,104.13598632812,,0,0
xair_atomic,100,86.5,1,authorization_committed,98.93994140625,100.72216796875,0,1
xair,100,100.0,0,deadline exceeded: elapsed 113.7ms > 100ms at release_at_publish,113.730712890625,,0,0
xair_atomic,100,101.0,0,age_bound_exceeded_at_commit,113.14697265625,,0,0
xair,100,102.0,0,deadline exceeded: elapsed 116.4ms > 100ms at release_at_publish,116.350830078125,,0,0
xair,100,96.0,0,deadline exceeded: elapsed 109.0ms > 100ms at release_at_publish,108.98583984375,,0,0
xair_atomic,100,86.5,1,authorization_committed,97.51904296875,99.466796875,0,0
xair,100,91.0,0,deadline exceeded: elapsed 104.9ms > 100ms at release_at_publish,104.896728515625,,0,0
xair_atomic,100,91.5,0,age_bound_exceeded_at_commit,104.26196289062,,0,0
xair_atomic,100,98.0,0,age_bound_exceeded_at_commit,111.14477539062,,0,0
xair,100,98.5,0,deadline exceeded: elapsed 113.2ms > 100ms at release_at_publish,113.1923828125,,0,0
xair_atomic,100,101.0,0,age_bound_exceeded_at_commit,113.49096679688,,0,0
xair_atomic,100,95.0,0,age_bound_exceeded_at_commit,106.98193359375,,0,0
xair,100,91.0,0,deadline exceeded: elapsed 105.7ms > 100ms at release_at_publish,105.712158203125,,0,0
xair_atomic,100,88.0,0,age_bound_exceeded_at_commit,101.09594726562,,0,0
xair,100,104.0,0,deadline exceeded: elapsed 119.3ms > 100ms at release_at_publish,119.244140625,,0,0
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,117.4951171875,,0,0
xair,100,85.0,1,published_after_gate_recheck,97.505859375,97.547607421875,0,0
xair,100,90.5,0,deadline exceeded: elapsed 104.1ms > 100ms at release_at_publish,104.04150390625,,0,0
xair_atomic,100,93.0,0,age_bound_exceeded_at_commit,103.89794921875,,0,0
xair,100,89.5,0,deadline exceeded: elapsed 103.4ms > 100ms at release_at_publish,103.44091796875,,0,0
xair_atomic,100,86.0,1,authorization_committed,99.787841796875,101.8251953125,0,1
xair_atomic,100,91.0,0,age_bound_exceeded_at_commit,103.376953125,,0,0
xair_atomic,100,85.0,1,authorization_committed,97.09716796875,99.00244140625,0,0
xair,100,91.5,0,deadline exceeded: elapsed 104.5ms > 100ms at release_at_publish,104.531982421875,,0,0
xair_atomic,100,104.0,0,age_bound_exceeded_at_commit,116.82690429688,,0,0
xair_atomic,100,90.0,0,age_bound_exceeded_at_commit,102.94580078125,,0,0
xair,100,89.5,0,deadline exceeded: elapsed 104.2ms > 100ms at release_at_publish,104.22265625,,0,0
xair_atomic,100,87.0,1,authorization_committed,99.445068359375,101.1787109375,0,1
