publishing_interval_ms,version_scope,intent_kind,run,trace_time_s,gateway_released,reason,e2e_latency_ms,validation_to_gate_ms,achieved_update_rate_hz
1000,global,discrete,96,48.0,1,published_after_gate_recheck,19.996242597699165,4.534857347607613,1.0
1000,predicate,continuous,97,48.5,1,published_after_gate_recheck,17.16501172631979,4.867380950599909,1.0
1000,global,continuous,98,49.0,1,published_after_gate_recheck,17.95091573148966,4.424138925969601,1.0
1000,predicate,discrete,99,49.5,1,published_after_gate_recheck,16.550689935684204,4.247318021953106,1.0
1000,readset,continuous,100,50.0,1,published_after_gate_recheck,21.327270194888115,4.525689873844385,1.0
1000,readset,continuous,101,50.5,1,published_after_gate_recheck,18.2884787209332,4.5908731408417225,1.0
1000,predicate,continuous,102,51.0,1,published_after_gate_recheck,21.536412183195353,5.149900913238525,1.0
1000,readset,discrete,103,51.5,1,published_after_gate_recheck,18.549158703535795,4.872861783951521,1.0
1000,global,continuous,104,52.0,1,published_after_gate_recheck,19.673377741128206,4.586854949593544,1.0
1000,predicate,continuous,105,52.5,1,published_after_gate_recheck,20.432461984455585,5.051066167652607,1.0
1000,readset,discrete,106,53.0,1,published_after_gate_recheck,19.66880913823843,4.860938992351294,1.0
1000,global,continuous,107,53.5,1,published_after_gate_recheck,17.629732843488455,4.456520080566406,1.0
1000,predicate,discrete,108,54.0,1,published_after_gate_recheck,20.579548086971045,4.73808916285634,1.0
1000,global,continuous,109,54.5,1,published_after_gate_recheck,18.605654127895832,4.788031801581383,1.0
1000,readset,continuous,110,55.0,1,published_after_gate_recheck,19.97341075912118,4.4234078377485275,1.0
1000,predicate,discrete,111,55.5,1,published_after_gate_recheck,16.950630117207766,4.302511923015118,1.0
1000,readset,discrete,112,56.0,1,published_after_gate_recheck,20.731701981276274,4.983508959412575,1.0
1000,readset,continuous,113,56.5,1,published_after_gate_recheck,18.524762708693743,4.456320311874151,1.0
1000,global,discrete,114,57.0,1,published_after_gate_recheck,20.69216826930642,4.847412928938866,1.0
1000,global,continuous,115,57.5,1,published_after_gate_recheck,17.214974854141474,4.2112101800739765,1.0
1000,readset,discrete,116,58.0,1,published_after_gate_recheck,20.77501406893134,4.7609820030629635,1.0
1000,global,discrete,117,58.5,1,published_after_gate_recheck,16.356355044990778,4.183498211205006,1.0
1000,readset,discrete,118,59.0,1,published_after_gate_recheck,20.28102707117796,4.239263013005257,1.0
1000,global,continuous,119,59.5,1,published_after_gate_recheck,17.421292141079903,4.467200022190809,1.0
1000,readset,continuous,120,60.0,1,published_after_gate_recheck,20.22585365921259,4.509449936449528,1.0
1000,global,continuous,121,60.5,1,published_after_gate_recheck,17.41375820711255,4.186884965747595,1.0
1000,readset,continuous,122,61.0,1,published_after_gate_recheck,21.74620609730482,4.836193285882473,1.0
1000,readset,continuous,123,61.5,1,published_after_gate_recheck,16.555037815123796,4.047312308102846,1.0
1000,predicate,continuous,124,62.0,1,published_after_gate_recheck,19.589951261878014,4.434639122337103,1.0
1000,global,discrete,125,62.5,1,published_after_gate_recheck,17.797548789530993,4.73279831930995,1.0
1000,readset,discrete,126,63.0,1,published_after_gate_recheck,19.560975953936577,4.10322705283761,1.0
1000,predicate,discrete,127,63.5,1,published_after_gate_recheck,17.004540655761957,4.117764998227358,1.0
1000,global,discrete,128,64.0,1,published_after_gate_recheck,18.87652277946472,4.558892920613289,1.0
1000,predicate,continuous,129,64.5,1,published_after_gate_recheck,17.62080704793334,4.507014993578196,1.0
1000,predicate,continuous,130,65.0,1,published_after_gate_recheck,20.130515098571777,4.684758838266134,1.0
1000,global,continuous,131,65.5,1,published_after_gate_recheck,17.487626988440752,3.9916089735925198,1.0
1000,readset,discrete,132,66.0,1,published_after_gate_recheck,19.796297885477543,4.800626076757908,1.0
1000,predicate,continuous,133,66.5,1,published_after_gate_recheck,17.673886846750975,4.358435980975628,1.0
1000,predicate,continuous,134,67.0,1,published_after_gate_recheck,20.312517415732145,4.554835148155689,1.0
1000,global,discrete,135,67.5,1,published_after_gate_recheck,21.690561901777983,7.856087759137154,1.0
1000,predicate,continuous,136,68.0,1,published_after_gate_recheck,20.770355593413115,4.919177852571011,1.0
1000,global,discrete,137,68.5,1,published_after_gate_recheck,17.435569781810045,4.31399280205369,1.0
1000,predicate,continuous,138,69.0,1,published_after_gate_recheck,19.389295019209385,4.275600891560316,1.0
1000,readset,discrete,139,69.501,1,published_after_gate_recheck,18.691495060920715,4.807618912309408,1.0
1000,global,discrete,140,70.0,1,published_after_gate_recheck,20.612650085240602,4.515902139246464,1.0
1000,readset,discrete,141,70.5,1,published_after_gate_recheck,18.474798183888197,4.759809002280235,1.0
1000,predicate,continuous,142,71.001,1,published_after_gate_recheck,19.332187715917826,4.5130569487810135,1.0
1000,readset,continuous,143,71.5,1,published_after_gate_recheck,17.858914099633694,4.318531136959791,1.0
1000,readset,continuous,144,72.0,1,published_after_gate_recheck,21.506025921553373,4.944325890392065,1.0
1000,global,continuous,145,72.5,1,published_after_gate_recheck,24.25790810957551,5.595858208835125,1.0
1000,predicate,discrete,146,73.0,1,published_after_gate_recheck,19.656715914607048,4.342125728726387,1.0
1000,global,continuous,147,73.5,1,published_after_gate_recheck,17.00758608058095,4.420904442667961,1.0
1000,predicate,continuous,148,74.0,1,published_after_gate_recheck,17.839587293565273,4.641097038984299,1.0
1000,readset,discrete,149,74.501,1,published_after_gate_recheck,17.16492185369134,4.515410866588354,1.0
1000,predicate,discrete,150,75.0,1,published_after_gate_recheck,21.175716072320938,4.49358019977808,1.0
1000,global,continuous,151,75.5,1,published_after_gate_recheck,16.952361911535263,4.030210897326469,1.0
1000,global,discrete,152,76.0,1,published_after_gate_recheck,18.707805778831244,3.9638960734009743,1.0
1000,global,continuous,153,76.5,1,published_after_gate_recheck,18.230780959129333,4.497075919061899,1.0
1000,global,continuous,154,77.0,1,published_after_gate_recheck,19.94236232712865,4.845481365919113,1.0
1000,readset,continuous,155,77.5,1,published_after_gate_recheck,20.817203912883997,6.747538689523935,1.0
1000,predicate,continuous,156,78.0,1,published_after_gate_recheck,21.196695044636726,4.829709883779287,1.0
1000,global,continuous,157,78.5,1,published_after_gate_recheck,19.64459288865328,4.257688298821449,1.0
1000,predicate,continuous,158,79.0,1,published_after_gate_recheck,19.921163097023964,4.698063712567091,1.0
1000,predicate,continuous,159,79.5,1,published_after_gate_recheck,18.24053004384041,4.417245741933584,1.0
1000,global,continuous,160,80.0,1,published_after_gate_recheck,20.00946830958128,4.5288060791790485,1.0
1000,global,continuous,161,80.5,1,published_after_gate_recheck,18.535231705754995,4.620037041604519,1.0
1000,predicate,discrete,162,81.0,1,published_after_gate_recheck,20.46669600531459,4.975545220077038,1.0
1000,global,continuous,163,81.5,1,published_after_gate_recheck,21.97964396327734,5.222837906330824,1.0
1000,readset,continuous,164,82.0,1,published_after_gate_recheck,18.991067074239254,4.677064251154661,1.0
1000,global,continuous,165,82.5,1,published_after_gate_recheck,17.70632667466998,4.462801851332188,1.0
1000,global,discrete,166,83.0,1,published_after_gate_recheck,18.86613294482231,4.5396070927381516,1.0
1000,global,continuous,167,83.5,1,published_after_gate_recheck,18.05504085496068,4.203896038234234,1.0
1000,readset,discrete,168,84.0,1,published_after_gate_recheck,20.216265693306923,4.455979913473129,1.0
1000,readset,discrete,169,84.5,1,published_after_gate_recheck,18.85634521022439,4.683245904743671,1.0
1000,global,discrete,170,85.0,1,published_after_gate_recheck,19.031873904168606,4.546799696981907,1.0
1000,predicate,continuous,171,85.5,1,published_after_gate_recheck,17.515358980745077,4.800997208803892,1.0
1000,readset,discrete,172,86.0,1,published_after_gate_recheck,20.905279088765383,4.407197702676058,1.0
1000,predicate,discrete,173,86.5,1,published_after_gate_recheck,17.54477433860302,4.835611674934626,1.0
1000,global,continuous,174,87.0,1,published_after_gate_recheck,20.12787014245987,4.491084720939398,1.0
1000,readset,continuous,175,87.5,1,published_after_gate_recheck,17.32219709083438,4.543443210422993,1.0
1000,predicate,continuous,176,88.0,1,published_after_gate_recheck,20.20548563450575,4.841040819883347,1.0
1000,predicate,discrete,177,88.5,1,published_after_gate_recheck,17.842371948063374,4.4750249944627285,1.0
1000,predicate,discrete,178,89.0,1,published_after_gate_recheck,20.855265203863382,4.913527052849531,1.0
1000,predicate,continuous,179,89.5,1,published_after_gate_recheck,17.378120683133602,4.570583812892437,1.0
1000,predicate,continuous,180,90.0,1,published_after_gate_recheck,20.92737890779972,4.575402941554785,1.0
1000,predicate,discrete,181,90.5,1,published_after_gate_recheck,18.02878174930811,4.324010573327541,1.0
1000,global,continuous,182,91.0,1,published_after_gate_recheck,20.913613960146904,4.858223721385002,1.0
1000,readset,continuous,183,91.5,1,published_after_gate_recheck,19.088429864495993,4.673939198255539,1.0
1000,global,discrete,184,92.0,1,published_after_gate_recheck,21.201154217123985,4.632190335541964,1.0
1000,global,discrete,185,92.501,1,published_after_gate_recheck,17.48903002589941,4.277344793081284,1.0
1000,global,discrete,186,93.0,1,published_after_gate_recheck,18.176869954913855,4.3672532774508,1.0
1000,predicate,discrete,187,93.5,1,published_after_gate_recheck,17.82841607928276,4.6362681314349174,1.0
1000,global,discrete,188,94.0,1,published_after_gate_recheck,19.035120029002428,3.8210181519389153,1.0
1000,readset,continuous,189,94.5,1,published_after_gate_recheck,17.042170744389296,4.178047645837069,1.0
1000,readset,discrete,190,95.0,1,published_after_gate_recheck,22.829788736999035,4.531341139227152,1.0
1000,global,discrete,191,95.5,1,published_after_gate_recheck,18.685653805732727,4.9657258205115795,1.0
1000,global,discrete,192,96.0,1,published_after_gate_recheck,22.41360768675804,4.8453002236783504,1.0
1000,predicate,discrete,193,96.5,1,published_after_gate_recheck,16.70208340510726,4.4211940839886665,1.0
1000,predicate,discrete,194,97.0,1,published_after_gate_recheck,19.76229390129447,4.953221883624792,1.0
1000,readset,continuous,195,97.5,1,published_after_gate_recheck,18.2759459130466,4.809903912246227,1.0
1000,predicate,continuous,196,98.0,1,published_after_gate_recheck,21.00380416959524,4.948864225298166,1.0
1000,global,discrete,197,98.5,1,published_after_gate_recheck,22.116050124168396,5.663043819367886,1.0
1000,global,continuous,198,99.0,1,published_after_gate_recheck,20.246963016688824,4.386920016258955,1.0
1000,global,discrete,199,99.5,1,published_after_gate_recheck,19.56486376002431,4.500322043895721,1.0
1000,global,continuous,200,100.0,1,published_after_gate_recheck,18.97670002654195,4.108036868274212,1.0
1000,predicate,continuous,201,100.5,1,published_after_gate_recheck,19.896014593541622,4.290299024432898,1.0
1000,global,discrete,202,101.0,1,published_after_gate_recheck,19.29103024303913,4.1982559487223625,1.0
1000,readset,continuous,203,101.5,1,published_after_gate_recheck,19.827445968985558,4.740353208035231,1.0
1000,readset,continuous,204,102.003,1,published_after_gate_recheck,24.316116701811552,5.309640895575285,1.0
1000,readset,continuous,205,102.5,1,published_after_gate_recheck,17.38585578277707,4.611069802194834,1.0
1000,global,discrete,206,103.0,1,published_after_gate_recheck,21.192347165197134,4.922664724290371,1.0
1000,predicate,discrete,207,103.5,1,published_after_gate_recheck,22.317527793347836,4.82263695448637,1.0
1000,predicate,continuous,208,104.0,1,published_after_gate_recheck,20.260639023035765,4.6307179145514965,1.0
