run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
27,xair,1,0.0,0.0,concurrent,1,0,0,1,0,50,49,after_check,0,after_middleware,3.3038477413356304,7.852140814065933,27.01398776844144,19.161846954375505,23.71014002710581,29.321977868676186,33.470309805125,,,EXECUTE,published_after_gate_recheck,13.444291893392801,13.455773238092661,0.01148134469985962,13.569545932114124,13.690392952412367,41.035883128643036,13.832689728587866,27.013837825506926,27.025319170206785
28,xair,0,,0.0,control,1,0,0,0,0,,51,control,0,,3.0868612229824066,4.586523864418268,26.321189012378454,21.734665147960186,23.234327789396048,,,,,EXECUTE,published_after_gate_recheck,12.600237969309092,12.613792903721333,0.013554934412240982,13.720821123570204,,,13.762309215962887,26.321059092879295,26.334614027291536
29,xair,1,0.0,0.0,concurrent,1,0,0,1,0,53,52,after_check,0,after_middleware,2.1794289350509644,6.7605627700686455,26.599531061947346,19.8389682918787,24.42010212689638,33.762698993086815,39.04883610084653,,,EXECUTE,published_after_gate_recheck,14.697882812470198,14.711598865687847,0.01371605321764946,11.901528108865023,12.234262190759182,44.52789528295398,12.61850306764245,26.59941092133522,26.61312697455287
30,xair,0,,0.0,control,1,0,0,0,0,,54,control,0,,0.5002180114388466,4.9235159531235695,30.798187013715506,25.874671060591936,30.29796900227666,,,,,EXECUTE,published_after_gate_recheck,13.579195365309715,13.592059258371592,0.012863893061876297,17.218841705471277,,,17.254319041967392,30.798037070780993,30.81090096384287
31,xair,1,0.0,0.0,concurrent,1,0,0,1,0,56,55,after_check,0,after_middleware,3.82789084687829,6.5910848788917065,26.211914140731096,19.62082926183939,22.384023293852806,27.851039078086615,31.003111973404884,,,EXECUTE,published_after_gate_recheck,11.96981593966484,11.981978081166744,0.012162141501903534,14.241958037018776,14.418079052120447,39.14997633546591,14.580512885004282,26.211773976683617,26.22393611818552
32,xair,1,0.0,0.0,concurrent,1,0,0,1,0,58,57,after_check,0,after_middleware,3.925483673810959,9.682663716375828,25.973545853048563,16.290882136672735,22.048062179237604,30.90268326923251,35.17974726855755,,,EXECUTE,published_after_gate_recheck,14.364206697791815,14.37260303646326,0.008396338671445847,11.60920923575759,11.7472680285573,40.93521507456899,11.873934883624315,25.973415933549404,25.98181227222085
33,xair,1,0.0,0.0,concurrent,1,0,0,1,0,60,59,after_check,0,after_middleware,2.2319378331303596,6.898071151226759,24.568581022322178,17.67050987109542,22.33664318919182,33.485569059848785,36.526132840663195,,,EXECUTE,published_after_gate_recheck,12.889560777693987,12.899660039693117,0.010099261999130249,11.678879149258137,11.793233919888735,42.39191673696041,12.000583112239838,24.568439926952124,24.578539188951254
34,xair,1,0.0,0.0,concurrent,0,1,0,0,0,62,62,before_check,0,,,,,36.42355091869831,42.64216683804989,28.83135760203004,33.77074468880892,,,REVOKE,read_set_version_changed_at_gate,32.17515116557479,,,12.88721663877368,13.14860675483942,38.79685373976827,13.53556290268898,45.06236780434847,
35,xair,1,0.0,0.0,concurrent,1,0,0,1,0,64,63,after_check,0,after_middleware,2.954592928290367,6.005455739796162,27.41603273898363,21.41057699918747,24.461439810693264,33.25207065790892,38.232143968343735,,,EXECUTE,published_after_gate_recheck,11.82956201955676,11.851001996546984,0.02143997699022293,15.586239751428366,15.827542636543512,42.03552892431617,16.107006929814816,27.415801770985126,27.43724174797535
36,xair,1,0.0,0.0,concurrent,0,1,0,0,0,66,66,before_check,0,,,,,40.12496490031481,44.88307097926736,29.75277602672577,33.965349197387695,,,REVOKE,read_set_version_changed_at_gate,32.548640854656696,,,14.87415423616767,15.081162098795176,44.56375213339925,15.385854057967663,47.422795090824366,
37,xair,0,,0.0,control,1,0,0,0,0,,67,control,0,,1.643443014472723,4.521372262388468,24.525019340217113,20.003647077828646,22.88157632574439,,,,,EXECUTE,published_after_gate_recheck,9.841963648796082,9.856150019913912,0.014186371117830276,14.682905282825232,,,14.723020140081644,24.524868931621313,24.539055302739143
38,xair,0,,0.0,control,1,0,0,0,0,,68,control,0,,2.185539808124304,3.456003963947296,17.548721749335527,14.092717785388231,15.363181941211224,,,,,EXECUTE,published_after_gate_recheck,5.854502785950899,5.864982958883047,0.01048017293214798,11.694097891449928,,,11.729604564607143,17.548600677400827,17.559080850332975
39,xair,1,0.0,0.0,concurrent,0,1,0,0,0,70,70,before_check,0,,,,,39.049827959388494,45.508635230362415,31.78321523591876,36.84268705546856,,,REVOKE,read_set_version_changed_at_gate,32.24363876506686,,,14.247619081288576,14.421795029193163,40.62128625810146,14.740983955562115,46.49125784635544,
40,xair,1,1.0,0.0,concurrent,0,1,0,0,0,72,72,before_check,0,,,,,36.249475087970495,42.626417707651854,28.262320905923843,30.407304875552654,,,REVOKE,read_set_version_changed_at_gate,30.33644240349531,,,15.464050695300102,16.791180707514286,38.685976061969995,17.179829999804497,45.800493098795414,
41,xair,0,,0.0,control,1,0,0,0,0,,73,control,0,,3.1691561453044415,10.18856419250369,32.607502304017544,22.418938111513853,29.438346158713102,,,,,EXECUTE,published_after_gate_recheck,17.5584489479661,17.572194803506136,0.013745855540037155,15.048892237246037,,,15.086662955582142,32.607341185212135,32.62108704075217
