scenario,run,baseline,seed,outcome,reason,paused_committed_before_submit,gateway_released,stale_executed,correct_revoke,ros_published,ros_observed,validation_latency_ms,e2e_latency_ms,intent_age_at_submit_ms,pause_ms,freshness_ms,exported_at
e1b,61,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.022070948034524918,1.2419370468705893,208.96,200,1000,2026-09-23T07:07:10.722981+00:00
e1b,62,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.021039042621850967,1.8469099886715412,210.626,200,1000,2026-09-23T07:07:10.989271+00:00
e1b,63,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.014156801626086235,0.6869270000606775,206.684,200,1000,2026-09-23T07:07:11.254371+00:00
e1b,64,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.016671139746904373,0.9619018528610468,207.83,200,1000,2026-09-23T07:07:11.517533+00:00
e1b,65,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.021480023860931396,1.2838959228247404,210.475,200,1000,2026-09-23T07:07:11.783661+00:00
e1b,66,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.021320069208741188,1.7176279798150063,209.803,200,1000,2026-09-23T07:07:12.048550+00:00
e1b,67,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02178107388317585,1.3698458205908537,210.848,200,1000,2026-09-23T07:07:12.316099+00:00
e1b,68,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.030898023396730423,1.7584450542926788,208.884,200,1000,2026-09-23T07:07:12.581427+00:00
e1b,69,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.01974683254957199,1.688433112576604,208.323,200,1000,2026-09-23T07:07:12.844643+00:00
e1b,70,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.018484890460968018,1.2874009553343058,209.844,200,1000,2026-09-23T07:07:13.111520+00:00
e1b,71,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02131005749106407,1.6960280481725931,210.137,200,1000,2026-09-23T07:07:13.376893+00:00
e1b,72,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02553802914917469,1.4194888062775135,207.53,200,1000,2026-09-23T07:07:13.640451+00:00
e1b,73,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.03348197788000107,2.0537369418889284,212.057,200,1000,2026-09-23T07:07:13.909064+00:00
e1b,74,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.028915004804730415,4.730312153697014,225.999,200,1000,2026-09-23T07:07:14.191604+00:00
e1b,75,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.017141923308372498,1.1110519990324974,208.474,200,1000,2026-09-23T07:07:14.457818+00:00
e1b,76,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.026480061933398247,1.6217390075325966,208.331,200,1000,2026-09-23T07:07:14.724234+00:00
e1b,77,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.032471027225255966,3.931475104764104,223.568,200,1000,2026-09-23T07:07:15.007540+00:00
e1b,78,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.01936708576977253,5.9760562144219875,231.601,200,1000,2026-09-23T07:07:15.308064+00:00
e1b,79,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.028514070436358452,1.3975079637020826,218.737,200,1000,2026-09-23T07:07:15.585441+00:00
e1b,80,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.03301212564110756,1.477577956393361,208.316,200,1000,2026-09-23T07:07:15.853341+00:00
e1b,81,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.027171103283762932,5.134187871590257,221.249,200,1000,2026-09-23T07:07:16.130523+00:00
e1b,82,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02056802622973919,0.9901849552989006,219.994,200,1000,2026-09-23T07:07:16.407190+00:00
e1b,83,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.03004586324095726,1.9089060369879007,219.799,200,1000,2026-09-23T07:07:16.691653+00:00
e1b,84,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.027191126719117165,4.0903829503804445,213.956,200,1000,2026-09-23T07:07:16.961546+00:00
e1b,85,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.03234110772609711,1.7625018954277039,212.747,200,1000,2026-09-23T07:07:17.240604+00:00
e1b,86,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02063787542283535,1.280399039387703,211.856,200,1000,2026-09-23T07:07:17.517511+00:00
e1b,87,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.02656993456184864,13.273267075419426,224.17,200,1000,2026-09-23T07:07:17.798608+00:00
e1b,88,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.019126106053590775,1.424287911504507,212.708,200,1000,2026-09-23T07:07:18.072689+00:00
e1b,89,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.0316188670694828,1.6782640013843775,222.732,200,1000,2026-09-23T07:07:18.360274+00:00
e1b,90,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.028203008696436882,2.0821408834308386,212.777,200,1000,2026-09-23T07:07:18.631306+00:00
e1b,91,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.028322916477918625,1.5695900656282902,211.35,200,1000,2026-09-23T07:07:18.900875+00:00
e1b,92,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.03193016164004803,4.902604967355728,214.233,200,1000,2026-09-23T07:07:19.172689+00:00
e1b,93,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.059932004660367966,1.2977709993720055,212.478,200,1000,2026-09-23T07:07:19.446553+00:00
e1b,94,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.026398804038763046,2.4669819977134466,209.807,200,1000,2026-09-23T07:07:19.713270+00:00
e1b,95,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.024697044864296913,1.3962858356535435,214.816,200,1000,2026-09-23T07:07:19.987890+00:00
e1b,96,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.03320188261568546,5.978560075163841,215.715,200,1000,2026-09-23T07:07:20.262574+00:00
e1b,97,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.0289049930870533,1.8823870923370123,214.517,200,1000,2026-09-23T07:07:20.544386+00:00
e1b,98,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.025137094780802727,1.1362989898771048,209.201,200,1000,2026-09-23T07:07:20.815202+00:00
e1b,99,naive,42,EXECUTE,naive_temporal_only,1,1,1,0,0,,0.026910798624157906,1.319472212344408,222.815,200,1000,2026-09-23T07:07:21.095910+00:00
e1b,0,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,10.789172956719995,12.492774985730648,234.108,200,1000,2026-09-23T07:07:21.397900+00:00
e1b,1,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.4007540885359049,2.4314350448548794,216.026,200,1000,2026-09-23T07:07:21.675967+00:00
e1b,2,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.0041820351034403,2.1184589713811874,216.476,200,1000,2026-09-23T07:07:21.970208+00:00
e1b,3,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.8821260891854763,3.3710061106830835,216.758,200,1000,2026-09-23T07:07:22.253229+00:00
e1b,4,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.7000592090189457,4.424598999321461,221.378,200,1000,2026-09-23T07:07:22.534384+00:00
e1b,5,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,7.8462399542331696,13.066879939287901,233.565,200,1000,2026-09-23T07:07:22.827956+00:00
e1b,6,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.4479630626738071,2.6574688963592052,210.109,200,1000,2026-09-23T07:07:23.095841+00:00
e1b,7,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.680108046159148,6.736510898917913,235.424,200,1000,2026-09-23T07:07:23.388499+00:00
e1b,8,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.1671601571142673,3.843841142952442,221.299,200,1000,2026-09-23T07:07:23.672269+00:00
e1b,9,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.8236159812659025,5.311982007697225,234.896,200,1000,2026-09-23T07:07:23.968243+00:00
e1b,10,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,8.82240803912282,16.059997025877237,242.822,200,1000,2026-09-23T07:07:24.279720+00:00
e1b,11,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.696439020335674,8.354120887815952,226.296,200,1000,2026-09-23T07:07:24.570941+00:00
e1b,12,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,6.405591033399105,9.390421910211444,226.534,200,1000,2026-09-23T07:07:24.858910+00:00
e1b,13,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,15.927840955555439,22.897396935150027,241.859,200,1000,2026-09-23T07:07:25.164509+00:00
e1b,14,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,9.929571999236941,19.486326025798917,246.49,200,1000,2026-09-23T07:07:25.472027+00:00
e1b,15,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,6.242605159059167,9.265688015148044,229.391,200,1000,2026-09-23T07:07:25.757373+00:00
e1b,16,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.2916799169033766,5.211342824622989,214.34,200,1000,2026-09-23T07:07:26.029571+00:00
e1b,17,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.595929989591241,15.546896029263735,234.69,200,1000,2026-09-23T07:07:26.322821+00:00
e1b,18,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,9.22480202279985,20.61312785372138,235.954,200,1000,2026-09-23T07:07:26.629148+00:00
e1b,19,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.135120125487447,11.647601146250963,236.595,200,1000,2026-09-23T07:07:26.931030+00:00
e1b,20,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.243282997980714,8.250938029959798,230.973,200,1000,2026-09-23T07:07:27.233095+00:00
e1b,21,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,11.077463859692216,15.736130997538567,230.847,200,1000,2026-09-23T07:07:27.523772+00:00
e1b,22,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,8.760563097894192,12.005120981484652,229.105,200,1000,2026-09-23T07:07:27.813286+00:00
e1b,23,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.948729855939746,3.571530804038048,247.013,200,1000,2026-09-23T07:07:28.143517+00:00
e1b,24,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.156890954822302,6.467315834015608,218.911,200,1000,2026-09-23T07:07:28.425950+00:00
e1b,25,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.4984638914465904,8.02893191576004,245.618,200,1000,2026-09-23T07:07:28.727149+00:00
e1b,26,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.1259089224040508,7.390826009213924,223.666,200,1000,2026-09-23T07:07:29.022237+00:00
e1b,27,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.484705066308379,4.2125319596379995,218.444,200,1000,2026-09-23T07:07:29.300725+00:00
e1b,28,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.244329011067748,4.893368110060692,213.979,200,1000,2026-09-23T07:07:29.575558+00:00
e1b,29,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.9849089439958334,3.345206845551729,228.866,200,1000,2026-09-23T07:07:29.870259+00:00
e1b,30,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.96220588684082,14.159237034618855,244.462,200,1000,2026-09-23T07:07:30.189279+00:00
e1b,31,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.6144280564039946,4.945224151015282,228.074,200,1000,2026-09-23T07:07:30.480930+00:00
e1b,32,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.089190857484937,5.42884087190032,223.505,200,1000,2026-09-23T07:07:30.772251+00:00
e1b,33,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.2199748307466507,4.247085889801383,219.348,200,1000,2026-09-23T07:07:31.055874+00:00
e1b,34,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.7363559026271105,7.649902021512389,227.697,200,1000,2026-09-23T07:07:31.349261+00:00
e1b,35,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.129589905962348,3.9048749022185802,219.726,200,1000,2026-09-23T07:07:31.628572+00:00
e1b,36,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,6.71137310564518,14.374278951436281,237.815,200,1000,2026-09-23T07:07:31.928267+00:00
e1b,37,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,6.745658116415143,11.233085067942739,236.777,200,1000,2026-09-23T07:07:32.231270+00:00
e1b,38,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,9.937266819179058,11.125172022730112,226.434,200,1000,2026-09-23T07:07:32.528454+00:00
e1b,39,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.77816504240036,6.203642813488841,224.673,200,1000,2026-09-23T07:07:32.811870+00:00
e1b,40,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.9634421225637197,4.973928909748793,222.58,200,1000,2026-09-23T07:07:33.096333+00:00
e1b,41,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,8.88528604991734,15.638889046385884,225.905,200,1000,2026-09-23T07:07:33.381669+00:00
e1b,42,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.716436119750142,4.719382151961327,233.976,200,1000,2026-09-23T07:07:33.679243+00:00
e1b,43,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.3048389963805676,11.422368930652738,221.234,200,1000,2026-09-23T07:07:33.957717+00:00
e1b,44,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,6.769282044842839,9.626514976844192,230.287,200,1000,2026-09-23T07:07:34.246832+00:00
e1b,45,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,9.459031047299504,16.212393064051867,239.75,200,1000,2026-09-23T07:07:34.554472+00:00
e1b,46,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.387532990425825,6.997630000114441,220.467,200,1000,2026-09-23T07:07:34.839267+00:00
e1b,47,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.23449301160872,7.98801495693624,218.13,200,1000,2026-09-23T07:07:35.115382+00:00
e1b,48,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,6.238676840439439,14.760964084416628,248.675,200,1000,2026-09-23T07:07:35.431265+00:00
e1b,49,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,7.40683707408607,11.969154002144933,232.502,200,1000,2026-09-23T07:07:35.723767+00:00
e1b,50,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.8358528185635805,7.076277164742351,223.643,200,1000,2026-09-23T07:07:36.012243+00:00
e1b,51,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.678203957155347,9.144712006673217,226.897,200,1000,2026-09-23T07:07:36.300629+00:00
e1b,52,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.5147679951041937,2.7144451159983873,212.585,200,1000,2026-09-23T07:07:36.573044+00:00
e1b,53,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.535196090117097,2.559344982728362,211.601,200,1000,2026-09-23T07:07:36.841349+00:00
e1b,54,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.143464982509613,3.3877070527523756,210.608,200,1000,2026-09-23T07:07:37.107257+00:00
e1b,55,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.9930899832397699,1.6850070096552372,209.17,200,1000,2026-09-23T07:07:37.375219+00:00
e1b,56,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.3548179995268583,3.4776448737829924,209.374,200,1000,2026-09-23T07:07:37.641418+00:00
e1b,57,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.6451449375599623,4.072919953614473,210.58,200,1000,2026-09-23T07:07:37.907848+00:00
e1b,58,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.469884067773819,2.4857069365680218,210.897,200,1000,2026-09-23T07:07:38.173777+00:00
e1b,59,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.8096808344125748,3.3345071133226156,210.253,200,1000,2026-09-23T07:07:38.440740+00:00
e1b,60,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.8231891337782145,4.278415814042091,211.602,200,1000,2026-09-23T07:07:38.708021+00:00
e1b,61,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.2197081707417965,3.61763802357018,211.326,200,1000,2026-09-23T07:07:38.975682+00:00
e1b,62,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.6308579836040735,4.794942913576961,212.053,200,1000,2026-09-23T07:07:39.244002+00:00
e1b,63,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.4935578219592571,2.8494889847934246,210.95,200,1000,2026-09-23T07:07:39.510457+00:00
e1b,64,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.1948951072990894,4.627359099686146,213.882,200,1000,2026-09-23T07:07:39.779956+00:00
e1b,65,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.8998320922255516,4.452822031453252,231.394,200,1000,2026-09-23T07:07:40.069240+00:00
e1b,66,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.5851890202611685,2.5299189146608114,208.958,200,1000,2026-09-23T07:07:40.333883+00:00
e1b,67,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.5902300365269184,2.9571098275482655,212.482,200,1000,2026-09-23T07:07:40.601984+00:00
e1b,68,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.6384897753596306,3.1494200229644775,212.054,200,1000,2026-09-23T07:07:40.870603+00:00
e1b,69,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.515482949092984,3.8595199584960938,210.92,200,1000,2026-09-23T07:07:41.138422+00:00
e1b,70,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.6668129246681929,2.935810014605522,211.356,200,1000,2026-09-23T07:07:41.407869+00:00
e1b,71,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,8.15994804725051,12.824555858969688,231.225,200,1000,2026-09-23T07:07:41.694766+00:00
e1b,72,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.2668099738657475,5.6622379925101995,229.822,200,1000,2026-09-23T07:07:41.987956+00:00
e1b,73,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.865421051159501,9.161703987047076,219.506,200,1000,2026-09-23T07:07:42.270946+00:00
e1b,74,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,13.752203900367022,22.609577979892492,242.814,200,1000,2026-09-23T07:07:42.577313+00:00
e1b,75,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,6.475772010162473,7.8524211421608925,222.813,200,1000,2026-09-23T07:07:42.857318+00:00
e1b,76,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,12.415520148351789,13.967987848445773,225.585,200,1000,2026-09-23T07:07:43.144075+00:00
e1b,77,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.182068070396781,4.770085914060473,222.331,200,1000,2026-09-23T07:07:43.429587+00:00
e1b,78,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,6.023885915055871,9.211396798491478,237.837,200,1000,2026-09-23T07:07:43.723728+00:00
e1b,79,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.4280949253588915,7.6082139275968075,224.564,200,1000,2026-09-23T07:07:44.011187+00:00
e1b,80,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,11.177049949765205,14.207817846909165,233.89,200,1000,2026-09-23T07:07:44.304678+00:00
e1b,81,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.451645839959383,9.063610108569264,245.651,200,1000,2026-09-23T07:07:44.615218+00:00
e1b,82,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.4415980335325003,5.194111028686166,212.828,200,1000,2026-09-23T07:07:44.887990+00:00
e1b,83,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.4367249570786953,5.93228405341506,250.024,200,1000,2026-09-23T07:07:45.197323+00:00
e1b,84,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.395888790488243,4.595138132572174,215.682,200,1000,2026-09-23T07:07:45.472244+00:00
e1b,85,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.542936872690916,7.743466878309846,229.377,200,1000,2026-09-23T07:07:45.761489+00:00
e1b,86,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.7955408915877342,5.3208679892122746,219.955,200,1000,2026-09-23T07:07:46.047138+00:00
e1b,87,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,7.379744900390506,8.937183069065213,233.497,200,1000,2026-09-23T07:07:46.340591+00:00
e1b,88,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,8.687986060976982,21.07818890362978,243.426,200,1000,2026-09-23T07:07:46.655281+00:00
e1b,89,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,8.827066980302334,14.185185078531504,235.835,200,1000,2026-09-23T07:07:46.955297+00:00
e1b,90,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.3100769612938166,4.256364889442921,238.767,200,1000,2026-09-23T07:07:47.257371+00:00
e1b,91,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,5.085316952317953,10.094522032886744,230.087,200,1000,2026-09-23T07:07:47.549836+00:00
e1b,92,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,1.5036670956760645,2.8175890911370516,214.813,200,1000,2026-09-23T07:07:47.826319+00:00
e1b,93,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,8.83136480115354,12.041117995977402,228.401,200,1000,2026-09-23T07:07:48.119508+00:00
e1b,94,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.0880619995296,5.670293001458049,226.703,200,1000,2026-09-23T07:07:48.403670+00:00
e1b,95,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,2.3048280272632837,4.064874956384301,231.428,200,1000,2026-09-23T07:07:48.701257+00:00
e1b,96,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,4.825039068236947,11.028591077774763,224.217,200,1000,2026-09-23T07:07:48.989221+00:00
e1b,97,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,3.8562139961868525,6.330389063805342,217.974,200,1000,2026-09-23T07:07:49.266088+00:00
e1b,98,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,9.204733883962035,10.9416579362005,228.418,200,1000,2026-09-23T07:07:49.558955+00:00
e1b,99,local,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,13.115580892190337,18.215365009382367,239.198,200,1000,2026-09-23T07:07:49.864307+00:00
e1b,0,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.11481507681310177,7.935636909678578,223.847,200,1000,2026-09-23T07:07:50.149101+00:00
e1b,1,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04319101572036743,17.25294184871018,239.444,200,1000,2026-09-23T07:07:50.446473+00:00
e1b,2,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03334204666316509,5.2058331202715635,214.198,200,1000,2026-09-23T07:07:50.735719+00:00
e1b,3,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.0306770671159029,3.699330147355795,210.436,200,1000,2026-09-23T07:07:51.001366+00:00
e1b,4,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03599701449275017,9.740478126332164,218.643,200,1000,2026-09-23T07:07:51.277829+00:00
e1b,5,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.043831998482346535,8.953475160524249,219.873,200,1000,2026-09-23T07:07:51.559331+00:00
e1b,6,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03829202614724636,11.782372836023569,246.046,200,1000,2026-09-23T07:07:51.868244+00:00
e1b,7,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03320211544632912,14.174645068123937,229.677,200,1000,2026-09-23T07:07:52.153579+00:00
e1b,8,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03902404569089413,4.777289927005768,218.884,200,1000,2026-09-23T07:07:52.445374+00:00
e1b,9,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03180885687470436,4.299836000427604,212.432,200,1000,2026-09-23T07:07:52.725565+00:00
e1b,10,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.03782100975513458,15.434445813298225,237.553,200,1000,2026-09-23T07:07:53.021729+00:00
e1b,11,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.032501062378287315,2.565345959737897,209.314,200,1000,2026-09-23T07:07:53.295236+00:00
e1b,12,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.061314087361097336,13.03378795273602,231.221,200,1000,2026-09-23T07:07:53.604691+00:00
e1b,13,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.043280888348817825,13.89032299630344,248.541,200,1000,2026-09-23T07:07:53.919394+00:00
e1b,14,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.04019611515104771,4.7978488728404045,219.58,200,1000,2026-09-23T07:07:54.208184+00:00
e1b,15,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.05845888517796993,8.185865823179483,219.324,200,1000,2026-09-23T07:07:54.489383+00:00
e1b,16,xair,42,REVOKE,precondition_failed: line.state == 'RUN',1,0,0,1,0,,0.036017969250679016,7.434427971020341,227.978,200,1000,2026-09-23T07:07:54.778273+00:00
