delay_ms,jitter_ms,loss_pct,run,drifted,outcome,reason,gateway_released,e2e_latency_ms,netem_applied
50,10,0,38,0,REVOKE,obsolete: elapsed 565.1ms > freshness 500ms_at_publish,0,829.3242689687759,1
50,10,0,39,0,REVOKE,obsolete: elapsed 568.9ms > freshness 500ms_at_publish,0,804.9109310377389,1
100,10,0,0,1,REVOKE,obsolete: elapsed 1417.3ms > freshness 500ms,0,803.8638869766146,1
100,10,0,1,1,REVOKE,obsolete: elapsed 1420.1ms > freshness 500ms,0,806.7797971889377,1
100,10,0,2,1,REVOKE,obsolete: elapsed 1415.8ms > freshness 500ms,0,815.7016038894653,1
100,10,0,3,1,REVOKE,obsolete: elapsed 1457.1ms > freshness 500ms,0,799.0995398722589,1
100,10,0,4,1,REVOKE,obsolete: elapsed 1433.3ms > freshness 500ms,0,844.2352190613747,1
100,10,0,5,1,REVOKE,obsolete: elapsed 1459.2ms > freshness 500ms,0,819.5095369592309,1
100,10,0,6,1,REVOKE,obsolete: elapsed 1415.0ms > freshness 500ms,0,796.3464460335672,1
100,10,0,7,1,REVOKE,obsolete: elapsed 1432.3ms > freshness 500ms,0,835.2161610964686,1
100,10,0,8,1,REVOKE,obsolete: elapsed 1443.2ms > freshness 500ms,0,820.8192540332675,1
100,10,0,9,1,REVOKE,obsolete: elapsed 1458.3ms > freshness 500ms,0,838.3325170725584,1
100,10,0,10,1,REVOKE,obsolete: elapsed 1411.1ms > freshness 500ms,0,800.9183909744024,1
100,10,0,11,1,REVOKE,obsolete: elapsed 1413.6ms > freshness 500ms,0,802.834076108411,1
100,10,0,12,1,REVOKE,obsolete: elapsed 1438.6ms > freshness 500ms,0,838.9698721002787,1
100,10,0,13,1,REVOKE,obsolete: elapsed 1422.0ms > freshness 500ms,0,808.3652819041163,1
100,10,0,14,1,REVOKE,obsolete: elapsed 1458.0ms > freshness 500ms,0,842.3877840396017,1
100,10,0,15,1,REVOKE,obsolete: elapsed 1449.3ms > freshness 500ms,0,835.5309120379388,1
100,10,0,16,1,REVOKE,obsolete: elapsed 1398.6ms > freshness 500ms,0,806.5401278436184,1
100,10,0,17,1,REVOKE,obsolete: elapsed 1450.7ms > freshness 500ms,0,831.6885030362755,1
100,10,0,18,1,REVOKE,obsolete: elapsed 1449.9ms > freshness 500ms,0,836.1698801163584,1
100,10,0,19,1,REVOKE,obsolete: elapsed 1415.8ms > freshness 500ms,0,811.7410640697926,1
100,10,0,20,1,REVOKE,obsolete: elapsed 1410.5ms > freshness 500ms,0,786.7648310493678,1
100,10,0,21,1,REVOKE,obsolete: elapsed 1447.9ms > freshness 500ms,0,820.1965959742665,1
100,10,0,22,1,REVOKE,obsolete: elapsed 1464.5ms > freshness 500ms,0,840.0430858600885,1
100,10,0,23,1,REVOKE,obsolete: elapsed 1436.9ms > freshness 500ms,0,838.7152350042015,1
100,10,0,24,1,REVOKE,obsolete: elapsed 1459.1ms > freshness 500ms,0,826.7994020134211,1
100,10,0,25,1,REVOKE,obsolete: elapsed 1398.7ms > freshness 500ms,0,797.428814927116,1
100,10,0,26,1,REVOKE,obsolete: elapsed 1419.5ms > freshness 500ms,0,811.361240921542,1
100,10,0,27,1,REVOKE,obsolete: elapsed 1432.7ms > freshness 500ms,0,838.7819500640035,1
100,10,0,28,1,REVOKE,obsolete: elapsed 1422.2ms > freshness 500ms,0,823.0039919726551,1
100,10,0,29,1,REVOKE,obsolete: elapsed 1428.1ms > freshness 500ms,0,813.1470719818026,1
100,10,0,30,0,REVOKE,obsolete: elapsed 621.3ms > freshness 500ms,0,839.4944060128182,1
100,10,0,31,0,REVOKE,obsolete: elapsed 617.9ms > freshness 500ms,0,823.6042580101639,1
100,10,0,32,0,REVOKE,obsolete: elapsed 632.5ms > freshness 500ms,0,835.8703691046685,1
100,10,0,33,0,REVOKE,obsolete: elapsed 625.3ms > freshness 500ms,0,840.8192419447005,1
100,10,0,34,0,REVOKE,obsolete: elapsed 597.9ms > freshness 500ms,0,805.8406859636307,1
100,10,0,35,0,REVOKE,obsolete: elapsed 616.9ms > freshness 500ms,0,833.1351571250707,1
100,10,0,36,0,REVOKE,obsolete: elapsed 614.6ms > freshness 500ms,0,808.699858840555,1
100,10,0,37,0,REVOKE,obsolete: elapsed 572.0ms > freshness 500ms,0,771.8225209973752,1
100,10,0,38,0,REVOKE,obsolete: elapsed 636.2ms > freshness 500ms,0,832.5194721110165,1
100,10,0,39,0,REVOKE,obsolete: elapsed 592.0ms > freshness 500ms,0,800.547095015645,1
250,50,0,0,1,REVOKE,obsolete: elapsed 3588.5ms > freshness 500ms,0,2107.160971034318,1
250,50,0,1,1,REVOKE,obsolete: elapsed 3740.7ms > freshness 500ms,0,2110.7268598861992,1
250,50,0,2,1,REVOKE,obsolete: elapsed 3374.3ms > freshness 500ms,0,1929.4158690609038,1
250,50,0,3,1,REVOKE,obsolete: elapsed 3597.9ms > freshness 500ms,0,2102.295954944566,1
250,50,0,4,1,REVOKE,obsolete: elapsed 3559.2ms > freshness 500ms,0,1952.3666119202971,1
250,50,0,5,1,REVOKE,obsolete: elapsed 3461.3ms > freshness 500ms,0,2021.2371658999473,1
250,50,0,6,1,REVOKE,obsolete: elapsed 3696.1ms > freshness 500ms,0,2008.2244949880987,1
250,50,0,7,1,REVOKE,obsolete: elapsed 3610.4ms > freshness 500ms,0,2087.793368846178,1
250,50,0,8,1,REVOKE,obsolete: elapsed 3665.2ms > freshness 500ms,0,2145.4758858308196,1
250,50,0,9,1,REVOKE,obsolete: elapsed 3498.8ms > freshness 500ms,0,1934.3288750387728,1
250,50,0,10,1,REVOKE,obsolete: elapsed 3442.5ms > freshness 500ms,0,2084.399813087657,1
250,50,0,11,1,REVOKE,obsolete: elapsed 3565.5ms > freshness 500ms,0,2104.2394500691444,1
250,50,0,12,1,REVOKE,obsolete: elapsed 3647.4ms > freshness 500ms,0,2092.6214361097664,1
250,50,0,13,1,REVOKE,obsolete: elapsed 3438.8ms > freshness 500ms,0,2007.6411219779402,1
250,50,0,14,1,REVOKE,obsolete: elapsed 3484.4ms > freshness 500ms,0,2066.0962669644505,1
250,50,0,15,1,REVOKE,obsolete: elapsed 3549.6ms > freshness 500ms,0,2123.0856240727007,1
250,50,0,16,1,REVOKE,obsolete: elapsed 3613.1ms > freshness 500ms,0,2121.85059604235,1
250,50,0,17,1,REVOKE,obsolete: elapsed 3581.0ms > freshness 500ms,0,2104.2735539376736,1
250,50,0,18,1,REVOKE,obsolete: elapsed 3557.8ms > freshness 500ms,0,2125.153571832925,1
250,50,0,19,1,REVOKE,obsolete: elapsed 3535.3ms > freshness 500ms,0,2002.5958069600165,1
250,50,0,20,1,REVOKE,obsolete: elapsed 3481.4ms > freshness 500ms,0,1857.660433044657,1
250,50,0,21,1,REVOKE,obsolete: elapsed 3554.4ms > freshness 500ms,0,2072.3132700659335,1
250,50,0,22,1,REVOKE,obsolete: elapsed 3593.9ms > freshness 500ms,0,2167.0925260987133,1
250,50,0,23,1,REVOKE,obsolete: elapsed 3517.0ms > freshness 500ms,0,1922.063616104424,1
250,50,0,24,1,REVOKE,obsolete: elapsed 3558.6ms > freshness 500ms,0,2033.941838890314,1
250,50,0,25,1,REVOKE,obsolete: elapsed 3388.7ms > freshness 500ms,0,1907.3256589472294,1
250,50,0,26,1,REVOKE,obsolete: elapsed 3711.7ms > freshness 500ms,0,1991.4246711414307,1
250,50,0,27,1,REVOKE,obsolete: elapsed 3510.5ms > freshness 500ms,0,2096.8698649667203,1
250,50,0,28,1,REVOKE,obsolete: elapsed 3643.6ms > freshness 500ms,0,2075.453039025888,1
250,50,0,29,1,REVOKE,obsolete: elapsed 3635.7ms > freshness 500ms,0,2053.9535488933325,1
250,50,0,30,0,REVOKE,obsolete: elapsed 1536.7ms > freshness 500ms,0,2106.8038700614125,1
250,50,0,31,0,REVOKE,obsolete: elapsed 1475.2ms > freshness 500ms,0,1991.6291839908808,1
250,50,0,32,0,REVOKE,obsolete: elapsed 1499.7ms > freshness 500ms,0,2039.2608158290386,1
250,50,0,33,0,REVOKE,obsolete: elapsed 1598.3ms > freshness 500ms,0,2150.9288949891925,1
250,50,0,34,0,REVOKE,obsolete: elapsed 1557.6ms > freshness 500ms,0,2093.3330510742962,1
250,50,0,35,0,REVOKE,obsolete: elapsed 1541.6ms > freshness 500ms,0,2082.1661818772554,1
250,50,0,36,0,REVOKE,obsolete: elapsed 1554.4ms > freshness 500ms,0,2022.0303740352392,1
250,50,0,37,0,REVOKE,obsolete: elapsed 1494.5ms > freshness 500ms,0,1939.837008016184,1
250,50,0,38,0,REVOKE,obsolete: elapsed 1476.8ms > freshness 500ms,0,1965.1825330220163,1
